	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985277382939594752	2018-04-14 22:03:28	Santander Brasil	@doiwannano Eita, menina, calma! Vou te ajudar por aqui! Me envie por DM seus dados (CPF, telefones com o DDD e e-m… https://t.co/GBmQXxcx7b	0	0		187111	25738
985276763193430017	2018-04-14 22:01:00	LOLca?	@santander_br Obrigada!	0	0		237	207
985276487736709120	2018-04-14 21:59:54	Santander Brasil	@LeilianeOngaro Regularizado! Pode acessar lá! Sinto muito pelo ocorrido!	0	0		187111	25738
985275633822588933	2018-04-14 21:56:31	Jean	@cassiofms @santander_br Foda, meu irmão conseguiu usar. Eu não ?	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='e355cc9180b26dd1', url='https://api.twitter.com/1.1/geo/id/e355cc9180b26dd1.json', place_type='city', name='Goiana', full_name='Goiana, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-35.0777911, -7.7145713], [-34.8071714, -7.7145713], [-34.8071714, -7.4620576], [-35.0777911, -7.4620576]]]), attributes={})	448	127
985275607528411137	2018-04-14 21:56:25	Santander Brasil	@marcelsamaruga Marcel, agora nossos canais e transações estão operando normalmente. Sinto muito pelo ocorrido.	0	0		187111	25738
985275443031965697	2018-04-14 21:55:45	bianca	Mais um sábado indo no margs e santander cultural como eu amo ?	0	0		585	511
985275176987365382	2018-04-14 21:54:42	labeisa	@Saraiva @santander_br vcs vão aprovar os meus cartões ou não, caralho?	0	0		3997	1762
985275115935010816	2018-04-14 21:54:27	Nina Baudelaire	@santander_br Agora não precisa mais neh meu anjo	0	0		189	103
985275001791221761	2018-04-14 21:54:00	Santander Brasil	@akordeisobria O que aconteceu, Nina? Posso te ajudar de alguma forma?	0	0		187111	25738
985273212782235658	2018-04-14 21:46:54	Steven Morales	RT @mundodeportivo: FINAL: Athletic 2-3 Deportivo https://t.co/lruPar5SPo #LaLiga https://t.co/LavmUIf3yo	3	0		33	119
985273123200217088	2018-04-14 21:46:32	Santander Brasil	@Anderson191994 Anderson, peço desculpas pelo ocorrido. Tivemos uma intermitência, mas já foi resolvida.	0	0		187111	25738
985272842068602880	2018-04-14 21:45:25	Camila Oliveira	Saramago (@ Farol Santander in São Paulo, SP w/ @cristie_joplin @_thiago_lemos) https://t.co/JozxqqA5Xq	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	355	628
985272334868209665	2018-04-14 21:43:24	Santander Brasil	@leandro_vo Leandro, tivemos uma intermitência, mas já foi resolvida.	0	0		187111	25738
985272006697472001	2018-04-14 21:42:06	Guilherme	Meus pontos ou milhas extras da promoção bônus em triplo não foram creditados no Santander Esfera ou no AAdvantage.… https://t.co/ZvbXoahSVg	0	2		764	182
985271981548466179	2018-04-14 21:42:00	Santander Brasil	@jennyprioli Jennifer, vou te ajudar por aqui. Por favor, envie seu CPF, telefone com DDD e e-mail por DM.	0	0		187111	25738
985271578488377344	2018-04-14 21:40:24	nome maneiro	@comistrajo @EuSouLivres Itaú, Santander e Bradesco são estatais desde quando??	0	1		114	181
985270354515054593	2018-04-14 21:35:32	Rumo ao Octa	@NinoDinarelli Não é querer ser chato, mas pode ver bancos mesmo, o pior atendimento são na Caixa e Banco do Brasil… https://t.co/xhBAU8PHMb	0	0		610	617
985268179583762434	2018-04-14 21:26:54	Fut Letra Two	"@JaeciCarvalho11 @Gutogalo13 @GilbertFutebol @Cruzeiro @Miltonneves @jorgenicola 

A equipe Smurf espera a ajuda da… https://t.co/R1vsDwoHvp"	0	1		38	247
985265610245500929	2018-04-14 21:16:41	Cassio F. Macedo	@dornelasfr @santander_br Aqui tá de boa	0	0		381	444
985265259987587072	2018-04-14 21:15:17	Silva Junior	Melhores Momentos de Barcelona 2 x 1 Valencia pela La Liga Santander - https://t.co/qTnFgXdLCE	0	2	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	16997	491
985264178079387649	2018-04-14 21:11:00	PD™©	Velho, tô achando muito estranho o Santander ter caído em boa parte do Brasil, e se não caiu o sistema no país inteiro né...	0	0		375	1873
985263276043927552	2018-04-14 21:07:24	Dani ?	Alguém sabe se o sistema do Santander já voltou?	0	0		3787	1237
985262148086624257	2018-04-14 21:02:56	iza	Pessoal do @santander_br super solicito em resolver os problemas. Estão de parabéns ??	0	0		489	371
985261664139440128	2018-04-14 21:01:00	Marcel	@EuSouLivres itaú patrocina cbf, santander a libertadores, bb o vôlei multicampeão, bradesco o cob... mas a caixa n… https://t.co/BmRKQ9Xi1c	0	0		257	248
985261504722239489	2018-04-14 21:00:22	Rodrigo	@luizfilipecm @filipe_lima07 Tb. Os meus são do Santander.	0	1		114	267
985260791690604544	2018-04-14 20:57:32	Into the Calderón	Atlético Madrid-Levante: Time, TV, streaming and how to watch Liga Santander 2018 https://t.co/Rz6vZcP1Md	0	1		1738	273
985260747759472640	2018-04-14 20:57:22	Pedro Assis	Santander é o pior banco com quem já lidei. Uma merda!!!!	0	0		227	94
985260295311552513	2018-04-14 20:55:34	Arnaldo Amaral	"Santander lança serviço de transferências bancárias internacionais baseado em tecnologia ""blockchain"" https://t.co/YUTDZ49Ybi"	0	0		20	170
985260228512972801	2018-04-14 20:55:18	David Tavares ?	@GeovanaaFla @santander_br Sacando eu não sei , agora eu vi 12 países com esse problema	0	1		2322	864
985259293258731526	2018-04-14 20:51:35	thiago berlofa	@santander_br Ok! Obrigado!	0	0		50	282
985258776205971457	2018-04-14 20:49:32	Titia	Santander estava td fora hoje	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='b1a5f3bbff698d24', url='https://api.twitter.com/1.1/geo/id/b1a5f3bbff698d24.json', place_type='city', name='Mesquita', full_name='Mesquita, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-43.496757, -22.840589], [-43.397015, -22.840589], [-43.397015, -22.764566], [-43.496757, -22.764566]]]), attributes={})	569	161
985258516314247168	2018-04-14 20:48:30	Santander Brasil	@PetterCWB Pettersson, peço desculpas pelo ocorrido. Tivemos uma intermitência, mas já foi resolvido. Por favor, te… https://t.co/LTHTT4aPQq	0	1		187111	25738
985257899738976256	2018-04-14 20:46:03	Bestpicks	"Pick 26
??Liga Santander??
?Atlético-Levante 
?Pick:Menos 2,5 Goles
?Cuota 1.98
??15/04/2018 16:15
?Stake 0.5
?Bet365"	0	0		938	252
985257776367751169	2018-04-14 20:45:33	VPP ??????	@ruhmartinss Eu ia pro Bradesco kksjkkk vou pro Santander então	0	0		83	60
985257754628706305	2018-04-14 20:45:28	tony martinez diaz	RT @mundodeportivo: FINAL: Athletic 2-3 Deportivo https://t.co/lruPar5SPo #LaLiga https://t.co/LavmUIf3yo	3	0		1023	5000
985257513103888384	2018-04-14 20:44:30	Gorka Biurrun	RT @mundodeportivo: FINAL: Athletic 2-3 Deportivo https://t.co/lruPar5SPo #LaLiga https://t.co/LavmUIf3yo	3	0		870	1161
985257484720930819	2018-04-14 20:44:24	Santander Brasil	@thiberlofa Thiago, tivemos uma intermitência, mas já foi resolvida. Por favor, tente acessar o app novamente.	0	0		187111	25738
985257047351611392	2018-04-14 20:42:39	El TiKiTaKa CLM	"? 32ª Jornada, Liga Santander.
? Camp Nou. 
? Final del Partido.
?? @FCBarcelona_es 2??-1?? @valenciacf.
?? Luis Su… https://t.co/HSJAx0dtJQ"	0	0		1841	669
985256752655556608	2018-04-14 20:41:29	Santander Brasil	@uuglyc Carol, tivemos uma breve intermitência que já foi resolvida, peço por favor que tente realizar novamente o… https://t.co/s3iStwVl05	0	0		187111	25738
985256239587299328	2018-04-14 20:39:27	Santander Brasil	@moreira_calebe Calebe, peço desculpas pelo ocorrido. Tivermos uma intermitência, mas já foi resolvida. Por favor, tente novamente.	0	0		187111	25738
985255635523530752	2018-04-14 20:37:03	TuApuesta/F ?	liga santander 17-19 abril https://t.co/akhl5MMp4H	0	0		1665	2347
985255488580411392	2018-04-14 20:36:28	Thaynná	Deus tá sendo prova viva q eu tô tentando pagar minha conta no app do Santander e ele TRAVA AAA DAR ERROO	0	0		191	257
985255123835408385	2018-04-14 20:35:01	Mundo Deportivo	FINAL: Athletic 2-3 Deportivo https://t.co/lruPar5SPo #LaLiga https://t.co/LavmUIf3yo	3	23		2421426	969
985254977487691777	2018-04-14 20:34:26	BRUNO SANTOS	O SANTANDER FALOU SE ROUBAREM DINHEIRO DA MINHA CONTA O BANCO RE-ENBOLSA SEM PREJUISO NENHUM PARA A MINHA FAMILIA T… https://t.co/LEokNfo6Bj	0	0		6	60
985254868465176578	2018-04-14 20:34:00	Santander Brasil	@BrunaLetiery Bruna, lamento pelo transtorno. Tivemos uma intermitência, mas os canais já foram normalizados. Por g… https://t.co/aGnL6pESSj	0	0		187111	25738
985254491934126080	2018-04-14 20:32:30	BRUNO SANTOS	O MEU CHEFE SABE DE TODA A VERDADE QUE ESTOU COM AÇÃO NA JUSTIÇA PARA RECEBER O MEU DINHEIRO A SONY ALEGOU QUE ATRA… https://t.co/NqUGEh0wes	0	0		6	60
985254121597890560	2018-04-14 20:31:02	Forobet	liga santander 17-19 abril https://t.co/UIT7OYA5Vr	0	0		759	39
985254113846931458	2018-04-14 20:31:00	Santander Brasil	@jessicaliar Jessica, peço desculpas pelo ocorrido. Tivemos uma intermitência, mas já foi resolvida.	0	0		187111	25738
985254057534255105	2018-04-14 20:30:47	Mirela Zork	Sistema do Santander voltou. Obrigada por nada, banco de merda!	0	0		1452	791
985253910649671681	2018-04-14 20:30:12	Ca Mixer	Ei @santander_br , quando vou conseguir pagar a minha fatura? Vence amanhã e vcs não estão colaborando https://t.co/KPiodI2mWd	0	0		1061	1170
985253344125116417	2018-04-14 20:27:57	Santander Brasil	@anddddre Andre desculpe, tivemos uma intermitência, mas os canais já foram normalizados. Por gentileza, tente novamente.	0	0		187111	25738
985252135922294784	2018-04-14 20:23:08	Jay Anne	"RT @sadflaviana: via depósito bancário, pode ser banco do brasil ou santander.
tô fazendo por 5 reais.
quem se interessar chama na dm."	5	0		2627	1311
985251383296262144	2018-04-14 20:20:09	Nelson Leite	@ojeconomico O santander sempre na vanguarda. O problema é resolver problemas criados pela próprio homebanking. Aí… https://t.co/kEGCXDwMfG	0	0		0	29
985251362521931776	2018-04-14 20:20:04	Santander Brasil	@rabeluska Sinto muito pelo transtorno. Tivemos uma intermitência, mas os canais já foram normalizados. Por gentile… https://t.co/r9pTZHyNps	0	0		187111	25738
985251176806584320	2018-04-14 20:19:20	pedra de crack	RT @lovegatineos: @plantao190 @santander_br Transação negada ao passar no débito.	3	0		318	87
985251163045015552	2018-04-14 20:19:17	Mandão	@marianeemarinho @Drico_h A sua foi no farol santander também?	0	1		124	164
985251005347581954	2018-04-14 20:18:39	Math	@lariediniz Pra mim que fui pra Madureira ontem comprar tecido, na fila do caixa (que tavaenorme), a mulher avisa q… https://t.co/iKr5Ln6wlX	0	0		799	160
985250842784813057	2018-04-14 20:18:00	Santander Brasil	@_benan Tivemos uma intermitência, mas já foi resolvida. Peça que ela tente realizar o procedimento novamente e con… https://t.co/xSFQSiRkp7	0	0		187111	25738
985248837760626689	2018-04-14 20:10:02	Romy	@santander_br Estava fora de casa e tentei fazer uma compra, não consegui, fui para duas agências, tentei ligar e i… https://t.co/ZGgaEDN0Ol	0	0		71	306
985248339372494849	2018-04-14 20:08:03	Dudivis	App do @santander_br mais louco que o batman! Os saldos não estão sendo atualizados!	0	0		348	370
985248190642425857	2018-04-14 20:07:28	Santander Brasil	@victorpfreitas Victor, tivemos uma intermitência mas já está tudo normalizado.	0	0		187111	25738
985248032819220480	2018-04-14 20:06:50	Welerson lima	Alo Cristiane consultora financeira do @santander_br. Ficou de me retornar a ligação no prazo de 1h na quinta-feira… https://t.co/eKEHryaNVH	0	0		14	113
985247619298615297	2018-04-14 20:05:12	Ellen Souza	@rodsbhmg @santander_br Pois é, tomei um susto quando meu cartão não autorizou	0	0		1176	785
985246848490377217	2018-04-14 20:02:08	Marcio	@plantao190 @santander_br Só deixei uma comprona no caixa, banco lixo, todo sábado vai essa merda de sistema	0	2		545	614
985246681599041536	2018-04-14 20:01:28	Raique Carvalho	@santander_br  Banco lixooooo	0	0		401	1057
985246653518110720	2018-04-14 20:01:21	"King""Pistolas""Jonny"	"Gostei de um vídeo do @YouTube https://t.co/yNfVS7L9ht Contra ""censura"" do MBL à exposição Queermuseu - Santander - Porto Alegre"	0	0		14	131
985246345941352448	2018-04-14 20:00:08	@poggers	"Santander lança serviço de transferências internacionais com blockchain no Brasil.

Santander One Pay FX reduz praz… https://t.co/Mnfc8sSNa4"	0	0		23	198
985245750446690304	2018-04-14 19:57:46	Pedro Capistrano ÷	Segunda vez que o sistema do Santander cai e eu passo vergonha no mercantil. Absurdo.	0	0		294	331
985244931546583041	2018-04-14 19:54:31	Carlos Alberto	@santander_br Desculpe mais sou analista de sistemas. Vocês não estão falando com quem não entende. Não estou com p… https://t.co/Zya9iIVaxm	0	0		126	302
985244551735586817	2018-04-14 19:53:00	Santander Brasil	@beatrizdidio Todos os canais já foram normalizados, se tiver algum problema pode voltar comigo por aqui.	0	1		187111	25738
985244199925829632	2018-04-14 19:51:36	arm@ndinho	@santander_br , gostava tanto de você ... APP e site voltaram mas débito e crédito #constrangimentos ... ?? ...	0	1		15328	12370
985244058913263616	2018-04-14 19:51:03	Lourdes Thomaz	RT @berocorreia: Santander vê cenário pior para desemprego em 2018 e 2019 e espera, agora, que taxa de desemprego permaneça acima do patama…	1	0		115	279
985243936020103168	2018-04-14 19:50:33	Eduardo Santos	Esse Banco Santander me tira do sério....	0	0		1962	1339
985243798732263425	2018-04-14 19:50:01	Jean-Michel D.	RT @ojeconomico: Santander lança serviço de transferências bancárias internacionais baseado em tecnologia “#blockchain” https://t.co/FNTSwz…	3	0		737	1343
985243760517885955	2018-04-14 19:49:52	Santander Brasil	@RodrigoNAGAMI Rodrigo, tivemos uma intermitência mas já foi resolvida.	0	0		187111	25738
985243300436168704	2018-04-14 19:48:02	Jornal Económico	Santander lança serviço de transferências bancárias internacionais baseado em tecnologia “#blockchain” https://t.co/FNTSwzmoC8	3	4		181053	198
985243292337098752	2018-04-14 19:48:00	Santander Brasil	@naocontecomigo Sinto muito pelo transtorno. Tivemos uma intermitência, mas já estamos trabalhando para solucionar… https://t.co/aGQTrd6zPp	0	0		187111	25738
985242928460320768	2018-04-14 19:46:33	Marcel Samaruga	@plantao190 @santander_br Pela manhã sim. App e Internet Banking fora do ar.	0	0		55	86
985242257942040577	2018-04-14 19:43:53	Raique Carvalho	@dornelasfr @santander_br É ta fora de ar , tentei sacar dinheiro também não esta funcionando	0	0		401	1057
985242241177456640	2018-04-14 19:43:49	Beatriz Di Dio	@santander_br Consegui passar agora no crédito. Mas puta merda heim...	0	1		245	486
985241998260162561	2018-04-14 19:42:51	Raique Carvalho	RT @nataliabreda: Odeio esse @santander_br esse caralho ta fora do ar de novo e paguei um puta mico quando fui pagar uma compra e deu não a…	5	0		401	1057
985241822866890752	2018-04-14 19:42:10	Maria Silvia	@santander_br Nao consigo acessar o App https://t.co/fHn4KNG4Qb	0	0		1575	2776
985241795561914368	2018-04-14 19:42:03	Raique Carvalho	Eu sempre odiei esse banco Santander velho , pior banco que existe	0	0		401	1057
985241737290448896	2018-04-14 19:41:49	do it alone	acabei de ver que a monitoria caiu mas o Santander novamente comeu dinheiro meu 83 golpes gente que roubo q isso esse banco	0	1		196	227
985241695037075458	2018-04-14 19:41:39	LOLca?	@plantao190 @santander_br Sim!!! Não abre o app de forma alguma!!!	0	0		237	207
985241645238161408	2018-04-14 19:41:27	Raique Carvalho	RT @caio_oy: Fiz uma baita compra no mercado e quando cheguei no caixa tive o desgosto de ter que deixar minha compra lá pois o Santander t…	3	0		401	1057
985241500731789312	2018-04-14 19:40:53	arm@ndinho	"RT @alansmad: #santander  @bancosantander  do que adianda ser van gogh se nao posso nem mexer no meu dinheiro ? 
Segunda feira volto para o…"	1	0		15328	12370
985241330895990784	2018-04-14 19:40:12	Raique Carvalho	Porra @santander_br  bacana vcs estarem fora do ar , como vou pegar meu Uber agora ????	0	0		401	1057
985241262486847488	2018-04-14 19:39:56	arm@ndinho	"RT @GeovanaaFla: Quero saber se o @santander_br vai pagar minha vergonha no débito ou no crédito

#foradoar #bancosantander @bancosantander"	1	0		15328	12370
985241209600925698	2018-04-14 19:39:43	amand4	passando raiva com esse Santander de merda vaitomanocu bando de ladrão	0	1		320	244
985241040062959616	2018-04-14 19:39:03	leandro lima	"Boa tarde

*URGENTE*

POR MOTIVOS MAIORES E COMODIDADES.

VAMOS MUDAR PARA O LOCAL.
VAI SER NA ESCOLA WALKIR VERGAN… https://t.co/NGbCngcctr"	0	0		6	72
985240967069519872	2018-04-14 19:38:46	arm@ndinho	RT @beatrizdidio: Oi, @proconspoficial , sistema do banco @santander_br está fora do ar. Não consigo usar o cartão nem no crédito, nem no d…	2	0		15328	12370
985239995123490824	2018-04-14 19:34:54	Maria Silvia	@santander_br Não estou conseguindo sacar dinheiro, nem usar débito ou crédito. Nem consulta no App ou pelo fone. P… https://t.co/oB4dbcoB8H	0	0		1575	2776
985239691925577728	2018-04-14 19:33:42	Andras	"RT @sadflaviana: via depósito bancário, pode ser banco do brasil ou santander.
tô fazendo por 5 reais.
quem se interessar chama na dm."	5	0		1667	1365
985239640214069250	2018-04-14 19:33:29	Lucas Albuquerque	Eu odeio o Santander GRRR	0	0		460	690
985239452044988417	2018-04-14 19:32:44	Bombom	Santander tá de brincadeira vai se fude banco do cacete	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	1799	1586
985238933515665408	2018-04-14 19:30:41	Chogiwa Store	"RT @ChogiwaStore: (?) EXO FIGURE KEYRING
• Frete de 15-45 dias úteis
• Todos os integrantes disponíveis
• Lançamento dia 27 de abril
• Paga…"	5	0		2882	90
985238499640135681	2018-04-14 19:28:57	Alvaro LULA Fernando	"RT @F_Derezende: Santander vê cenário pior para desemprego em 2018 e 2019.

“Os dados da atividade econômica divulgados até o momento troux…"	71	0		25	118
985238325572366338	2018-04-14 19:28:16	Bero Lula	Santander vê cenário pior para desemprego em 2018 e 2019 e espera, agora, que taxa de desemprego permaneça acima do… https://t.co/qmyVKsdGQv	1	2		16303	13758
985238259579146240	2018-04-14 19:28:00	Santander Brasil	@WashingtondaHor Washington, sinto muito pelo transtorno. As correções já foram realizadas e peço que, se possível,… https://t.co/MmQDki1ENZ	0	0		187111	25738
985237504193454080	2018-04-14 19:25:00	Santander Brasil	@annearedee Arianne, o que houve? Estou aqui para te ajudar!	0	0		187111	25738
985237383833702401	2018-04-14 19:24:31	Santander Brasil	@Boulevard_vo Woody, sinto muito pelo transtorno. As correções já foram realizadas e peço que, se possível, tente n… https://t.co/GkowkAz2e0	0	0		187111	25738
985236903640358913	2018-04-14 19:22:37	luísa	"RT @sadflaviana: via depósito bancário, pode ser banco do brasil ou santander.
tô fazendo por 5 reais.
quem se interessar chama na dm."	5	0		444	64
985236857259790336	2018-04-14 19:22:26	Santander Brasil	@Mandysaantos_ Mandy, sinto muito pelo transtorno. As correções já foram realizadas e peço que tente um novo acesso… https://t.co/YFEdOrz185	0	0		187111	25738
985236705413402626	2018-04-14 19:21:50	1988	"RT @sadflaviana: via depósito bancário, pode ser banco do brasil ou santander.
tô fazendo por 5 reais.
quem se interessar chama na dm."	5	0		738	387
985236523644665856	2018-04-14 19:21:06	Capuz Vermelho?	@santander_br online? Tenho uma solicitação a fazer.	0	0		228	518
985236497556230144	2018-04-14 19:21:00	Santander Brasil	@mariasilviabr Maria, sinto muitíssimo pelo ocorrido! Já normalizamos os sistemas. Pode usar novamente o seu cartão.	0	1		187111	25738
985236417872883712	2018-04-14 19:20:41	Santander Brasil	@KaiquecomK_ Kaique, sinto muito pelo transtorno. Tivemos uma intermitência, mas já estamos trabalhando para soluci… https://t.co/62ZoGyt53e	0	1		187111	25738
985236383378886656	2018-04-14 19:20:33	MaryJane	Falando em Santander ele que ta patrocinando a fé	0	0		694	1615
985236118831591425	2018-04-14 19:19:30	Woody Citou ?	Fiz uma compra e pá @santander_br fora obrigado tive que cancelar o pagamento do meu carrinho a vista	0	3		150206	119974
985236022475853824	2018-04-14 19:19:07	Flávia Santos	"via depósito bancário, pode ser banco do brasil ou santander.
tô fazendo por 5 reais.
quem se interessar chama na dm."	5	15		6582	98
985235859535515649	2018-04-14 19:18:28	Santander Brasil	@featFranco e como posso refazer os seus planos? Conseguimos restabelecer os sistemas e transações. Tem algo a mais… https://t.co/wA3MGGFAMe	0	0		187111	25738
985235859032170497	2018-04-14 19:18:28	Santander Brasil	@_Filosofei Entendo o seu ponto de vista. Trabalhamos para que situações como essa não se repitam. Caso necessite de algo, estou por aqui.	0	2		187111	25738
985235535819091973	2018-04-14 19:17:11	Leandro White Muñoz	Ver #SP do topo... (@ Farol Santander in São Paulo, SP) https://t.co/UJASgkxrZS	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	362	216
985235383347810306	2018-04-14 19:16:34	João Paulo Ros	@santander_br Já consegui que outra pessoa pagasse meu almoço. obrigado por ficar fora de novo ;)	0	0		158	266
985235285192642560	2018-04-14 19:16:11	Joana ?	Santander já normalizou	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	573	612
985234987946561536	2018-04-14 19:15:00	Santander Brasil	@CarinaCavalieri Carina, sinto muito pelo transtorno. Tivemos uma intermitência, mas já foi normalizada. Por gentil… https://t.co/dlXaaGkZWl	0	0		187111	25738
985234785466507264	2018-04-14 19:14:12	Santiago Saro Ortiz	Psicólogo/a Santander #Cantabria #empleo #formación #job https://t.co/4zMWuLH7pJ	0	0		938	186
985234768236351489	2018-04-14 19:14:08	arm@ndinho	RT @Mateus_Vands10: Galera que tem conta no Santander. Não tente sacar hoje ou passar seu cartão de débito em nenhum estabelecimento ou vão…	4	0		15328	12370
985234678633332737	2018-04-14 19:13:46	cath	@featFranco @santander_br Eita	0	0		474	149
