	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
984609040759230465	2018-04-13 01:47:43	Marcos Paulo	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		200	579
984608775595286529	2018-04-13 01:46:39	Eliana	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		13	76
984608216511283200	2018-04-13 01:44:26	Ivaí	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		657	1303
984608127143292928	2018-04-13 01:44:05	camisa 2??	"RT @tche_esportes: Em crise política e financeira, #handebol perde o patrocínio do Banco do Brasil

Modalidade, que recebeu quase R$ 89 mil…"	3	0		1143	815
984608090271043584	2018-04-13 01:43:56	Thainá Souza	ESQUECI A PORRA DA MINHA SENHA DO APP DO BANCO DO BRASIL	0	1		1784	431
984607856388386816	2018-04-13 01:43:00	Tiago Saci	Gostei de um vídeo @YouTube https://t.co/MMaPa7jLrI Park - Runaway/Wastelands (Circuito Banco do Brasil 2014) HD	0	0		904	122
984607595343286272	2018-04-13 01:41:58	Luiz Fernando	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		694	1335
984607466435633152	2018-04-13 01:41:27	igorgitirana	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		25	65
984607332071084037	2018-04-13 01:40:55	Carlos Lopes	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		127	182
984607320574439424	2018-04-13 01:40:53	Pedro Berci	@Mundo_Tricolor_ Nem da torcida nem do banco do Rosário, tão ganhando tudo no grito... Fraco demais! Mas o que espe… https://t.co/i8GLDyaRBF	0	0		22	403
984607105213661185	2018-04-13 01:40:01	Sidney Barbosa	RT @rogeriotomazjr: O maior banco do Brasil e o 13º do mundo consegue reduzir condenação de R$ 160 milhões para R$ 160 mil. E você aí falan…	191	0		36	93
984606988834394112	2018-04-13 01:39:33	Carlos A L Schaeffer	Gostei de um vídeo @YouTube https://t.co/m0IpunExrg Banco do Brasil 2018 | Informática Aula 29	0	0		646	1142
984606909964718080	2018-04-13 01:39:15	Patrícia	RT @exame: Banco do Brasil vai vender cartões de crédito para não correntistas https://t.co/14U2BP7pZe	6	0		107	105
984606718503084032	2018-04-13 01:38:29	Candido G Freitas	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		133	247
984606305569656832	2018-04-13 01:36:51	Pretiou	Caralhoo pq não comigo abrir uma conta no Banco do Brasil pelo app???	0	1	Place(_api=<tweepy.api.API object at 0x000001AB328D1438>, id='894146230dd1d42d', url='https://api.twitter.com/1.1/geo/id/894146230dd1d42d.json', place_type='city', name='Porto Alegre', full_name='Porto Alegre, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AB328D1438>, type='Polygon', coordinates=[[[-51.3061478, -30.2688069], [-51.012471, -30.2688069], [-51.012471, -29.9308654], [-51.3061478, -29.9308654]]]), attributes={})	519	633
984606247994429440	2018-04-13 01:36:37	Carlos Alberto	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		408	1925
984606223243857920	2018-04-13 01:36:31	Alone	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		274	342
984605965294166017	2018-04-13 01:35:29	Jose Carlos C Teles	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		570	3723
984605865067114496	2018-04-13 01:35:05	Lipe Santana	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		76	359
984605541031972864	2018-04-13 01:33:48	Ian Querino	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		529	514
984605318968762373	2018-04-13 01:32:55	kai's lovely ho	"RT @ChogiwaStore: (?) CBX - MAGIC
• Frete de 30-90 dias úteis
• Escolha de capa
• Pagamento por depósito/transferência: caixa, itaú, sicoob…"	3	0		77	279
984605303097430016	2018-04-13 01:32:51	Sheila Maciel ?	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		5742	3801
984605045688762368	2018-04-13 01:31:50	Alex Carmo	"Pessoal, eu sou classe média rural, e lhes afirmo: esses seres odiosos q se dizem ""ruralista"", é tudo classe média… https://t.co/YcEdUKFOTz"	0	2		2352	646
984605037325357056	2018-04-13 01:31:48	Frutuoso	"Os cara falando sobre o Banco la de passos o mlk me lança ""La Banco do Brasil"" KKKKKKKKKKKKKKKKKKKKK"	0	0		245	224
984604715089580033	2018-04-13 01:30:31	Cátia Böhnke	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		14	52
984604568997724161	2018-04-13 01:29:56	Imparcial	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		2454	3982
984604548823224321	2018-04-13 01:29:52	Lis	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		1423	650
984604396192444416	2018-04-13 01:29:15	Juliano Carvalho	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		1590	1522
984604260204720129	2018-04-13 01:28:43	Ramo Júnior	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		491	1030
984604026414223365	2018-04-13 01:27:47	Carlos A L Schaeffer	Gostei de um vídeo @YouTube https://t.co/n5bCxjmJRj Banco do Brasil 2018 | Informática Aula 28	0	0		646	1142
984603507163566080	2018-04-13 01:25:43	marilza PF rodrigues	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		317	555
984603342876872704	2018-04-13 01:25:04	HelpRiodeJaneiro	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		4579	3647
984603326980468736	2018-04-13 01:25:00	bel pra uns pepe pra outros	Gump acaba de me ligar falando que tá presa no banco do Brasil eu tô rindo dmais mas eu tô preocupada	0	1	Place(_api=<tweepy.api.API object at 0x000001AB328D1438>, id='04b3b7bd04680262', url='https://api.twitter.com/1.1/geo/id/04b3b7bd04680262.json', place_type='city', name='São João del Rei', full_name='São João del Rei, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AB328D1438>, type='Polygon', coordinates=[[[-44.574746, -21.435872], [-43.9883019, -21.435872], [-43.9883019, -21.041059], [-44.574746, -21.041059]]]), attributes={})	86	135
984603174324637698	2018-04-13 01:24:24	Anildo	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		244	1321
984602943457460226	2018-04-13 01:23:29	JOJOJOIA - JOELMA	Mudança de Banco: IPSEC de Caaporã convoca aposentados e pensionistas para cadastramento no Banco do Brasil… https://t.co/22VgGQT93V	0	0		2750	2141
984602936625061889	2018-04-13 01:23:27	Luiz Claudio Souza	Os aposentados e pensionistas do Instituto de Previdência dos Servidores do Município de Caaporã (IPSEC) passam a r… https://t.co/sla8O8GgRC	0	0		1490	1834
984602928076947456	2018-04-13 01:23:25	Portal do Litoral PB	Mudança de Banco: IPSEC de Caaporã convoca aposentados e pensionistas para cadastramento no Banco do Brasil… https://t.co/s61IsA8rDn	0	0		1216	1098
984602773030391808	2018-04-13 01:22:48	Jeferson L. Ribeiro	Gostei de um vídeo @YouTube https://t.co/O1900QpaFW MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		12	84
984602663500288000	2018-04-13 01:22:22	Jussara Anderson	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		32	163
984602479345139713	2018-04-13 01:21:38	S. Queiroz??????	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		214	721
984602457820094464	2018-04-13 01:21:33	Elizabeth E Piazza	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		30	70
984602250784931842	2018-04-13 01:20:44	Monica Daris	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		365	1822
984601472032739328	2018-04-13 01:17:38	Jorel ?	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		451	442
984601360422395905	2018-04-13 01:17:11	KOCH ASJ FEDERAL	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		174	1683
984600803532005376	2018-04-13 01:14:59	Eri	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		1351	2013
984600735294918656	2018-04-13 01:14:42	Lucy  Moro Prata ????	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		1113	1087
984600420118036481	2018-04-13 01:13:27	Bruno Curi	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		708	347
984600321568755714	2018-04-13 01:13:04	Zarifa Mattar	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		191	566
984600152810885120	2018-04-13 01:12:24	Audrey Moro	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		403	713
984600096246509568	2018-04-13 01:12:10	Sonia Notaro	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		223	1063
984600018148646914	2018-04-13 01:11:51	Ricardo Lacerda	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		70	426
984599486671540224	2018-04-13 01:09:45	Tuane Lima	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		365	252
984599359961657345	2018-04-13 01:09:15	T.S Da Deprê	"RT @lavsffc_: Alô torcida, caso achem uma carteira do Flu com um cartão do Banco Do Brasil com o nome de ""Elisabete Gomes Pereira"" e um car…"	48	0		230	179
984599354538446848	2018-04-13 01:09:13	Jornal Portal L19 PE	PORTAL L19 PE/BR PRIME HDR 2018: Bandidos explodem agência do Banco do Brasil no in... https://t.co/BgA8B411tm	0	0		291	1569
984599031807643648	2018-04-13 01:07:56	Carlos A L Schaeffer	Gostei de um vídeo @YouTube https://t.co/u1egstxxb7 Banco do Brasil 2018 | Informática Aula 27	0	0		646	1142
984598742929235968	2018-04-13 01:06:47	Sergio Cesar	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		753	1692
984598730115600384	2018-04-13 01:06:44	raphaella56	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		530	1227
984598622170951680	2018-04-13 01:06:19	Ministério Público de Contas de Pernambuco	RT @MPCPE: TCU pode controlar fundação do Banco do Brasil que repassa recursos, decide STF      https://t.co/LZSJyp0aEi	4	0		53295	1264
984598376669962240	2018-04-13 01:05:20	? Snap: Markynhoo	Gostei de um vídeo @YouTube https://t.co/0h58um0GFS MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		94	78
984598341664329729	2018-04-13 01:05:12	Heidson G Ribeiro	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		17	79
984598149716234241	2018-04-13 01:04:26	Damásio Ponta Grossa	"RT @cursodamasio: Você viu? O edital para Escriturário do Banco do Brasil foi publicado!
Elaboramos um curso específico e online com aulas…"	5	0		669	131
984598131298971650	2018-04-13 01:04:22	Voa Brasil!	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		523	325
984598046527848450	2018-04-13 01:04:01	Flávio Pereira	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		90	38
984597978538233858	2018-04-13 01:03:45	Gu!	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		530	504
984597801370882048	2018-04-13 01:03:03	André Trakina	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		27	25
984597569027411968	2018-04-13 01:02:08	M4IOR DE MG	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		1309	1511
984597427188531202	2018-04-13 01:01:34	???? Fabiano Neves????	"RT @lavsffc_: Alô torcida, caso achem uma carteira do Flu com um cartão do Banco Do Brasil com o nome de ""Elisabete Gomes Pereira"" e um car…"	48	0		103	1016
984597399070035969	2018-04-13 01:01:27	Paulo Corrêa	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		62	272
984597393340600320	2018-04-13 01:01:26	brasilsemcomunismo	"PRECISAMOS DE SUA AJUDA.
BANCO DO BRASIL AG 1661 CONTA CORRENTE 392049 GERSON SANTOS. https://t.co/tItPImajxh"	0	0		19	95
984597360402731008	2018-04-13 01:01:18	Dois Minutos	"CBHb perdeu patrocínio do Banco do Brasil 

https://t.co/M7yPdHuuaz https://t.co/VH3ngCxA9p"	0	0		1137	362
984596883673935873	2018-04-13 00:59:24	Jaime Antonio	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		170	284
984596775737667584	2018-04-13 00:58:58	Ernanig	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		243	294
984596471172550656	2018-04-13 00:57:46	Alexandre Farias	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		760	2377
984596345259548673	2018-04-13 00:57:16	Dorivas	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		939	1530
984596260572286976	2018-04-13 00:56:56	29X CAMPEÃO??SCCPDemocrático	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		6910	3013
984596218348212224	2018-04-13 00:56:46	Bolsonaro2018 Trump2016	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		151	102
984596217173823488	2018-04-13 00:56:45	Drica	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		235	821
984595935882891264	2018-04-13 00:55:38	Gustavo Paiva	Gostei de um vídeo @YouTube https://t.co/wDMClApND2 MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		114	89
984595739128008707	2018-04-13 00:54:51	Hugo Leonardo	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		2253	3336
984595682903384065	2018-04-13 00:54:38	Marcelo A. Reis	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		78	127
984595490644914178	2018-04-13 00:53:52	? Fran ?	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		676	522
984595444419448833	2018-04-13 00:53:41	maaf	"RT @AnaPaulaVolei: As configurações de ""o sítio não é meu é do meu amigo"" foram atualizadas com sucesso.

Defesa de Palocci diz que foi o b…"	271	0		107	928
