	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986718280797782016	santander	2018-04-18 21:29:05	Adalberto Gobato	I'm at @Santander_br in São Caetano do Sul, SP https://t.co/nCyctmS2n8	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='a6cc8dd0faec0a58', url='https://api.twitter.com/1.1/geo/id/a6cc8dd0faec0a58.json', place_type='city', name='São Caetano do Sul', full_name='São Caetano do Sul, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-46.584984, -23.650508], [-46.544757, -23.650508], [-46.544757, -23.599084], [-46.584984, -23.599084]]]), attributes={})	109	87
986718236044644357	santander	2018-04-18 21:28:54	wesley	@pevasconcelos O adesivo do Santander não pede autenticação, então se roubarem o celular, vc tem q correr pra bloquear o adesivo. O Apple Pay resolve tudo isso. Povo ruim de experiência viu	0	1		163	222
986718218273378304	santander	2018-04-18 21:28:50	Tati	Mds acho q nunca fiquei tão feliz	0	0		374	307
986718168604381185	santander	2018-04-18 21:28:38	Cristhian	@santander_br eu sei. Mas já tinha feito tudo isso. Estava funcionando normalmente até a atualização	0	0		83	386
986717864030883841	santander	2018-04-18 21:27:25	Sergio S. Santander	RT @GremioFuture: Uma moralzinha também pra torcida do @CCP1912oficial que fez uma bela festa no estádio. Obrigado pela baita recepção ao G…	433	0		153	714
986717714667499521	santander	2018-04-18 21:26:50	Petersonsz	Terceira temporada foi roubando o Santander kkkkkkkkkkkkkkkkk https://t.co/0hbCsJAgZA	0	0		536	1111
986717699723223041	santander	2018-04-18 21:26:46	Gabriel Leite	"@santander_br um seguro de cartao foi concedido a mim SEM a minha solicitação e, advinha, a cobrança deste mês  já foi feita!
Gostaria de cancelar esse seguro e ter meu dinheiro de volta.
Achei um absurdo implantarem algo assim.sem minha autorização. Gostaria de uma resposta. Obg"	0	0		4	103
986717114407858177	santander	2018-04-18 21:24:27	Santander Brasil	@pqpdeiaa Dedeia, por favor realize a consulta ou transação por meio de outro canal. Tente novo acesso ao internet banking mais tarde.	0	0		187200	25737
986716977648500742	santander	2018-04-18 21:23:54	Javier Trufero	Tuber Melanosporum Vs Tuber Borchi, las 2 estan por aqui...??#trufasalonso #Madrid #foodporn #Foodie #tuberborchi #foodporn #Málaga #Cadiz #Cantabria #Santander #spanishfood #estrellamichelin #michelinstar #ibiza #restaurants #marbella #Mallorca #chefs #estrellasmichelin https://t.co/xoXYRhjkic	0	2		1467	4080
986715494416834561	santander	2018-04-18 21:18:00	Jeferson Lucas	estou indignado com o santander, banco ladrão do caralho	0	1		263	220
986715404658556928	santander	2018-04-18 21:17:39	to cansado dessa porra, de toda essa bobagem!	Alo alo #bancosafra que nem twitter. O seu aplicativo é pior que o do @santander_br e olha que é difícil eim!!! Vcs precisam urgente de equipe de qualidade e usabilidade	0	0		499	274
986715207132241921	santander	2018-04-18 21:16:52	Santander Brasil	@MarcceloCSE Olá, Marcelo. Em breve entrarei em contato sobre essa reclamação.	0	0		187200	25737
986714738364178432	santander	2018-04-18 21:15:00	Santander Brasil	"@cananea40 Cristhian, o ID Santander é o novo método de validação das suas transações. É necessário que você vá, uma única vez, até um de nossos caixas eletrônicos e clique na opção ""Habilitar Celular Para Transações""."	0	0		187200	25737
986714624279089152	santander	2018-04-18 21:14:33	Santander Brasil	@jota_Josimar Tá ?? Me envie seus dados por DM e já vou fazer o bloqueio.	0	0		187200	25737
986712596924502016	santander	2018-04-18 21:06:29	Marko Ourisso	Notícia importante: o Banco do Brasil, Bradesco, Itaú e Santander - bancos rivais da Caixa - reduziram suas taxas de juros para CRÉDITO IMOBILIÁRIO, facilitando o financiamento de imóveis. Fique atento corretor, pois o... https://t.co/OORSbTaAhj	0	0		115	1126
986711721556537345	santander	2018-04-18 21:03:01	Dedeia	"@santander_br Ambos navegadores que possuo dá o mesmo problema: ""mpe0374 não existe nenhum cartão associado a esse penumper"""	0	0		347	366
986711694566154241	santander	2018-04-18 21:02:54	Amanda	Minha conta do Santander tá mais movimentada que tudo kkkkkk todo dinheiro q os povo precisa receber tão depositando nela vou começar a cobrar taxa kkkkkk 10%	0	1		1051	477
986711496225943557	santander	2018-04-18 21:02:07	Cantabria Hoy	#tablondeanuncios Alquiler de bonito apartamento #cantabria https://t.co/hXvaFVHX3a https://t.co/l2OPVMiDRa	0	0		3226	84
986711207615913984	santander	2018-04-18 21:00:58	Josimar Mendes	@santander_br Own, a gente pode continuar como amigos, mas sem telefonemas, tá bom? ?	0	0		108	104
986709449430581248	santander	2018-04-18 20:53:59	naian meneghetti	eu sempre fui pobre mas esse mes ate o santander me deu parabens xd	0	0		518	2050
986708796650246144	santander	2018-04-18 20:51:23	Santander Brasil	@flavinhask8cbjr O que acontece quando tenta o acesso?	0	0		187200	25737
986708751012057088	santander	2018-04-18 20:51:13	Cristhian	@santander_br o app só funciona pra consulta	0	0		83	386
986708682435170305	santander	2018-04-18 20:50:56	Cristhian	@santander_br dps q atualizou fica pedindo pra habilitar ID. Quando tento fazer isso diz que a operação é impossível no momento	0	0		83	386
986707961019076608	santander	2018-04-18 20:48:04	Santander Brasil	@miauau_ A cada quatro meses há uma nova analise de crédito, podendo alterar o limite A nira.	0	0		187200	25737
986707568469921792	santander	2018-04-18 20:46:31	Soy el que Soy	@JuanLabordah @el_pais Acreedores: Banco Santander.	0	0		2341	2140
986707411342737408	santander	2018-04-18 20:45:53	Marcelo Luís de Melo	"@Santanderbrasil #santanderbrasil #santander_brasil #santander

Gostaria de ser atendido por alguém que no mínino acompanhou o caso e não de alguém que não sabe do que aconteceu.
O gerente... https://t.co/6q6bIJQiZD"	0	0		139	169
986707100029149186	santander	2018-04-18 20:44:39	paulo	@iesabr o museu do ic2 ou o outro perto do santander?	0	0		183	141
986706936610590721	santander	2018-04-18 20:44:00	Santander Brasil	"@worldfild Igor, onde não há respeito, não há diálogo. 
O que aconteceu? Posso te ajudar  por aqui?"	0	0		187200	25737
986706647346302976	santander	2018-04-18 20:42:51	Santander Brasil	@jorgeadamatti Peço desculpas, Jorge. Vou verificar com o gerente, poderia enviar seu CPF, telefone com DDD e e-mail por DM?	0	0		187200	25737
986706024110358529	santander	2018-04-18 20:40:22	Jorge Adamatti	@santander_br Eu realmente gostaria de saber qual a diferença do atendimento Van Gogh tosco que banco me deu, e me fez perder uma hora correndo em duas agências por algo banal e o atendimento de quem tem o pacote mais básico, porque se for pior não sei como ainda tem clientes.	0	0		124	104
986705930204123136	santander	2018-04-18 20:40:00	Santander Brasil	@alexandreodw Vou verificar, Alexandre. Envie seu CPF, telefone com DDD e e-mail por DM.	0	0		187200	25737
986705855927193601	santander	2018-04-18 20:39:42	A nira	@santander_br Porque meu limite do cartão de crédito muda toda hr?	0	0		295	376
986705817801035776	santander	2018-04-18 20:39:33	Santander Brasil	@_fabianoestrela Fabiano, nesse caso, é porque não foi firmado parceria do Santander e a instituição mencionada.	0	0		187200	25737
986705701874651137	santander	2018-04-18 20:39:06	Júlia  ? ?	@santander_br valeu, Santander	0	0		1703	910
986705678508150784	santander	2018-04-18 20:39:00	Santander Brasil	@Bill_Lima Bill, o que acontece quando tenta o acesso? É apresentada alguma mensagem de erro?	0	0		187200	25737
986705551206871040	santander	2018-04-18 20:38:30	Santander Brasil	@junevacchi_ Respondi a DM ;)	0	1		187200	25737
986705446860984326	santander	2018-04-18 20:38:05	Jorge Adamatti	@santander_br Nem sei quem é o gerente que nunca se apresentou. E se essa opção era possível porque no atendimento via telefone não avisou nada, e nem nas duas agências? Despreparo completo! Van Gogh para que? Se o gerente ñ existe, atendimento é básico e passa info errada?	0	0		124	104
986704855438888961	santander	2018-04-18 20:35:44	Santander Brasil	@flwixa Isa, sinto muito. O que aconteceu? Posso te ajudar por aqui?	1	2		187200	25737
986704680444137475	santander	2018-04-18 20:35:02	Alexandre Wermeier	"@santander_br @santander_br no site diz que não tem nenhum vinculado ao meu CPF, no aplicativo cheguei até a parte para ativar SMS Token, ao validar é informado ""Você excedeu o número de tentativas permitido"", porém isso ocorreu já na primeira tentativa."	0	0		11	44
986704672021975040	santander	2018-04-18 20:35:00	Santander Brasil	@SanttosDayara DS, sinto muito. O que aconteceu? Posso te ajudar por aqui?	0	0		187200	25737
986704080360869888	santander	2018-04-18 20:32:39	Juliana Santos	RT @spotifybea: olha a Samantha no comercial da Santander com a globo https://t.co/5ah9aVbBun	124	0		149	403
986704044470267904	santander	2018-04-18 20:32:30	Santander Brasil	@jorgeadamatti Entendi, Jorge. Há limite por segurança, com o gerente você pode verificar sobre o aumento, você conversou com ele?	0	0		187200	25737
986704044348538880	santander	2018-04-18 20:32:30	Santander Brasil	"@cananea40 Cristhian, no momento, não estamos com nenhuma indisponibilidade no App. 
Qual o erro apresentado pelo seu?"	0	0		187200	25737
986703783462952962	santander	2018-04-18 20:31:28	Santander Brasil	@CesarCosta14 Cesar, vou checar o que ocorreu. Por favor, me informe por DM, seu CPF, telefone com DDD, e-mail e comprovante do TED.	0	0		187200	25737
986703257136484352	santander	2018-04-18 20:29:23	flavia	@santander_br O app do Santander empresas	0	1		226	138
986703047643541504	santander	2018-04-18 20:28:33	Santander Brasil	@carvaalhoana Vou verificar, Ana. Envie seu CPF, telefone com DDD e e-mail por DM, além da agência onde esteve.	0	0		187200	25737
986702910263320578	santander	2018-04-18 20:28:00	Santander Brasil	@_horriblehuman Posso ajudar por aqui, Augusto? Qual sua solicitação na agência?	0	0		187200	25737
986702619841351681	santander	2018-04-18 20:26:51	Rap Box	Santander desgraçado	0	0		70	178
986702384675028992	santander	2018-04-18 20:25:55	crist rauli gomez b	RT @rpspaulo: Melhor opção para o Corinthians,  Centroavante Paraguaio Federico Santander, camisa 9 autêntico, muito bom fazendo pivô, inco…	2	0		216	1605
986701957153816577	santander	2018-04-18 20:24:13	Igor	Vocês não sabem o ódio que estou de vocês pela vergonha que me fizeram passar agora @santander_br	0	0		4447	3308
986701622406471680	santander	2018-04-18 20:22:53	Santander Brasil	@EduardoFBecker se não houver nenhuma pendencia, você pode efetuar o cancelamento pela Central de Atendimento em 4004-3535  (capitais e regiões metropolitanas) / 0800 702 3535 (demais localidades), caso contrario será necessário ir até uma de nossas agências.	0	0		187200	25737
986701622133907457	santander	2018-04-18 20:22:53	Santander Brasil	@flavinhask8cbjr Flavia, qual canal e serviço você está tentando utilizar?	0	0		187200	25737
986701490910908416	santander	2018-04-18 20:22:22	Jorge Adamatti	@santander_br Internet banking deu um código de erro incompreensível, que passei ao atendimento no telefone, que indicou que era um problema de limite de transferência (pq se tenho saldo?) pela internet e que eu poderia ir em qualquer agência (info errada) realizar a operação.	0	0		124	104
986701269225091072	santander	2018-04-18 20:21:29	Santander Brasil	"@bibiteix Bianca, o prazo de validação é de 2 a 3 dias úteis. Porém, tivemos uma indisponibilidade e esse prazo se estendeu para 15 dias úteis. Peço desculpas pelo transtorno, em breve, tudo será normalizado. 
Fico à disposição."	0	0		187200	25737
986701242414936064	santander	2018-04-18 20:21:22	Igor	@santander_br  banco filho da puta eu desejo a falência a vocês	0	0		4447	3308
986700784686522368	santander	2018-04-18 20:19:33	FABIANO ESTRELA™	@santander_br sim, só queria entender pq o Santander é o UNICO banco q o Grêmio nao tem convenio	0	0		8945	1389
986700729900568583	santander	2018-04-18 20:19:20	Diogo Nascimento	@santander_br Muito obrigado. Ficamos no aguardo	0	0		95	688
986700171076603904	santander	2018-04-18 20:17:07	André Grillo	$SANB11 - SANTANDER BR (SANB) - Ata Reuniao do Conselho de Administracao - 18/04/18 https://t.co/YnweMdgGLH	0	0		35	29
986700157092757504	santander	2018-04-18 20:17:04	bovespa	$SANB11 - SANTANDER BR (SANB) - Ata Reuniao do Conselho de Administracao - 18/04/18 https://t.co/69Xz9Wwg7L	0	0		642	438
986699891949948928	santander	2018-04-18 20:16:00	Santander Brasil	@jorgeadamatti O que aconteceu quando tentou pelo internet banking? Foi apresentada alguma mensagem de erro?	0	0		187200	25737
986699742167158784	santander	2018-04-18 20:15:25	Bill Lima	Fala rapaziada do @santander_br. Liberei ontem o SantanderID no caixa eletrônico e nada do app funcionando ainda. Tá complicado ser feliz.	0	0		400	296
986699721380122625	santander	2018-04-18 20:15:20	Andressa Martins	RT @santander_br: Mais de dois milhões de vagas de emprego serão abertas neste ano e a metade delas será criada por microempresas e trabalh…	1	0		5	69
986699414642352134	santander	2018-04-18 20:14:07	Júlia  ? ?	@santander_br preciso do suporte de voces. Mandei DM e aguardo retorno o mais breve possível.	0	0		1703	910
986699153978855427	santander	2018-04-18 20:13:04	Glenda Cecilia Marti	@x_santander Bravo Xime.	0	0		96	117
986698864429338624	santander	2018-04-18 20:11:55	Isa	todos os bancos são suave, o unico que atrasa meu trampo é o santander que vive de rosca	0	0		592	242
986698713589583872	santander	2018-04-18 20:11:19	Santander Brasil	@pqpdeiaa Dedeia, sinto muito. Por favor acesse nosso site de outro navegador. Você pode fazer transações pelo app Santander, em nossos caixas eletrônicos ou pela nossa Central 4004-3535 (capitais e regiões metropolitanas) ou 0800 702-3535 (demais localidades), opções 2 e 9.	0	0		187200	25737
986698646895955973	santander	2018-04-18 20:11:04	Santander Brasil	@isabelladnnl Isabella, posso registrar uma reclamação sobre o caso. Envie por DM seu CPF, telefones com DDD e e-mail.	0	0		187200	25737
986698515559657472	santander	2018-04-18 20:10:32	Santander Brasil	@miauau_ O que está acontecendo? Como posso ajudar?	0	0		187200	25737
986698252341964800	santander	2018-04-18 20:09:29	DS ?	Santander é o pior banco cara, é estresse atrás de estresse!! ?	0	0		1383	727
986698236151975937	santander	2018-04-18 20:09:26	Cristhian	@santander_br já consertaram o app do banco? Dois dias e nada..	0	0		83	386
986698044988166144	santander	2018-04-18 20:08:40	Santander Brasil	@caio_rabello4 Olá, Caio. Se puder deixe com um de nossos gerentes, assim ele entrará em contato com o titular.	0	1		187200	25737
986697769858543617	santander	2018-04-18 20:07:34	Eduardo Becker	@santander_br Gostaria de cancelar minha conta da maneira mais simples possível, como fazer?	0	0		165	317
986697047469379591	santander	2018-04-18 20:04:42	flavia	"Mais uma vez o banco @santander_br fora de sistema 

Tem uma cota por semana pra essa MERDA não funcionar?"	0	1		226	138
986696477266337793	santander	2018-04-18 20:02:26	Santander Brasil	"Mais de dois milhões de vagas de emprego serão abertas neste ano e a metade delas será criada por microempresas e trabalhadores por conta própria. Saiba mais no estudo produzido pelo departamento econômico do Santander.
https://t.co/br6eA6iSjG"	1	7		187200	25737
986696039355863040	santander	2018-04-18 20:00:42	Cesar Augusto	@santander_br Fiz online, sim estavam todos corretos!	0	0		204	18
986695916756373505	santander	2018-04-18 20:00:13	Santander Brasil	@_fabianoestrela Fabiano, a inclusão do débito automático é possível somente para as empresas conveniadas.	0	0		187200	25737
986695225363091456	santander	2018-04-18 19:57:28	Santander Brasil	@wdiogow Diogo, o caso já está em análise conforme o protocolo 71696829 e ela receberá um retorno em breve.	0	1		187200	25737
986695191640858625	santander	2018-04-18 19:57:20	madu #GleiciCampeã	RT @spotifybea: olha a Samantha no comercial da Santander com a globo https://t.co/5ah9aVbBun	124	0		3080	889
986694802241712129	santander	2018-04-18 19:55:47	wesley	muito fail o Santander achar que aquele adesivo de NFC substitui o apple pay #UX	0	1		163	222
986694788643729409	santander	2018-04-18 19:55:44	ana ?	@santander_br Me falaram que faria isso só na ag, fui novamente na mesma e tava lotada e uma pessoa para atender fui pedida para voltar um outro dia, voltei novamente hoje conseguir resolver mas achei pesssimo todo esse atendimento, nunca  tive problema com o banco anterior	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	172	54
986694285746679808	santander	2018-04-18 19:53:44	ana ?	@santander_br Tive que ir na ag 3 vez pra resolver uma coisas simples, fui para desbloquear o cartão, cadastrar a biometria e cancelar a opção crédito e a menina me deu senha para fazer isso no caixa e disse que eu podia fazer o cancelamento do crédito do cartão ligando mas na ligação...	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	172	54
986693367122792448	santander	2018-04-18 19:50:05	bianca teixeira	@santander_br oi! não é bem essa a dúvida, eu solicitei dia 11 e meus dados estão sendo validados até agora. tem prazo pra essa validação?	0	0		1959	235
986692040569376768	santander	2018-04-18 19:44:48	Augustop	@santander_br nao fui antendido, joguei o cartão fora e cansei de vcs	0	0		25	47
986691882288910336	santander	2018-04-18 19:44:11	isabella	@babi_nasciment @santander_br a minha sempre vinha, acho uma palhaçada ter que correr atrás de conta p pagar, eu ein!	0	1		342	299
986691210176851968	santander	2018-04-18 19:41:30	Santander Brasil	@bibiteix Oie, Bianca. Após a solicitação, o prazo de envio é de 15 dias úteis.	0	0		187200	25737
986691209811906573	santander	2018-04-18 19:41:30	Santander Brasil	@carvaalhoana Quais informações foram passadas erradas? Poderia detalhar o que aconteceu?	0	0		187200	25737
986691023995854849	santander	2018-04-18 19:40:46	liamar ?	"RT @ChogiwaStore: (?) BTS - LOVE YOURSELF TEAR
• Aleatório/escolha
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pa…"	4	0		38	258
986690843049422848	santander	2018-04-18 19:40:03	Dedeia	tô passando raiva com esse site do banco santander, pqp	0	0		347	366
986689607407464448	santander	2018-04-18 19:35:08	tania aparecida da t	@Zanfa @santander_br Eles nem perguntaram você precisa de ajuda quer outro emprego .....agora querem o dinheiro dos estudantes	0	0		91	328
986689574045995008	santander	2018-04-18 19:35:00	Santander Brasil	@CesarCosta14 Cesar, em qual canal você fez o TED? O dados da conta destino estão corretos?	0	0		187200	25737
986689322765246464	santander	2018-04-18 19:34:01	Santander Brasil	@_horriblehuman Olá, Augusto. Em qual agência esteve? Foi atendido?	0	0		187200	25737
986689313235664902	santander	2018-04-18 19:33:58	tania aparecida da t	RT @TaniatorreT: @Zanfa @santander_br Além de você eu também perdi meu dinheiro e ainda fiquei sem emprego	1	0		91	328
986688822917451777	santander	2018-04-18 19:32:01	tania aparecida da t	@Zanfa @santander_br Além de você eu também perdi meu dinheiro e ainda fiquei sem emprego	1	2		91	328
986688817624223746	santander	2018-04-18 19:32:00	Santander Brasil	@YuriMoto4x15 Olá, Yuri. Você pode consultar no internet banking acessando a parte de extrato consolidado mensal.	0	1		187200	25737
986688637776646145	santander	2018-04-18 19:31:17	tania aparecida da t	RT @Zanfa: @santander_br Santander, eu tinha uma pequena poupança para minha filha, invadiram minha conta e levaram embora o dinheiro e voc…	1	0		91	328
986688401633103872	santander	2018-04-18 19:30:21	tania aparecida da t	@santander_br Isso seria bom num país em que uma poupança não fosse desvalorizar pede um empréstimo juros absurdo nunca consegue pagar coloca o dinheiro na poupança cinco anos depois 000,001 a mais sobre o valor colocado quem quer enganar sabe quando guardando dinheiro na poupança sendo rico	0	0		91	328
986688030726610944	santander	2018-04-18 19:28:52	Jorge Adamatti	@santander_br A questão que fica é: Porque eu estou jogando dinheiro fora com pct Van Gogh se o atendimento vai ser basicão do basicão sempre? E para fazer qualquer operação ordinária só na agência fisicamente ou no internet banking da concorrência?	0	0		124	104
986687552915722246	santander	2018-04-18 19:26:59	Eddy Quest	@Zanfa @santander_br Boto fé, até o Lula ser solto, você tá com o dinheiro de volta.	0	0		3749	1234
986687409109823489	santander	2018-04-18 19:26:24	Jorge Adamatti	@santander_br Essa é a 2ª vez q o Santander me deixa na mão. Na última foi final do ano com a obrigatoriedade do uso de app q só existe p android e iphone c/ Internet Banking que fui obrigado a usar internet banking da CAIXA para transferência... Santander &lt; CEF é vergonhoso!	0	1		124	104
986687328184885248	santander	2018-04-18 19:26:05	Zandro Zanfelice	@eddyderisio @santander_br Em andamento, na lentidão da nossa burocracia brasileira.	0	0		34049	1119
986687196785717248	santander	2018-04-18 19:25:34	Eddy Quest	@Zanfa @santander_br Como está o processo, Zanfa?	0	0		3749	1234
986686805792710657	santander	2018-04-18 19:24:00	Santander Brasil	@marcelock Marcelo, de qual serviço você precisa? Posso te ajudar por aqui?	0	0		187200	25737
986686497737895936	santander	2018-04-18 19:22:47	Jorge Adamatti	@santander_br O internet banking não funcionou, uso sempre, mas quando preciso fazer algo um pouco diferente não funciona, o app do Windows Phone não funciona exceto p/ consulta. O funcionário do telefone não soube passar informação correta, e nem na primeira agência que eu fui no Shop. Tijuca	0	0		124	104
986686452837777408	santander	2018-04-18 19:22:36	bad influencer	RT @caio_rabello4: Glr achei um cartão Santander aq no planalto o nome do dono do cartão é Bruno C Teixeira , caso alguém conheça chama da…	1	0		335	368
986686395086491649	santander	2018-04-18 19:22:22	Zandro Zanfelice	@santander_br Santander, eu tinha uma pequena poupança para minha filha, invadiram minha conta e levaram embora o dinheiro e vocês não devolveram, mas agradeço a dica.	1	2		34049	1119
986686342015979520	santander	2018-04-18 19:22:10	Cesar Augusto	Fiz uma transferência TED, já faz dois dias e ate agora não caiu a transferência ajuda aí... @santander_br	0	0		204	18
986685911424471042	santander	2018-04-18 19:20:27	Santander Brasil	@jota_Josimar Josimar, te ligo porque ainda não cansei de ser o ? para curar seu tédio, mas se deseja, vou riscar seu ? da ?. Envie por DM seu CPF, telefones com DDD e e-mail.	0	0		187200	25737
986685760366575617	santander	2018-04-18 19:19:51	Santander Brasil	@marianabalbinoo Poderia informar a descrição, valor e data?  Envie por DM.	0	0		187200	25737
986685747381129221	santander	2018-04-18 19:19:48	Vítor Martins	@beastumpf @anamarinhox Qual outra gata o bob namorou de lá pra cá ? Só você e aquela que trabalhava no santander	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	1312	566
986685671569022980	santander	2018-04-18 19:19:30	n ?	RT @spotifybea: olha a Samantha no comercial da Santander com a globo https://t.co/5ah9aVbBun	124	0		283	454
986685534381764608	santander	2018-04-18 19:18:57	bianca teixeira	@santander_br oie, qual o prazo de avaliação da minha solicitação de carteirinha de estudante ISIC?	0	0		1959	235
