	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
984247586080149505	2018-04-12 01:51:25	Priss Guerrero	@OLucasConrado @nildaalcarinque @Bradesco Eu tenho o app no Windows Phone. Tem horas que eu consigo ver o saldo, te… https://t.co/3i9o5WeNzK	1	0		782	629
984247345037697026	2018-04-12 01:50:28	Bradesco	@brunaviggiano Oi, boa noite! Em qual agência esteve? Não foi possível realizar a abertura?	0	0		157165	4625
984247174409146373	2018-04-12 01:49:47	Aeromoço Conrado	@nildaalcarinque @prissguerrero1 @Bradesco Aí o @bradesco me deu um token fisico, que muda a senha a cada minuto. O… https://t.co/nFZf2EIteO	1	0		346	750
984246914202914817	2018-04-12 01:48:45	Aeromoço Conrado	@nildaalcarinque @prissguerrero1 @Bradesco Pior é que reclamei no SAC do @Bradesco e eles falaram que o app dá mesm… https://t.co/RMdiWB1PsU	1	1		346	750
984246817067012097	2018-04-12 01:48:22	bianca	RT @kaizeira: @Bradesco Tive que entrar descalço na agência só pq tinha um prego no meu chinelo	15441	0		162	82
984246702814228482	2018-04-12 01:47:55	Aeromoço Conrado	@nildaalcarinque @prissguerrero1 O aplicativo do @Bradesco é horroroso! Sou comissário de voo e quando vou pra esta… https://t.co/jR915wkEL4	1	1		346	750
984246646606352385	2018-04-12 01:47:41	Luiz Filipe Machado	RT @Cardoso: Meu deus vejam essa thread. a App cancerosa do Bradesco só funciona se o celular estiver no horário de Brasília. Eles não ente…	8	0		6511	386
984246079100211200	2018-04-12 01:45:26	Michel Pereira	"RT @DivagoTM: @washingtonlins @Max_Laguna @ocronico @Bradesco @ProgramadorREAL Próximo passo um app que só funciona dentro da agência. 

Em…"	1	0		441	280
984245706536955904	2018-04-12 01:43:57	Willian	RT @kaizeira: @Bradesco Banco lixo do caralho	10689	0		342	826
984245695178788864	2018-04-12 01:43:54	Bradesco	@Estevesnaoesta Oi, boa noite! O que aconteceu? Esse cartão é de débito ou crédito? https://t.co/AZr1IzXD1m	0	0		157165	4625
984245687297757184	2018-04-12 01:43:52	Nilda Alcarinquë, a Gloriosa Estrela do Oeste	@prissguerrero1 O @OLucasConrado vivia reclamando que durante o horário de verão isso acontecia direto com os aplic… https://t.co/1XwH4edu3c	0	1		1430	383
984245624941015041	2018-04-12 01:43:38	arya	RT @kaizeira: @Bradesco Tive que entrar descalço na agência só pq tinha um prego no meu chinelo	15441	0		2642	1045
984245564358512640	2018-04-12 01:43:23	arya	RT @kaizeira: @Bradesco Banco lixo do caralho	10689	0		2642	1045
984245207267934209	2018-04-12 01:41:58	Bradesco	@proflucastorres Oi, boa noite! O que aconteceu? Mande detalhes do ocorrido, se preferir, por DM! https://t.co/AZr1IzXD1m	0	0		157165	4625
984244931395907584	2018-04-12 01:40:52	Bradesco	@Dallavalle_ Oi, boa noite! O que aconteceu? Ocorreu alguma cobrança indevida?	0	0		157165	4625
984244837619781634	2018-04-12 01:40:30	Mr Divago™	@washingtonlins @Max_Laguna @ocronico @Bradesco @ProgramadorREAL Próximo passo um app que só funciona dentro da agê… https://t.co/Wb7MRg6kHp	1	8		1640	796
984244476985081859	2018-04-12 01:39:04	Simone Lago	@Cardoso Eita... entao meu irmão ta ferrado. Abriu conta no Bradesco e ele mora no Japão, tem q resolver tudo pelo app.	0	0		413	310
984244428520017920	2018-04-12 01:38:52	C. Emanuel B. Laguna	RT @washingtonlins: @ocronico @Bradesco Que desculpa mais esfarrapada foi essa mano??? Como alguém programa um app do banco que só funciona…	1	0		1240	196
984244355862056961	2018-04-12 01:38:35	? Ward'z de Souza ?????	RT @Cardoso: Meu deus vejam essa thread. a App cancerosa do Bradesco só funciona se o celular estiver no horário de Brasília. Eles não ente…	8	0		1906	1322
984244257232965633	2018-04-12 01:38:11	Diego Oliveira	@washingtonlins @ocronico @Bradesco @ProgramadorREAL outra merda do bradesco, é que se você alterna pra outro aplic… https://t.co/a8o6ea5Fzb	0	3		0	34
984244217533947905	2018-04-12 01:38:02	Gabriela Vaccari	Vaga Desenvolvedor Front End JR - Barra Funda SP. Remuneração : 5 mil CLT FULL . Benefícios : Vale-refeição: R$ 22,… https://t.co/jSCVU1hLVS	0	0		968	1997
984243935198531584	2018-04-12 01:36:55	Philip Paçoca Gomes	@wiliands @washingtonlins @ocronico @Bradesco @ProgramadorREAL No horário de verão ele para de funcionar no nordest… https://t.co/3DrBLUAgRy	0	1		225	215
984243154256912385	2018-04-12 01:33:48	Derrota com pernas	RT @Cardoso: Meu deus vejam essa thread. a App cancerosa do Bradesco só funciona se o celular estiver no horário de Brasília. Eles não ente…	8	0		218	241
984242921816969216	2018-04-12 01:32:53	Emperor Norton	RT @Cardoso: Meu deus vejam essa thread. a App cancerosa do Bradesco só funciona se o celular estiver no horário de Brasília. Eles não ente…	8	0		448	348
984242804888145922	2018-04-12 01:32:25	Bradesco	@hey_tuirodri Oi! O que aconteceu? Me envie mais detalhes por DM, por favor.	0	0		157165	4625
984242573165449216	2018-04-12 01:31:30	Bradesco	@AlexAlb10 Oi! O que aconteceu?	0	0		157165	4625
984242493016412162	2018-04-12 01:31:11	cardoso	Meu deus vejam essa thread. a App cancerosa do Bradesco só funciona se o celular estiver no horário de Brasília. El… https://t.co/wANrDQj1eI	8	17		68296	376
984242225717669889	2018-04-12 01:30:07	cami	Eu não quero nem abrir meu app do Bradesco pra não chorar vendo minha situação financeira e só tem 1 semana que recebi meu salário ?	0	0		4119	750
984242105404067840	2018-04-12 01:29:38	Tiago Medeiros	RT @FBSLikan: PU-TA-QUE-PA-RIU! https://t.co/rqrdNW380u	1	0		543	151
984241885651841024	2018-04-12 01:28:46	Fauscthulhu	RT @ocronico: @Bradesco O app de vcs só funciona se eu alterar a hora do meu celular para o horário de Brasília. É muito ruim.	0	0		130	157
984241862394380288	2018-04-12 01:28:40	Fauscthulhu	PU-TA-QUE-PA-RIU! https://t.co/rqrdNW380u	1	1		130	157
984241850960826368	2018-04-12 01:28:38	Washington Lins	@wiliands @ocronico @Bradesco @ProgramadorREAL De acordo com o relato ja não funciona. E olha que temos 4 fuso horarios no Brasil	0	1		423	257
984241274873098240	2018-04-12 01:26:20	Wilian Domingues	@washingtonlins @ocronico @Bradesco @ProgramadorREAL Durante o horário de verão, não irá funcionar na região norte do país	0	1		87	663
984240924149600256	2018-04-12 01:24:57	Bradesco	@PachecoNTatiana Registrei seu elogio para eles. Qualquer dúvida estou à disposição ;)	0	0		157165	4625
984240279107653632	2018-04-12 01:22:23	fake happy	Hj eu tô só o homem q coloca boi e cavalo dentro do Bradesco	0	0		335	286
984239537986658304	2018-04-12 01:19:26	B?b .... MORO... ?u$P[	@Bradesco Aí vc perde o aparelho......e ?????	0	0		519	777
984238632553902080	2018-04-12 01:15:50	Brubs ?	@Bradesco Fiquei duas horas esperando para apenas ser atendido	0	0		76	95
984237546220806144	2018-04-12 01:11:31	Wellington Torrejais da Silva	Nubank abre processo no Cade contra Itaú, Bradesco, Caixa, BB e Santander https://t.co/mIUFgjF9A2 via @VEJA	0	0		940	4998
984237542919884800	2018-04-12 01:11:31	Bradesco	@brubs_rafael Oi, boa noite! O que aconteceu?	1	1		157165	4625
984237414397939712	2018-04-12 01:11:00	Bradesco	@milenaoumilena Oi, boa noite! O que aconteceu? Mande detalhes do ocorrido, se preferir, por DM. https://t.co/AZr1IzXD1m	0	0		157165	4625
984236936457048064	2018-04-12 01:09:06	gabi	@beliexo mas nem tem muitos melhores aqui eu acho. plamed? hapvida? o bradesco é bom mas só faz pra pessoa jurídica	0	0		2022	476
984236770215845888	2018-04-12 01:08:26	Bradesco	@weltderjubs Oi, como posso ajudar? O que houve?	0	0		157165	4625
984236356586098689	2018-04-12 01:06:48	gabi	@beliexo bradesco amiga	0	0		2022	476
984236229540696064	2018-04-12 01:06:18	Isabela	Esqueci de fechar minha conta no Bradesco agr tenho q pagar os meses que não usei, já posso começar a chorar? Aaaaaa	0	0		772	1336
984235763389882373	2018-04-12 01:04:26	Bradesco	@lukewoura Oi, boa noite! O que aconteceu? Mande detalhes do ocorrido, se preferir, por DM! https://t.co/AZr1IzXD1m	0	0		157165	4625
984233592141307904	2018-04-12 00:55:49	Seu Rodrigo	@washingtonlins @Bradesco @ProgramadorREAL É lamentável o serviço caro e porco desses caras.	0	3		2608	1111
984233181749633024	2018-04-12 00:54:11	Washington Lins	@ocronico @Bradesco Que desculpa mais esfarrapada foi essa mano??? Como alguém programa um app do banco que só func… https://t.co/S5JNwtK8yG	1	14		423	257
984232539828211713	2018-04-12 00:51:38	Fernando Neto	@Bradesco Não adianta apagar o post pq eu ja salvei e tenho testemunhas.	0	0		45	304
984232191805751296	2018-04-12 00:50:15	Fernando Neto	@Bradesco Kkk, parece piada vc pedindo pra eu cadastar uma senha que vocês fizeram nos meus cartões de crédito e de… https://t.co/ZzHqvopZkC	0	0		45	304
984231900226183168	2018-04-12 00:49:05	Barra da Tijuca	Teatro Bradesco recebe, de 12 a 15 abril, o Ballet Estatal de São Petersburgo no Gelo! #TeatroBradescoRio… https://t.co/fyZpURLfAy	0	0		6398	689
984231683896594436	2018-04-12 00:48:14	Thayy	Fiquei 10 minutos tentando ligar pro bradesco, deu vontade de jogar o celular na parede	0	0		5733	1867
984231423015030785	2018-04-12 00:47:12	Andre	@brasilia_nilson @angelpurpurina @Bradesco @Caixa Vou te dar uma dica: quando não concordar com alguém, argumente s… https://t.co/vidRC5gnnX	0	0		87	622
984230772390465536	2018-04-12 00:44:36	Antonio Luiz L. Leal	I'm at Bradesco in Rio de Janeiro https://t.co/aAVT9eFH6t	0	0		1050	1392
984230641507229696	2018-04-12 00:44:05	Lenni Oliveira	para números que já liguei, ou protocolos fantasmas... que quando tento acionar não existem... o números que liguei… https://t.co/rJTBgIKuq9	0	0		18	109
984230639879811073	2018-04-12 00:44:05	Lenni Oliveira	Boa noite @Bradesco , como prometido feedback do momento... bom ate o momento estou tentenado acionar o tal seguro… https://t.co/Gm8jecum1F	0	0		18	109
984230165306802177	2018-04-12 00:42:12	Seu Rodrigo	@Bradesco Bom... Não vai fazer diferença eu dizer né? Mas sou do Amazonas. E vcs são muito incompetentes.	0	4		2608	1111
984229953796558848	2018-04-12 00:41:21	Nilson	@AndreNataliS @angelpurpurina @Bradesco @Caixa Mano vc viajou, nem vou comentar para não te ofender!!!	0	0		7907	7699
984229458046541824	2018-04-12 00:39:23	Marcelly Godinho	@Bradesco Ah... São poucos caracteres para dizer o que há de errado com o App. Esquece... Fui para o @Bancointer. A… https://t.co/YB4SCNybfz	0	0		51	326
984227758191644672	2018-04-12 00:32:38	Ricardo Francisco	Tantos anos de @Bradesco no segmento dito PRIME e nunca tive atenção como essa. E personalizado diga-se de passagem… https://t.co/7z71Kh9eMD	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='7116b0fe9c89e2bf', url='https://api.twitter.com/1.1/geo/id/7116b0fe9c89e2bf.json', place_type='city', name='Guarulhos', full_name='Guarulhos, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-46.570847, -23.509957], [-46.336966, -23.509957], [-46.336966, -23.274203], [-46.570847, -23.274203]]]), attributes={})	139	349
984227252962578432	2018-04-12 00:30:37	???????	@laraalice98 Crl me mijei de rir agr kkkkkkkkkkkkkkkkkkkkkk vlw vlw sócia do Bradesco	0	0		10148	482
984227066165022720	2018-04-12 00:29:53	sthefany	finalmente o bradesco liberou o cartão da minha mãe https://t.co/6tTS9B6GgP	0	1		607	196
984226861801721856	2018-04-12 00:29:04	CH ??	RT @Rayan_clovis: Domingo Mec x Bradesco na arena da barra ??	1	0		423	364
984226679013994496	2018-04-12 00:28:20	Karlos Reis	@Bradesco Me ajudando arrumar emprego aqui em São Paulo , pois trabalhava no Bradesco expresso do Pará e fechou dev… https://t.co/uPy0ntpjtl	0	0		778	75
984226629802184704	2018-04-12 00:28:09	RC09?	Domingo Mec x Bradesco na arena da barra ??	1	3		299	127
984225791998230528	2018-04-12 00:24:49	juniorjr	Sou tipo banco do Bradesco, investe que vc tem retorno!	0	0		61	116
984224184971747328	2018-04-12 00:18:26	Meliodas	@GodriMc Bradesco ele	0	2		268	396
984223597215539200	2018-04-12 00:16:06	Gonzalez	Bradesco me surpreendendo com o banco next, tô amando os mimos	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	1459	220
984222545829355520	2018-04-12 00:11:55	diabo do meu ódio	"era so fazer um subdominio e ficava menos feio

https://t.co/u09OasFsPi"	0	0		338	316
984222486022774784	2018-04-12 00:11:41	diabo do meu ódio	"e hj que eu descobri que o bradesco pagou uma bolada pra poder ter o dominio HORRIVEL de https://t.co/lqcOQrdNvy

bixo que bosta"	0	0		338	316
984222432071385089	2018-04-12 00:11:28	Camila Raquel	Hoje fui ao banco @Bradesco do palácio avenida e fui abordada por um vendedor de bala enquanto estava usando o caix… https://t.co/fAJHV8mioW	0	0		376	366
984221754443927554	2018-04-12 00:08:46	Gustavo Trindade	Tô vendo miragem, um Bradesco bem em frente da favela é viagem	0	0		13	23
984220938119065600	2018-04-12 00:05:32	Bradesco	@tiagoroseta Oi isso depende do seu cartão, mas você pode verificar essa e outras informações nesse link: https://t.co/2Miyb6myxZ	0	0		157165	4625
984220425520664576	2018-04-12 00:03:30	Bradesco	@upfelipe Olá, o que houve?	0	0		157165	4625
984219705463459840	2018-04-12 00:00:38	Taynara ?	@Bradesco estou com problemas na minha conta corrente	0	0		1570	1747
984219296208510976	2018-04-11 23:59:00	Bradesco	@wiitchgirl Disponha :)	0	1		157165	4625
984219165589475333	2018-04-11 23:58:29	Bradesco	@tttaynaradd Olá, o que houve?	0	0		157165	4625
984218964984201217	2018-04-11 23:57:41	Tu lindo	Obrigado @Bradesco por me Catar 100 reais na boca do caixa hj !!!	0	0		220	91
984218792250302466	2018-04-11 23:57:00	Bradesco	@karlosreii Oi, como posso ajuda-lo?	0	0		157165	4625
984218673580736512	2018-04-11 23:56:32	sky full of song	"RT @untouch3d: @cksjdmbkgf agência 0365 
Conta 03876687
Bradesco"	1	0		2781	2315
984218593012408321	2018-04-11 23:56:13	mizz banks	"@cksjdmbkgf agência 0365 
Conta 03876687
Bradesco"	1	1		2140	720
984217863111217152	2018-04-11 23:53:19	Andre	@angelpurpurina @brasilia_nilson @Bradesco @Caixa O que tem a ver política com essa história? Vamos parar com esse fla-flu tolo.	0	0		87	622
984217470927015936	2018-04-11 23:51:45	Youssef Assaf	@sombra97fm @Bradesco Super fácil de cadastrar o token no caixa eletronico, vc precisar apenas da biometria pra acessar	0	0		4	52
984217253477527553	2018-04-11 23:50:53	Diogo Alexandre	@Bradesco volte a patrocinar o time de vôlei de Osasco por favor, nós da torcida queremos muito essa parceria novam… https://t.co/Uz4ReDSvjx	0	0		188	315
984217134418092032	2018-04-11 23:50:25	Bradesco	@francooliira Oi, Depósito você consegue fazer direto nas máquinas de autoatendimento. Você fez uma tentativa?	0	0		157165	4625
984216543084122112	2018-04-11 23:48:04	C A R O L	Falei que cancelei minha conta do Bradesco? Poisé, abri uma no banco inter, tchau tarifas e taxas abusivas. https://t.co/ymeM5OCw12	0	0		626	463
984216485420773376	2018-04-11 23:47:50	adilson taxista	Morta que eu não consegui fazer uma transferência pela agência e nem pelo app do Bradesco	0	0		404	1189
984216275265245184	2018-04-11 23:47:00	Bradesco	@crfmilena Oi, o que houve?	0	0		157165	4625
984216146995040257	2018-04-11 23:46:29	vinicius ?	@Bradesco Obrigado	0	0		4219	486
984216146021888000	2018-04-11 23:46:29	Bradesco	@JorgeBarbosa Oi, seu depósito foi em dinheiro? Você fez o mesmo nas máquinas de autoatendimento?	0	0		157165	4625
984215644051836928	2018-04-11 23:44:30	Bradesco	@ocronico Realmente o aplicativo é sincronizado com o hórario de Brasília, você é de onde?	0	1		157165	4625
984215099379417092	2018-04-11 23:42:20	Jessica Tauane	Obrigada DEMAIS pelo melhoooor presente, bradesco ?????? eu amei TANTO! Vocês me incentivam… https://t.co/GjGbPOj5QX	0	5		20197	138
984215017242456064	2018-04-11 23:42:00	Bradesco	@explictiovato Boa sorte :)	1	1		157165	4625
984214226993598464	2018-04-11 23:38:52	Bradesco	@MigMaressa Olá Maressa, qual é o seu cartão? Ele é vinculado a uma loja ou a sua conta corrente?	0	0		157165	4625
984213997347115014	2018-04-11 23:37:57	Sidney Sappio	@sombra97fm @Bradesco Se mudar não vai pro @bancosantander, é pior ainda!	0	0		92	57
984213721265393664	2018-04-11 23:36:51	isadora	@_fredericolopes @Caixa @BancodoBrasil @Bradesco @itau RAM!!! Pois a minha é baixíssima. ?	0	0		535	266
984212986050039814	2018-04-11 23:33:56	Bradesco	@gsbomfim Olá, você está em uma agência?	0	0		157165	4625
984211494752739329	2018-04-11 23:28:00	Bradesco	@fsoldier30 Oi! Você está tentando cadastrar sua conta no App Bradesco ou um cartão de crédito no App Bradesco Cart… https://t.co/PAGFaerEKU	0	0		157165	4625
984211332248555520	2018-04-11 23:27:22	Diêgo Siqueira	"@nubank o banco emissor dos boletos mudou? Antecipei minha fatura e agora veio através do Bradesco e não pelo banco Safra.

Help Please!"	0	0		592	428
984211089184485376	2018-04-11 23:26:24	Alexandre Miranda	@murilocouto Aquele show no Teatro bradesco rio ainda tá de pé? Tu nem deve se lembrar mas sou do RJ e falei contig… https://t.co/0897lReksk	0	0		1338	267
984210493941407745	2018-04-11 23:24:02	drake	"@sombra97fm @kalef_spfc @Bradesco @itau esse banco laranja aí vive com problema principalmente no app.

fora a tari… https://t.co/ZIXVkA3IpV"	0	0		31	27
984210382762991617	2018-04-11 23:23:35	mavi RNA	mano vai se foderrrrr esse cartão do bradesco	0	0		2666	1398
984210183600697344	2018-04-11 23:22:48	Iara	@annaavictooria @Bradesco Sim mt bom, apenas me deram um cartão de papelão!!! Até minha carteirinha da puc é cartão de verdade vei kkkkk	0	0		547	258
984210143385653248	2018-04-11 23:22:38	drake	@sombra97fm @guiyperes @Bradesco o do @santander_br é otimo	0	0		31	27
984210060678172672	2018-04-11 23:22:18	drake	@sombra97fm @Bradesco Bradesco é pessimo	0	0		31	27
984209967027773441	2018-04-11 23:21:56	toia ??	@ribeiara @Bradesco Lá é bom so kkk vc só não deu sorte kkkkk	0	0		393	262
984208692579975168	2018-04-11 23:16:52	Franciele dos Santos Souza	Olá @Bradesco @AloBradesco queria entender como meu nome está no Serasa por um financiamento que EU NÃO FIZ e que a… https://t.co/vXBOwlMTPI	0	0		7	182
984208174457683968	2018-04-11 23:14:49	Jaíne	@thaynafag_ Perto da fundação Bradesco, tu estava no Ka preto	0	0		908	240
984207889534521344	2018-04-11 23:13:41	Iara	Gente @Bradesco é o pior banco do mundo!!!! NUNCA na vida de vcs abram conta lá, se tiver a oportunidade de passar… https://t.co/0X4V9WYsGo	0	0		547	258
984207851773136896	2018-04-11 23:13:32	`	RT @youtheartless: dica pra quem nao tem grana pra fazer curso: existe a escola virtual do bradesco que oferece varios cursos e sao todos g…	1093	0		322	599
984207673662083077	2018-04-11 23:12:49	Bradesco	@Putz_vei Seu cartão Bradescard é vinculado a qual loja? Me informe por DM seu telefone com DDD, por gentileza.	0	0		157165	4625
984207126007570432	2018-04-11 23:10:39	Julia	Fui no banco pra minha tia, entrei no Santander coloquei o cartão no caixa, dps q fui lembrar era pra ter ido no Bradesco kkkkk	0	0		237	275
984206420525625344	2018-04-11 23:07:50	ilysm	RT @kaizeira: @Bradesco Banco lixo do caralho	10689	0		2109	1725
984205728364810246	2018-04-11 23:05:05	esdras@iron	"RT @paulosaelias: O @professorLFG fala sobre o caso envolvendo o $BBD @Bradesco e @gilmarmendes do STF @SEC_Enforcement #Bradesco  
https:/…"	23	0		2476	2761
984205076448374784	2018-04-11 23:02:30	Bradesco	@emanuelleolvr Que bom! Qualquer coisa estou por aqui :)	0	1		157165	4625
984204950506016768	2018-04-11 23:02:00	Bradesco	@estifogra Que bom que deu tudo certo :P	0	0		157165	4625
984204393783484417	2018-04-11 22:59:47	Japa	@santander_br Desculpa, a reclamação era para ter sido pro @Bradesco sou cliente deles ?	0	0		344	262
984203509942829056	2018-04-11 22:56:17	letricia	Bradesco https://t.co/1Qra61GXCm	0	2		307	299
984203190097842177	2018-04-11 22:55:00	João Pedro Ribeiro	@Bradesco C&amp;A, mas tá no nome da minha mulher, mas sou eu que pago afinal!	0	0		27	11
984202939634941952	2018-04-11 22:54:01	gabriel	@colbykeIler @loveshtgawm não pq isso seria mt oferecimento Bradesco	0	0		3250	3034
984202731899506688	2018-04-11 22:53:11	Andrey sem rumo pela madrugada	Consegui me perder indo do centro até o Bradesco kkkkkk eu sou muito apagado	0	0		579	831
984202234450804737	2018-04-11 22:51:12	Walid Hak	@Bradesco como que faço pra parar de receber uma cobrança que não é minha?	0	0		23	19
984202038354563075	2018-04-11 22:50:26	Bradesco	@jotapribeiro92 Olá João, a qual loja é vinculado o seu cartão Bradescard?	0	0		157165	4625
984202004510765059	2018-04-11 22:50:18	I love my sneakers	@ixtherr era isso que eu queria, saber se aceitava bradesco, tem o número de lá? se tiver, envia por dm, por favor	0	0		771	430
984201970192969729	2018-04-11 22:50:09	Maria Regina Gomes	Bradesco 381	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='c59f704f90e54601', url='https://api.twitter.com/1.1/geo/id/c59f704f90e54601.json', place_type='city', name='Itabira', full_name='Itabira, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-43.543842, -19.789217], [-43.05531, -19.789217], [-43.05531, -19.418674], [-43.543842, -19.418674]]]), attributes={})	0	0
984201564939259904	2018-04-11 22:48:33	Bradesco	@RIHENNO Qualquer coisa estou aqui ;)	0	1		157165	4625
984200528094728192	2018-04-11 22:44:26	ptialina	seguinte bradesco pelo menos o meu cartão de débito já devia ter chegado onde que tá	0	0		613	437
984200145242918912	2018-04-11 22:42:54	Bradesco	@vthunderfuck Que bom que deu certo. Fico à disposição:)	0	1		157165	4625
984200026929983488	2018-04-11 22:42:26	adilson taxista	PQ EU SÓ ME ESTRESSO COM O BRADESCO?	0	0		404	1189
984199950551613440	2018-04-11 22:42:08	Uma Filosofando?	"Não conseguindo me cadastrar na escola virtual da @Bradesco 
Meu email tá dando invalido??"	0	0		785	583
