	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
984194381371625480	2018-04-11 22:20:00	Santander Brasil	@cyrkran A bolsa Le Bridge é uma bolsa Global, onde a inscrição é realiza por meio do Santander X. Esta bolsa está… https://t.co/gYUur4zRxZ	0	0		187001	25742
984194003397693440	2018-04-11 22:18:30	Santander Brasil	@deb_happy Deb, você esteve em um caixa de qual agência? Tentou habilitar em mais de um?	0	0		187001	25742
984193746370691073	2018-04-11 22:17:29	Santander Brasil	@saahevelynn Oie :) Você pode controlar o limite de seu cartão no aplicativo Santander Way, caso não queira o valor… https://t.co/rrwaTLKKJ1	0	0		187001	25742
984192112345468928	2018-04-11 22:10:59	Santander Brasil	@AtaqueDeThomas Oi :) você pode preencher a solicitação de cartão em nosso site https://t.co/bScLiQnaKY.	0	0		187001	25742
984192078946226176	2018-04-11 22:10:51	Cacau	@santander_br Não sei, desliguei achando que era golpe kkk	0	1		147	147
984191927963832320	2018-04-11 22:10:15	pamela ?	@santander_br não príncipe, ligam e desligam na mesma hora não falam nada	0	0		1344	424
984191865271541762	2018-04-11 22:10:00	Santander Brasil	@caacaaul Fazemos contatos para vendas de produtos, Cacau. O que foi dito na ligação?	0	0		187001	25742
984191773109964800	2018-04-11 22:09:38	Gabriel Izar	Sombras em Farol Santander https://t.co/uAWzZA06jT	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	202	430
984191725144104960	2018-04-11 22:09:27	Santander Brasil	@fcbsccp Pamela, em algum momento foi informado o motivo dos contatos?	0	0		187001	25742
984191448458383360	2018-04-11 22:08:21	Manoel Neto	@santander_br Eu quero que bloqueie estas chamadas, já falei com atendimento hj quando me ligaram e me ligaram de n… https://t.co/8JltB1V58Q	0	0		150	978
