	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985645777161728000	banco do brasil	2018-04-15 22:27:20	joge	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1087	777
985645735000576000	banco do brasil	2018-04-15 22:27:10	tatá	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1353	1014
985645677979033601	banco do brasil	2018-04-15 22:26:56	robs	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		953	635
985645675105935360	banco do brasil	2018-04-15 22:26:56	lai ?	@amandagla_ você sabe de algum serviço de redirecionamento de compras/ encomendas ae na Coréia? E se alguém do Brasil pode ter uma conta em banco coreano? Trabalho com venda de goods de fansites mas alguns só aceitam endereço e conta coreana ?	0	0		62	334
985645608282263553	banco do brasil	2018-04-15 22:26:40	Brenda?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1094	295
985645600120111104	banco do brasil	2018-04-15 22:26:38	Lolo 2S 02	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		336	169
985645586362912768	banco do brasil	2018-04-15 22:26:34	Ju	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		165	245
985645516498329600	banco do brasil	2018-04-15 22:26:18	yasmin	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		7860	8451
985645460571508739	banco do brasil	2018-04-15 22:26:04	Lau	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		130	369
985645437305741314	banco do brasil	2018-04-15 22:25:59	karol	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		3113	4274
985645221752033280	banco do brasil	2018-04-15 22:25:07	TADEUZINHO	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		79	91
985645093544742912	banco do brasil	2018-04-15 22:24:37	Carlota	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		128	117
985645046694367234	banco do brasil	2018-04-15 22:24:26	nah 2 days	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		2521	2615
985644984916434950	banco do brasil	2018-04-15 22:24:11	Neila Terra Machado	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	208	0		206	238
985644953618481153	banco do brasil	2018-04-15 22:24:03	Rafael Maurício	"RT @furlantretistv: Ribamar titular.
Tem Bergson, artilheiro do Brasil do ano passado com 30 gols, no banco.
Tem Ederson, artilheiro do Par…"	22	0		320	186
985644538902601729	banco do brasil	2018-04-15 22:22:25	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		287	215
985644348275658754	banco do brasil	2018-04-15 22:21:39	?? ´?`*)	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		382	94
985644267195584512	banco do brasil	2018-04-15 22:21:20	Dani	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		492	295
985643944334807043	banco do brasil	2018-04-15 22:20:03	vic	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		338	471
985643867650306050	banco do brasil	2018-04-15 22:19:45	Horrana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		328	180
985643864852762625	banco do brasil	2018-04-15 22:19:44	Rita?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		455	513
985643842236891136	banco do brasil	2018-04-15 22:19:39	b e a t r i z	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		59	70
985643816312025089	banco do brasil	2018-04-15 22:19:32	misa ? nejitop	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1262	738
985643765632258048	banco do brasil	2018-04-15 22:19:20	??????????	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		3420	2736
985643731817762821	banco do brasil	2018-04-15 22:19:12	FC DO PADRÃO	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		0	10
985643720480522241	banco do brasil	2018-04-15 22:19:09	Elizabete Guieiro	RT @palmeriodoria: A hecatombe Vampiro Chifrudo caminha assim: 15 mil demitidos e 420 agências do Banco do Brasil fechadas em todo o país.…	224	0		87	119
985643682610204672	banco do brasil	2018-04-15 22:19:00	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		73	20
985643679456129030	banco do brasil	2018-04-15 22:19:00	izabela ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		336	265
985643618479296514	banco do brasil	2018-04-15 22:18:45	duda	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		585	279
985643585214337024	banco do brasil	2018-04-15 22:18:37	Lucas Frente	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		234	169
985643585101090816	banco do brasil	2018-04-15 22:18:37	João Costa || 1893?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		419	946
985643547603931137	banco do brasil	2018-04-15 22:18:28	Marta Castro	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		357	499
985643367257268225	banco do brasil	2018-04-15 22:17:45	juliana; ?? ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		409	400
985643356863848448	banco do brasil	2018-04-15 22:17:43	rhari	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		216	173
985643310701215744	banco do brasil	2018-04-15 22:17:32	Barros	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		329	258
985643310248353797	banco do brasil	2018-04-15 22:17:32	biscoito de skep	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		28	133
985643291969576961	banco do brasil	2018-04-15 22:17:27	noiva do edu	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1316	720
985643142278991872	banco do brasil	2018-04-15 22:16:52	iza	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		93	145
985642951593295873	banco do brasil	2018-04-15 22:16:06	Guilherme Arrais	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		373	361
985642867128524800	banco do brasil	2018-04-15 22:15:46	Anne | ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1527	1545
985642840167534592	banco do brasil	2018-04-15 22:15:40	tay loves jonghyun	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		488	224
985642833653719040	banco do brasil	2018-04-15 22:15:38	vivi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		434	164
985642820001288192	banco do brasil	2018-04-15 22:15:35	?. c??ro / ? )	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		201	186
985642755903901696	banco do brasil	2018-04-15 22:15:20	Duda	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		272	361
985642732277428229	banco do brasil	2018-04-15 22:15:14	Mendonça ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		670	360
985642705123467264	banco do brasil	2018-04-15 22:15:07	Mylena Mueller	"RT @furlantretistv: Ribamar titular.
Tem Bergson, artilheiro do Brasil do ano passado com 30 gols, no banco.
Tem Ederson, artilheiro do Par…"	22	0		648	483
985642695254335493	banco do brasil	2018-04-15 22:15:05	HZ; Dawn Of Us	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		160	423
985642681945686017	banco do brasil	2018-04-15 22:15:02	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		743	602
985642681417306113	banco do brasil	2018-04-15 22:15:02	Allesson	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		19	79
985642661007757312	banco do brasil	2018-04-15 22:14:57	clécio ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		2319	2074
985642596839108609	banco do brasil	2018-04-15 22:14:42	ygu ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		396	877
985642572919050245	banco do brasil	2018-04-15 22:14:36	kella ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		2268	487
985642503339761670	banco do brasil	2018-04-15 22:14:19	Sofia	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		624	862
985642488697376768	banco do brasil	2018-04-15 22:14:16	Bernardo Coelho	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		618	1768
985642459152646144	banco do brasil	2018-04-15 22:14:09	loira	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		289	499
985642453075099649	banco do brasil	2018-04-15 22:14:07	Ooono	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		2099	1965
985642429322878981	banco do brasil	2018-04-15 22:14:02	Lionel Messi?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		444	318
985642407051055104	banco do brasil	2018-04-15 22:13:56	lala ? jonghyun	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		3480	2219
985642326805671936	banco do brasil	2018-04-15 22:13:37	Cruz	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1116	324
985642319260069895	banco do brasil	2018-04-15 22:13:35	Arthur Xavier	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		95	70
985642027466489856	banco do brasil	2018-04-15 22:12:26	Um qualquer	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		417	1252
985641998920093698	banco do brasil	2018-04-15 22:12:19	Luiziin ¬_¬	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		40	91
985641975075491841	banco do brasil	2018-04-15 22:12:13	ray ama muito a maria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		224	218
985641963620917248	banco do brasil	2018-04-15 22:12:11	babygirl ?.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		172	169
985641948072546307	banco do brasil	2018-04-15 22:12:07	RevengeFqng	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		30	33
985641914878881795	banco do brasil	2018-04-15 22:11:59	? · D????? ›	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		479	368
985641765679050758	banco do brasil	2018-04-15 22:11:23	mulher lsd	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1256	1030
985641742555852807	banco do brasil	2018-04-15 22:11:18	yanne	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		135	130
985641550066614278	banco do brasil	2018-04-15 22:10:32	João	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		129	217
985641543968141313	banco do brasil	2018-04-15 22:10:31	Hugo	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		58	90
985641505971998720	banco do brasil	2018-04-15 22:10:22	Gabiscateiro	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1135	1715
985641487902871552	banco do brasil	2018-04-15 22:10:17	Iara?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		419	242
985641486757875712	banco do brasil	2018-04-15 22:10:17	???íci?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		276	222
985641443560689665	banco do brasil	2018-04-15 22:10:07	Maria Joana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		68	114
985641429459496963	banco do brasil	2018-04-15 22:10:03	baby girl?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1313	871
985641343002251265	banco do brasil	2018-04-15 22:09:43	maria tereza ionescu	RT @PANFLECONOMICS: O Brasil é o país comercialmente mais fechado entre 156 países membros da OMC e o de menor participação de importações…	34	0		2	127
985641292649713665	banco do brasil	2018-04-15 22:09:31	Sweetheart	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		304	397
985641266963714049	banco do brasil	2018-04-15 22:09:25	Mario Fernandes de Moraes Filho	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		268	881
985641215067607040	banco do brasil	2018-04-15 22:09:12	brendha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		742	264
985641109392187392	banco do brasil	2018-04-15 22:08:47	9dias ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		608	1216
985641087233609729	banco do brasil	2018-04-15 22:08:42	· bea ·	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		2162	2201
985641049099030528	banco do brasil	2018-04-15 22:08:33	J é S s I c A	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		701	484
985641034708389890	banco do brasil	2018-04-15 22:08:29	cami	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1610	653
985640994967359488	banco do brasil	2018-04-15 22:08:20	FinançaDescomplicada	"Uma pesquisa feita pelo Banco Central do Brasil evidenciou alguns dados importantes no comportamento financeiro do brasileiro.

Dá uma olhada aqui se te interessa saber melhor:

https://t.co/jOZDvo9DBn 

Grande abraço.
;) https://t.co/MugcL3CJ9X"	0	0		7	63
985640971651158022	banco do brasil	2018-04-15 22:08:14	vau se fude	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		7835	631
985640893490388992	banco do brasil	2018-04-15 22:07:55	Camacho ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		88	148
985640889795178497	banco do brasil	2018-04-15 22:07:55	Rodrigo Police	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	408	0		80	336
985640742621245440	banco do brasil	2018-04-15 22:07:20	?Marcia?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		9	27
985640651344744451	banco do brasil	2018-04-15 22:06:58	zKillerPlayss !	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		24	18
985640582746951680	banco do brasil	2018-04-15 22:06:41	Forgotten	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		436	1029
985640452891336704	banco do brasil	2018-04-15 22:06:10	(a)gnes	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		237	153
985640436361498626	banco do brasil	2018-04-15 22:06:06	duarte	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		683	934
985640399195852801	banco do brasil	2018-04-15 22:05:58	Yan	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		454	472
985640395731296257	banco do brasil	2018-04-15 22:05:57	carol	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		352	333
985640365381373957	banco do brasil	2018-04-15 22:05:50	Ju	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		294	575
985640326693113856	banco do brasil	2018-04-15 22:05:40	Gleubinho	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	408	0		101	100
985640317260107776	banco do brasil	2018-04-15 22:05:38	naju?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		283	193
985640274591395841	banco do brasil	2018-04-15 22:05:28	Taneyah ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		8823	606
985640273802944513	banco do brasil	2018-04-15 22:05:28	daniel. ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		191	146
985640250448973824	banco do brasil	2018-04-15 22:05:22	jess	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1537	394
985640042474373121	banco do brasil	2018-04-15 22:04:33	Shader ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		9208	1739
985639849498558464	banco do brasil	2018-04-15 22:03:47	aimée; 39 days.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1863	687
985639597404250113	banco do brasil	2018-04-15 22:02:46	frô	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		548	574
985639518454845441	banco do brasil	2018-04-15 22:02:28	B	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1179	1373
985639442064072704	banco do brasil	2018-04-15 22:02:09	gabi #RDF	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1236	367
985639415547682816	banco do brasil	2018-04-15 22:02:03	Rogerio Santanna	RT @palmeriodoria: A hecatombe Vampiro Chifrudo caminha assim: 15 mil demitidos e 420 agências do Banco do Brasil fechadas em todo o país.…	224	0		1056	805
985639399210790914	banco do brasil	2018-04-15 22:01:59	laura	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		488	1560
985639384459378690	banco do brasil	2018-04-15 22:01:56	joao	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		37	536
985639371129917440	banco do brasil	2018-04-15 22:01:53	JOÃO QUEVEDO	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	208	0		208	1322
985639300518817792	banco do brasil	2018-04-15 22:01:36	Bruna Veloso ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1241	794
985639295066230786	banco do brasil	2018-04-15 22:01:34	Caio Cartaxo	"RT @furlantretistv: Ribamar titular.
Tem Bergson, artilheiro do Brasil do ano passado com 30 gols, no banco.
Tem Ederson, artilheiro do Par…"	22	0		44	266
985639181450870784	banco do brasil	2018-04-15 22:01:07	Fernando José Fonseca Alves	RT @PANFLECONOMICS: O Brasil é o país comercialmente mais fechado entre 156 países membros da OMC e o de menor participação de importações…	34	0		0	23
985639095786459136	banco do brasil	2018-04-15 22:00:47	Danna	Meu par ? #15daMari em AABB-Associação Atlética Banco do Brasil https://t.co/UbNcGdVhKQ	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='64a2bd314a77db92', url='https://api.twitter.com/1.1/geo/id/64a2bd314a77db92.json', place_type='city', name='Venâncio Aires', full_name='Venâncio Aires, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-52.4621137, -29.7654617], [-51.9425571, -29.7654617], [-51.9425571, -29.34126], [-52.4621137, -29.34126]]]), attributes={})	591	578
985639055491727360	banco do brasil	2018-04-15 22:00:37	Antenor	RT @benebarbosa_mvb: Meus amigos, cumpro mais uma fez a tarefa chata de passar a sacolinha p/ fechar as contas do MVB deste mês. Conto com…	425	0		58	104
985639017990557696	banco do brasil	2018-04-15 22:00:28	?spen.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		2219	2107
985638934964260865	banco do brasil	2018-04-15 22:00:09	tora	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12271	0		1605	505
