	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985275805105381382	2018-04-14 21:57:12	Nubank	@sarahsanguim Ah, não fica assim! Se vc teve um pedido negado recentemente, indicamos esperar em torno de 6 meses e… https://t.co/BYlpdxuGIv	0	0		104172	7064
985275803717046272	2018-04-14 21:57:11	Batmacumba	finalmente a Nubank me aceitou caralaaai	0	4		174	336
985275714680295424	2018-04-14 21:56:50	testa do hexa	alguém me lembra de pagar o nubank amanhã, agradecido	0	0		302	310
985275542038614017	2018-04-14 21:56:09	Sarah	"O @nubank não me quer mesmo
3o convite meu que eles recusam
#chateada"	0	0		1383	2120
985274731229261824	2018-04-14 21:52:56	William Oliveira	RT @mozillabrasil: Hoje estamos falando sobre a saúde da Internet no @CodamosClub @nubank com atividades conduzidas pela @cyb3113! Como voc…	2	0		2218	1572
985274706059243521	2018-04-14 21:52:50	Training Center	RT @mozillabrasil: Hoje estamos falando sobre a saúde da Internet no @CodamosClub @nubank com atividades conduzidas pela @cyb3113! Como voc…	2	0		1984	329
985274687189061632	2018-04-14 21:52:45	Rômulo Diego	Oi! Estou te indicando pra pedir o Nubank. Use essa indicação pro seu pedido ter mais chances de ser aprovado! https://t.co/qocsrLwlLl	0	1		35	86
985272740901982208	2018-04-14 21:45:01	Nubank	"@repoles Quem nunca né? Haha Agradecemos o ""toque"" Lucas, vamos passar para o nosso time responsável ok? :)"	0	0		104172	7064
985271945615888385	2018-04-14 21:41:51	Lucas Repolês	@nubank tem jeito de desligar esse badge, não? Já convidei 10, mas o número volta ? (sim, tenho toc) ? https://t.co/3SUwheUe1R	0	0		223	206
985271909893001218	2018-04-14 21:41:43	Lola Swan	acabei de pedir comida pelo ifood e paguei com cartao virtual do nubank, minha mãe ficou com cara de encantada pq n… https://t.co/5amC9FHNEc	0	3		1372	492
985271283377233921	2018-04-14 21:39:14	Nubank	@bielvinialves Por aqui não conseguimos influenciar nisso Gabriel :) Já tentou pelo nosso app?	0	0		104172	7064
985271163189452805	2018-04-14 21:38:45	Luiz C. Eudes Corrêa	RT ApplePayBR: Se o nubank te pedisse para escolher entre #NuConta e #ApplePay, qual seria a sua escolha?	0	0		787	2203
985270694937284608	2018-04-14 21:36:53	Apple Pay Brazil	RT @ApplePayBR: Se o @nubank te pedisse para escolher entre #NuConta e #ApplePay, qual seria a sua escolha?	7	0		505	72
985270156321611776	2018-04-14 21:34:45	alan	@nubank Meu cartão levou 3 dias pra chegar em casa , antes mesmo dele chegar já podia comprar pela internet com car… https://t.co/4jbDBEUvNh	0	1		924	3365
985269175059959813	2018-04-14 21:30:51	Gabriel Vinícius	AUMENTA MEU LIMITE, @NUBANK!	0	0		728	546
985268921954684930	2018-04-14 21:29:51	emanuele	pq meu sonho de ter nubank foi destruído com sucesso por causa da renner	0	0		739	56
985268249360203776	2018-04-14 21:27:10	carol	Eu me deixei levar pelo mês de estreia do meu nubank	0	0		2040	898
985267237509566473	2018-04-14 21:23:09	Mozilla Brasil	Hoje estamos falando sobre a saúde da Internet no @CodamosClub @nubank com atividades conduzidas pela @cyb3113! Com… https://t.co/OZnEABAgN8	2	10		2799	227
985266361600499712	2018-04-14 21:19:40	Ramona Flores Braga	"@bell_zebu faz um nubank
te mando o convite se quiser"	0	0		975	688
985262793250295808	2018-04-14 21:05:29	Coletividad	RT @Thais_VNunes: @Feh_Bernardo falando de jogos com CSS no #CodamosSummit aqui no @nubank @CodamosClub https://t.co/8RKJRrqZP7	3	0		1425	90
985260404954861573	2018-04-14 20:56:00	Nubank	@brendaduartee Vem de DM Brenda :) Vamos te ajudar por lá!	0	0		104172	7064
985260292149075968	2018-04-14 20:55:33	Nubank	@gabesyoon Se tiver alguma dúvida nos valores da sua fatura, chama a gente na DM :)	0	0		104172	7064
985260032588689418	2018-04-14 20:54:31	lice	nubank não me aceitou ta feliz capitalismo seu merda	0	3		516	186
985259890255040512	2018-04-14 20:53:57	mad dominator	Alô @nubank acho q perdi meu cartão me ajuda	0	0		514	584
985257556833722369	2018-04-14 20:44:41	Laviny	Ô seu Nubank, tu que perde de não querer me da o cartão	0	0		34	101
985250747741859841	2018-04-14 20:17:37	liana cristina #timb	RT @marceloafonso95: Em pleno o sábado recebendo presentinhos do melhor de todos @nubank  #eusounu #oBrasilénu #omundoénu ? Obrigadoooooo ?…	1	0		1103	1300
985249843240108033	2018-04-14 20:14:02	Diego Seixas	@nubank Eu não tinha visto pq estava sem telefone esses dias. Mas não tenho como negar a admiração pela empresa. Vocês são foda! ?	0	0		77	196
985249386346303489	2018-04-14 20:12:13	Nubank	"@DiegoSeixas87 Os presentinhos fazem parte de ações pontuais que refletem um pouco da nossa cultura ?

Quem sabe um… https://t.co/7jokrWeuB6"	0	1		104172	7064
985248805561032704	2018-04-14 20:09:54	Thais Nunes	@cyb3113 falando sobre o que está acontecendo com a saúde e privacidade na Internet #CodamosSummit @CodamosClub… https://t.co/ZXWjH25Hcf	0	2		131	367
985248457026949121	2018-04-14 20:08:31	Paulo #betaquerlab	RT @marceloafonso95: Em pleno o sábado recebendo presentinhos do melhor de todos @nubank  #eusounu #oBrasilénu #omundoénu ? Obrigadoooooo ?…	1	0		8548	5051
985247910068674560	2018-04-14 20:06:21	Diego Seixas	@nubank queria ganhar uma mochila também ???	0	0		77	196
985247481935155200	2018-04-14 20:04:39	Diego Seixas	@nubank queria uma mochila também ???	0	0		77	196
985247396639789056	2018-04-14 20:04:19	? ? ? ? ?	"RT @nubank: Sorte do dia: trazer seu gatinho para o trabalho.
Sexta-feira 13 por aqui é só amor. ? https://t.co/s5tuUe8nWj"	279	0		160	309
985246953293340672	2018-04-14 20:02:33	a cabra da nicole bahls	o nubank mandando eu pedir meu cartao... SE TEM UMA COISA QUE FAÇO NESSA MINHA VIDA É PEDIR ESSE CARTAO	0	0		73	89
985245840460611585	2018-04-14 19:58:08	Ashura	RT @Thais_VNunes: Roberta da @StackOverflow falando de Pragmatismo e Simplicidade. #CodamosSummit @CodamosClub @nubank https://t.co/S45nqKO…	2	0		24	101
985244389688664064	2018-04-14 19:52:22	edi.fortini	@Karina_lanna Tá trabalhando hj? Tô no Nubank agora :)	0	0		561	1476
985243073541300225	2018-04-14 19:47:08	Brubs ? ?	@vitorvieira8 @nubank 6 meses kkk	0	0		574	182
985242213679550464	2018-04-14 19:43:43	Bryan Moraes	@nubank Aaah que legal, sabia não. Espero que ganhe um kkkk	0	0		17	78
985242209971826689	2018-04-14 19:43:42	andressa	@nubank Tá bom :( obrigada igual ?	0	0		276	293
985241864486948864	2018-04-14 19:42:20	Janaina Spuldaro	@kiimsilva_ @nubank Ai, nunca me deram uma chance ?	0	1		211	172
985241630553837568	2018-04-14 19:41:24	Nubank	@bry_moraes É um porta cartão sim Bry ;) Os presentinhos fazem parte de ações pontuais que refletem um pouco da nos… https://t.co/IyyHnyXfY1	0	1		104172	7064
985240627280564224	2018-04-14 19:37:25	Jardel	RT @vinniloves2: Geral fazendo várias fts legais na chegada do seu cartão @nubank  e eu só coloquei um obrigado, vou tirar uma foto e vou f…	1	0		963	105
985240080414633984	2018-04-14 19:35:14	Bryan Moraes	@nubank , isso é um porta cartão? Se for aceito um de presente :) kkkk https://t.co/iPKnfjycOw	0	0		17	78
985239495430766592	2018-04-14 19:32:55	Leo	@gaffo2008 @nubank Eu só recebo boletos ???	0	0		161	120
985239306703917056	2018-04-14 19:32:10	Squall	@franciswesley @evaldodesousa @joaoamoedonovo Já conhece o @Bancointer e o @nubank ? Não tenho problema de taxas com eles.	0	0		259	574
985238460188581888	2018-04-14 19:28:48	CodamosClub	RT @Thais_VNunes: Roberta da @StackOverflow falando de Pragmatismo e Simplicidade. #CodamosSummit @CodamosClub @nubank https://t.co/S45nqKO…	2	0		1501	347
985238292668002305	2018-04-14 19:28:08	Thais Nunes	Roberta da @StackOverflow falando de Pragmatismo e Simplicidade. #CodamosSummit @CodamosClub @nubank https://t.co/S45nqKOmPf	2	12		131	367
985237714462232577	2018-04-14 19:25:50	Thais Nunes	@jacquelineasano do @nubank falando de carreira no #CodamosSummit https://t.co/304yNXX0eA	0	3		131	367
985236843884154880	2018-04-14 19:22:23	Brubs ? ?	@vitorvieira8 @nubank Nossa, eu levei 6 kkk	0	0		574	182
985236426756448256	2018-04-14 19:20:43	leila	@Gsoares55 eh exatamente nubank o meu cartao kkkkkkkkkkk ai eu entro em contato com a nubank ou com o pagseguro ?	0	0		2002	1177
985235826589290498	2018-04-14 19:18:20	Gabriel Soares	@leeilalopes Tem cartão que não libera. Pode é visto como algo de risco, isso aconteceu cmg recentemente acho que n… https://t.co/7NfByd4Ezi	0	0		240	237
985235139864285184	2018-04-14 19:15:36	SACRA LUAR	Primeiros aplicativos a serem reinstalados: Twitter, Ifood, Burguer King, Mc Donalds, Nubank.	0	0		3168	1796
985234552414228480	2018-04-14 19:13:16	Renatle	Alguém tem convite da Nubank pra mandar? ?	0	2		68	136
985233356706152454	2018-04-14 19:08:31	Paulo #betaquerlab	"RT @AnchorWthRudder: Minhas duas notificações favoritas. @nubank @feeeelps 
To até me sentindo VIP agora. 
Sexta-feira 13 também pode ser s…"	1	0		8548	5051
985231664069660673	2018-04-14 19:01:48	Paulo #betaquerlab	RT @allancom1l: Valeu pelos adesivos @nubank https://t.co/CFJmhQ9Wlv	0	0		8548	5051
985231111696633856	2018-04-14 18:59:36	Cobalto	@felipevinha Vou usar o nubank também, eu já usava ele no wiiu.	0	0		665	502
985231104612470786	2018-04-14 18:59:34	Nubank	@andredssa Não temos como interferir na análise, mas se vc já fez o pedido no app e não conseguiu é pq realmente nã… https://t.co/kqI0mnMK2a	0	0		104172	7064
985230922663514112	2018-04-14 18:58:51	Vinha	@cobalto Lembrando que não sei se todos os cartões passam direto. O Nubank passa. Que é o meu.	0	0		1313	966
985229806651543552	2018-04-14 18:54:25	Nubank	@leaelisa Fique ligada! ?	0	1		104172	7064
985229141191557122	2018-04-14 18:51:46	CodamosClub	Agora a Jaqueline da @nubank falando sobre carreiras em TI https://t.co/BFktR7O9Fe	0	11		1501	347
985229126863917056	2018-04-14 18:51:43	Léa Elisa	@nubank Estou aguardando!	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	175	396
985228678270464000	2018-04-14 18:49:56	Nubank	@cadu_WS Poxa, que chato isso, Cadu. Mas não se preocupe que nós vamos te ajudar! Chama a gente por DM! ?	0	0		104172	7064
985228568597815297	2018-04-14 18:49:30	andressa	@nubank Pois então, eu adiantei todas minhas parcelas e sempre pago tudo em dia, até antes :(	0	0		276	293
985228236308254720	2018-04-14 18:48:10	b.	Eu quero um negócio desses de colocar no pescoço do petróleo,me dá https://t.co/HL0m0hz7hV	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='062364f1745605a7', url='https://api.twitter.com/1.1/geo/id/062364f1745605a7.json', place_type='city', name='Ponta Grossa', full_name='Ponta Grossa, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-50.458669, -25.4036341], [-49.683355, -25.4036341], [-49.683355, -24.891016], [-50.458669, -24.891016]]]), attributes={})	139	141
985227447846232064	2018-04-14 18:45:02	cadu WS	Perdi minha carteira e meu roxinho foi junto @nubank ??	0	0		8234	2492
985226538273640448	2018-04-14 18:41:26	João Santos	@felipeneto @nubank ajuda o @felipeneto	0	0		3106	4907
985225238215524353	2018-04-14 18:36:16	Nubank	@andredssa O ideal é sempre realizar os seus pagamentos em dia e pagamentos antecipados tbm ajudam na hora dá análi… https://t.co/bIavIDaHmw	0	0		104172	7064
985224911886176258	2018-04-14 18:34:58	Bruna Cristina Macedo dos Santos	#Codamossummit #meulugaremti@codamosclub em Nubank https://t.co/s7er17fJiK	0	1	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	3	133
985224887118770181	2018-04-14 18:34:52	Nubank	@lord_gabbes Fazendo um pagamento antecipado, ele vai ser adicionado ao seu limite e ai vc consegue comprar o seu celular :)	0	0		104172	7064
985224521555771392	2018-04-14 18:33:25	andressa	Nubank me chamando de dessa HSJDNSMSMSKAK	0	0		276	293
985224414601138176	2018-04-14 18:32:59	Nubank	@duartelgabriela A gente ta correndo pra responde todo mundo o mais rápido possível Gabi ;)	0	0		104172	7064
985224396553015298	2018-04-14 18:32:55	andressa	@nubank Já, mas não consigo :( https://t.co/62UuZTV9fP	0	0		276	293
985224217598799872	2018-04-14 18:32:12	Nubank	@andredssa Por aqui a gente não consegue fazer isso Dessa, o aumento de limite é feito somente pelo app :) Já tentou por lá?	1	0		104172	7064
985223808976957440	2018-04-14 18:30:35	abu	ora se não deu codamos summit no sabadão da gente ? #codamossummit em Nubank https://t.co/AO0W81VoBB	0	1		504	93
985223539350437888	2018-04-14 18:29:31	Ana	Piscina de bolinhas roxas do @nubank no #CodamosSummit ? https://t.co/FmkCzgpbKt	0	2	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='0981532288d49000', url='https://api.twitter.com/1.1/geo/id/0981532288d49000.json', place_type='poi', name='Nubank', full_name='Nubank', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.673214751423956, -23.561053385678928], [-46.673214751423956, -23.561053385678928], [-46.673214751423956, -23.561053385678928], [-46.673214751423956, -23.561053385678928]]]), attributes={})	180	888
985223260265697280	2018-04-14 18:28:24	andressa	@nubank Gente pfvr aumenta meu limite EU NUNCA PEDI NADA	0	0		276	293
985222286373539840	2018-04-14 18:24:32	luíza	mulheres que tem vontade de abrir uma conta nubank só pela estética do cartão	0	0		602	299
985220718102269954	2018-04-14 18:18:18	Juan Funez	RT @ketemr: #CodamosSummit acontecendo no @nubank . Agora estamos falando de cyber segurança https://t.co/uhqy4TwpQx	2	0		323	1084
985220250907168768	2018-04-14 18:16:26	David Rangel	@estela_ferreira @nubank Já perdi a conta de quantas vezes... isso pq não tenho divida e sempre pago todas as minha… https://t.co/VIB49RRifL	0	1		62	167
985219532322213888	2018-04-14 18:13:35	nao presley	@nubank oi sumido	0	0		1390	843
985218199825371137	2018-04-14 18:08:17	gabi	@nubank Pessoal mandei DM pra vcs... Não sei se chegaram a ler ?	0	0		1936	513
985218037874937858	2018-04-14 18:07:39	Vitor R. Vieira	@brubscsfr @nubank Levei quase 4 anos ?	0	0		131	130
985217412684566529	2018-04-14 18:05:10	andressa	Deveras feliz pois paguei todo meu cartão @nubank	0	0		276	293
985216417162235904	2018-04-14 18:01:12	Thais Nunes	Tali Sanches fala de UX nos negócios sociais #CodamosSummit @CodamosClub @nubank https://t.co/MhM3C52cR3	0	2		131	367
985215391206117376	2018-04-14 17:57:08	Alda Rocha	RT @ketemr: #CodamosSummit acontecendo no @nubank . Agora estamos falando de cyber segurança https://t.co/uhqy4TwpQx	2	0		11520	2225
985213763560361984	2018-04-14 17:50:40	Gabriella Gonçalves	@nubank Infelizmente o celular que eu quero ultrapassa meu limite total :/	0	0		43	125
985212703466762240	2018-04-14 17:46:27	Nubank	@suitnpie Por nada Edu! Estamos por aqui se precisar de mais alguma coisa ?	0	1		104172	7064
985212576517771265	2018-04-14 17:45:57	Nubank	@HPpottermore já já vamos te responder por lá	0	1		104172	7064
985212556582309888	2018-04-14 17:45:52	Soberano	@marceloafonso95 @nubank Eu também quero @nubank !!!! Kkkk	0	1		145	336
985212432653148160	2018-04-14 17:45:22	Nubank	@lord_gabbes pagamento antecipado não é uma opção pra vc comprar o celular mais rápido, Gabi? :D	0	1		104172	7064
985212006281220096	2018-04-14 17:43:41	Nubank	@brubscsfr Como não ser demais com um cliente womanizer igual a você? https://t.co/QumahIUUfi	0	2		104172	7064
985211100462501895	2018-04-14 17:40:05	Gabriella Gonçalves	"@nubank Mas eu quero aumentar o limite pra comprar o celular socorr kkkkkk
mas obg mesmo assim"	0	0		43	125
985210858589622272	2018-04-14 17:39:07	edu	@nubank vixe, pior que essa é a minha primeira e única conta de banco. só tinha uma conta-poupança da caixa até ent… https://t.co/Iz0uOZv3pJ	0	0		388	431
985210652280180736	2018-04-14 17:38:18	Nubank	@marceloafonso95 Ahh, você que é Ma! ? https://t.co/0b6OwJU1tp	0	1		104172	7064
985209618442924032	2018-04-14 17:34:12	Nubank	@suitnpie Vc consegue usar o dinheiro pra pagar suas faturas ou fazendo TED pra sua conta pois a opção de saque ain… https://t.co/sDdfBpoiL6	0	0		104172	7064
985209203328417792	2018-04-14 17:32:33	Nubank	@leaelisa Assim que tivermos novidades, vamos avisar todo mundo =)	0	1		104172	7064
985209132155375618	2018-04-14 17:32:16	Nubank	@HPpottermore A gente te ajuda sim! Chama por DM =)	0	1		104172	7064
985208264701947905	2018-04-14 17:28:49	Marcelo Afonso	@nubank Vocês são toooooop's ?	0	0		372	658
985207141047980032	2018-04-14 17:24:21	edu	@nubank oie, eu fui aprovado no nuconta e tô planejando deixar uns 50 reais guardados nela por mês, pq pelo que li… https://t.co/31okkWP4YD	0	0		388	431
985205379348008960	2018-04-14 17:17:21	Vitor	@Gab__Fonseca @CodamosClub @nubank Este captura bandeira vai ser so sobre eventos de hacking/segurança?	0	1		0	34
985204607482777600	2018-04-14 17:14:17	Léa Elisa	A @nubank bem que poderia liberar o uso pro Google Pay.	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	175	396
985203327406395393	2018-04-14 17:09:12	mikael	@nubank me ajudem, eu ganhei cartão Nubank, porém o prazo pra chegar acabou ontem. No Site dos Correios o código de… https://t.co/atoINAHeHY	0	0		7725	750
985202899222450178	2018-04-14 17:07:30	NATALIA	@raphaelcaralho @JBLaudio @nubank AAAAAAA o meu funcionou no começo mas dps parou e agora so fica branco e azul tem… https://t.co/keCiDSRyEU	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	746	642
985202596427202561	2018-04-14 17:06:17	Raphael	@muradnat Bichooo esse sensor de cor é a parada mais MENTIRA DA PORRA que eu já vi, NUNCA funcionou eu coloco uma s… https://t.co/JqsVmtYd5G	0	0		112	95
985202338519506944	2018-04-14 17:05:16	Brubs ? ?	@nubank AAAAAAAAAAAAAA VOCÊS SÃO OS MELHORES	0	0		574	182
985202137792688128	2018-04-14 17:04:28	?	meu cartão nubank nem chegou ainda e já consigo comprar com ele, que iconeeeee https://t.co/KZC4uaz0fQ	0	0		472	341
985202079647129600	2018-04-14 17:04:14	Patty	@gaffo2008 @nubank Ô dona @nubank eu quero um kit desses também. ?? Nunca te pedi nada!!!	0	1		120	142
985200762484609024	2018-04-14 16:59:00	Brubs ? ?	Finalmente fui aprovado pela @nubank ??	0	4		574	182
985200762115493893	2018-04-14 16:59:00	capitu ?	@danieldornellas Tenho Nubank e Bradesco nenhum deles me cobra anuidade você tá vendo @itau	0	0		3134	695
985200283851612162	2018-04-14 16:57:06	Nubank	@mtubini Não temos previsão, Marcio, mas assim que tivermos novidades avisaremos todo mundo! Fique ligado! ?	0	0		104172	7064
985200060723015685	2018-04-14 16:56:13	Nubank	@marceloafonso95 A gente que agradece o carinho, Marcelo! ? https://t.co/cL54PBpOYQ	0	1		104172	7064
985199530202357762	2018-04-14 16:54:06	?	@gaffo2008 @nubank Eu quero!!!!!	0	1		191	142
985199033303097346	2018-04-14 16:52:08	Pedro Matheus	MEU DEUS DO CÉU, CHEGOU MEU CARTÃO NUBANK! JÁ ERA, RAPAZEADA, NÃO VAI TER GARÇOM PARADO NEM PUTA TRISTE HOJE https://t.co/OVaXvK22vd	0	3		33	41
985198209122390016	2018-04-14 16:48:51	Gabriela Fonseca	"Daqui a pouco acontece a minha palestra no @CodamosClub aqui no @nubank  :) 

Não deixe de assistir! https://t.co/KdcsEMBtQz"	0	3		85	190
985197550667001856	2018-04-14 16:46:14	Marcio Tubini ?	Agora só falta o @nubank ter o #ApplePay para ser o melhor do mercado! ?	0	0		60	251
985197374355197953	2018-04-14 16:45:32	Gustavo Andreu	Um sonho, trabalhar no Nubank https://t.co/RvH32meAyB	0	1	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	157	79
985196896061935616	2018-04-14 16:43:38	Kete Martins Rufino	#CodamosSummit acontecendo no @nubank . Agora estamos falando de cyber segurança https://t.co/uhqy4TwpQx	2	15	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='0981532288d49000', url='https://api.twitter.com/1.1/geo/id/0981532288d49000.json', place_type='poi', name='Nubank', full_name='Nubank', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.673214751423956, -23.561053385678928], [-46.673214751423956, -23.561053385678928], [-46.673214751423956, -23.561053385678928], [-46.673214751423956, -23.561053385678928]]]), attributes={})	391	314
985195745954459653	2018-04-14 16:39:04	David Rangel	@JennyNoggy_ @nubank Juro pra você miga, essa noite sonhei com isso e me negaram... pra vc ver o nível	0	0		62	167
985195718079074304	2018-04-14 16:38:57	Marcelo Afonso	Em pleno o sábado recebendo presentinhos do melhor de todos @nubank  #eusounu #oBrasilénu #omundoénu ? Obrigadooooo… https://t.co/e65c9FWxdW	1	7		372	658
985194740734943233	2018-04-14 16:35:04	Fernanda Bernardo	RT @Thais_VNunes: @Feh_Bernardo falando de jogos com CSS no #CodamosSummit aqui no @nubank @CodamosClub https://t.co/8RKJRrqZP7	3	0		1539	312
985193970304278529	2018-04-14 16:32:01	Flavz	"RT @Thais_VNunes: Cybersegurança no #CodamosSummit 
@nubank @CodamosClub https://t.co/chygzYifsZ"	2	0		228	408
985193709754044416	2018-04-14 16:30:59	Alda Rocha	"RT @Thais_VNunes: Cybersegurança no #CodamosSummit 
@nubank @CodamosClub https://t.co/chygzYifsZ"	2	0		11520	2225
985192925989613569	2018-04-14 16:27:52	Washington Marques	@mvcmendes @CocaTech @UnderEu @bruno_casemiro @nubank passado extremamente recente, Mendes seu coração e vagabundo kkk Brinks.	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='e9ea1f1600a66684', url='https://api.twitter.com/1.1/geo/id/e9ea1f1600a66684.json', place_type='city', name='Macapá', full_name='Macapá, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-51.492501, -0.088875], [-49.894431, -0.088875], [-49.894431, 1.262232], [-51.492501, 1.262232]]]), attributes={})	97	88
985192901033496580	2018-04-14 16:27:46	Guilherme Travassos	@eu_andersoon @nubank @Bancointer Avanço msm. Tentei transferir meu saldo de @TIM_AJUDA pra Tim no msm CPF e não fo… https://t.co/6ho0A9D0Tr	0	1		43	229
985192849565212678	2018-04-14 16:27:33	Gabriela Fonseca	Segura essa fotinha!!  #codamosSummit @nubank @CodamosClub https://t.co/E9EBWHKkYv	0	6		85	190
985191883541446656	2018-04-14 16:23:43	Mack	O nubank está demorando muito pra me recusar. https://t.co/8NCsh5cjuj	0	0		1347	217
985191175329107969	2018-04-14 16:20:54	Thais Nunes	"Cybersegurança no #CodamosSummit 
@nubank @CodamosClub https://t.co/chygzYifsZ"	2	8		131	367
985187888278261761	2018-04-14 16:07:51	Eduardo Braga	Sonho: Nubank aprovar meu cadastro, só sonho mesmo!	0	0		417	251
