	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986525717142917121	nubank	2018-04-18 08:43:54	MaaaOIClara	@IsabelaaFreitas @nubank Deixa de pagar, ohh. E se te ameaçarem taca um processinho. Absurdo isso.	0	1		330	1488
986525653720854528	nubank	2018-04-18 08:43:39	Nathy.	RT @IsabelaaFreitas: nunca façam um @nubank na vida de vocês. estou pagando fatura de alguém que clonou meu cartão desde OUTUBRO pedindo pr…	29	0		526	1689
986525432353886209	nubank	2018-04-18 08:42:46	Isabela Freitas	nunca façam um @nubank na vida de vocês. estou pagando fatura de alguém que clonou meu cartão desde OUTUBRO pedindo pra eles cancelarem meu cartão, e eles não cancelam. sério, mano. me sinto sendo roubada dia após dia. me dói até de pagar essa merda	29	285		382526	559
986503291797475328	nubank	2018-04-18 07:14:47	Saddy ?????	"a mulher foi reclamar do nubank e larga um ""meu cartão é utilizado por mim e por outras pessoas de minha confiança, uma pratica que é um direito meu e a empresa nada pode reclamar""

mana deixa eu te avisar que supostamente o cartão é pessoal e intransferível"	0	0		1099	625
986493991968534528	nubank	2018-04-18 06:37:50	Belle	Nunca fui tão rejeitada qto pelo nubank	0	0		37	56
986489019566641152	nubank	2018-04-18 06:18:05	???	@pprtnmrl Mas tipo depois de sujar ce pode tentar negociar um parcelamento e tal, não sei se o nubank especificamente faz isso, mas rola	0	0		82	175
986488574160850945	nubank	2018-04-18 06:16:18	amanda melo	"@genoplive meu nome ta limpo kkkk mas to pensando em desistir de pagar o nubank pq eh juros atras de juros 
ai vao sujar meu nome obviamente 
dai qro saber ql o melhor caminho 
continuar na tour de tentar pagar nubank 
ou dxar q sujem meu nome msm e fodase"	0	1		2208	1909
986488068571099137	nubank	2018-04-18 06:14:18	amanda melo	"@genoplive eu qro saber esse processo de nome sujo como faz pra limpar etc se vou me fuder mt
pq nubank ta pegando pesado"	0	1		2208	1909
986487829688709120	nubank	2018-04-18 06:13:21	???	@pprtnmrl Nubank é foda	0	0		82	175
986482330700320768	nubank	2018-04-18 05:51:30	DeniHonorato	Caramba eu vi testemunho de como nasceu o Nubank gostei muito isso nos ajuda no nosso dia a dia e concerteza na nossa vida professional, vcs seram um dos melhores do Brasil , porque nao dizer do mundo conto com vcs????? SUCESSSOOO !!!	0	0		1	10
986482303407968257	nubank	2018-04-18 05:51:23	amanda melo	gente namoral, como q funciona nome sujo e como faço pra limpar dps? pq to cansada do nubank enfiando juros no meu cy	0	0		2208	1909
986481449686663168	nubank	2018-04-18 05:48:00	ramo1 †	Enquanto o @banconeon  fica nessa de análise de perfil p ganhar o cartão de crédito, tô tendo que usar o nubank o tempo todo, mesmo sem querer isso.	0	0		163	50
986478170420469760	nubank	2018-04-18 05:34:58	Lucas Zanella ??	Queria que o @banconeon lançasse pulseira NFC. Já que o @nubank não é mais inovador, resta pedir a eles.	0	0		1664	956
986477174508179456	nubank	2018-04-18 05:31:00	amanda melo	minha tour com nubank nao acaba nunca	0	0		2208	1909
986475248311816192	nubank	2018-04-18 05:23:21	matheus	recebi meu convite do nubank e tô esperando fazer 18 pra aceitar kkkkkk	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='51bf596b82275cad', url='https://api.twitter.com/1.1/geo/id/51bf596b82275cad.json', place_type='city', name='Pelotas', full_name='Pelotas, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-52.6123335, -31.800911], [-52.0554569, -31.800911], [-52.0554569, -31.3218666], [-52.6123335, -31.3218666]]]), attributes={})	566	352
986474135923675138	nubank	2018-04-18 05:18:56	ariana?	"RT @nubank: Sorte do dia: trazer seu gatinho para o trabalho.
Sexta-feira 13 por aqui é só amor. ? https://t.co/s5tuUe8nWj"	291	0		116	422
986472004411969536	nubank	2018-04-18 05:10:28	??s?????	"@femesbot Tenho convite do nubank se você quiser viu

Sedenta pra te enfiar no SPC"	0	0		2119	411
986466946962030592	nubank	2018-04-18 04:50:22	Brenda ?	"Como assim consegui um @nubank AAAAAAAAAAAA 

Depois de três anos tentando, estou chocada demais https://t.co/hhcCdBfBqk"	0	1		4230	3311
986466145535430657	nubank	2018-04-18 04:47:11	schö	começou a aparecer ad do nubank depois q eu falei sobre essa droga pro pai meu deus q lixoo parem de me ouvir seus fodidos	0	1		836	372
986465825682051072	nubank	2018-04-18 04:45:55	schö	nubank nao adianta fazer propaganda p mim se voces n vao me dar um cartao	1	0		836	372
986462962591387648	nubank	2018-04-18 04:34:32	Leo Pires ?	@nubank Precisava de 320 a mais no meu limite para o calção do aluguel de um veículo mas mesmo depois da 16* tentativa não consigo, continuo ou paro por aqui?	0	0		277	571
986462303599067142	nubank	2018-04-18 04:31:55	dri	oi @nubank aumenta meu limite te amo	0	0		996	192
986459087922696192	nubank	2018-04-18 04:19:08	Medusa	@nubank Vocês não me aprovam nunca	0	0		691	157
986457851643219968	nubank	2018-04-18 04:14:13	Bianca	Eu fico tão sem nada p fazer q eu começo fazer tanta coisa aleatória, tipo: tirar satisfação c o nubank pela dm, beber água td hora e ficar vigiando se meu xixi tá transparente e etc	0	0		1100	414
986457301656719362	nubank	2018-04-18 04:12:02	Ana Hikari	@chaneldovale @nubank @nubank  Aceitem a @chaneldovale porque ela é demais!! ?? ela merece! Hahahaha	1	5		63242	71
986456887540486144	nubank	2018-04-18 04:10:24	Patrícia Pimenta	@_anahikari @nubank @chaneldovale Vivo pra exaltar e enaltecer esse roxinho. Lindo, descomplicado e com um atendimento pra lá de maravilhoso.	0	1		115	96
986456503845576704	nubank	2018-04-18 04:08:52	gabizao	@_anahikari @nubank Tomara que me aceitem Ana porque só ouvi falar coisas boas sobre ele ?	0	1	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='91ef4094d14cb6c1', url='https://api.twitter.com/1.1/geo/id/91ef4094d14cb6c1.json', place_type='city', name='Alvorada', full_name='Alvorada, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-51.0944226, -30.0514167], [-50.9483783, -30.0514167], [-50.9483783, -29.9565048], [-51.0944226, -29.9565048]]]), attributes={})	31361	6375
986456353395834880	nubank	2018-04-18 04:08:16	raylinha	@DeeividVieira @nubank puxa saco	0	0		1561	495
986456297385218050	nubank	2018-04-18 04:08:03	Ana Hikari	@nubank @chaneldovale Mdsss eu amo o @nubank kkkkkk	0	2		63242	71
986455707930284032	nubank	2018-04-18 04:05:42	renatinha	"chegou aquela parte triste de ter nubank
uma hora ce tem q pagar a parada kkjjjjj"	0	0		968	559
986454541477531648	nubank	2018-04-18 04:01:04	sara	@nubank Me aceitar que é bom nd	0	0		52	61
986454335155564544	nubank	2018-04-18 04:00:15	Rui Brasil	@nubank Melhor serviço sim, quero adesivos ???	0	0		1110	397
986452494170705921	nubank	2018-04-18 03:52:56	Guilherme Maciel	Primeira tentativa de suporte do cartão Digio já vejo que não é um Nubank...	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='5c45bf3d0e371805', url='https://api.twitter.com/1.1/geo/id/5c45bf3d0e371805.json', place_type='city', name='Uberaba', full_name='Uberaba, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-48.3556175, -20.1253522], [-47.5827558, -20.1253522], [-47.5827558, -19.0840652], [-48.3556175, -19.0840652]]]), attributes={})	601	275
986451547268833280	nubank	2018-04-18 03:49:10	baekinho gameplays	Alguém quer ser indicado pra ter o cartão nubank?	0	0		668	421
986449152929357824	nubank	2018-04-18 03:39:40	Caiologia Moose	@nubank Eu também estou na torcida da minha aprovação kkkk fiz o solicitação esse fds! Mas obrigado pela atenção. Dá aquela forcinha pra ser aprovado kkkk	0	0		335	218
986447586801397762	nubank	2018-04-18 03:33:26	Thiago Franco	@Encanis1 @nubank @uselolja Se precisar de um convite, só chamar!!!!	0	2		45	182
986445300641366016	nubank	2018-04-18 03:24:21	Claudiney Santos	Acesso Digital implementa biometria facial no Nubank https://t.co/mpG7FqGlUZ	0	0		223	30
986444709060136962	nubank	2018-04-18 03:22:00	BEA	@nubank Solicitei em fevereiro recebi nenhuma resposta, como proceder?	0	0		488	1228
986443822782664704	nubank	2018-04-18 03:18:29	vai sapatao	daqui a pouco o nubank me aceita por pena	0	5		186	199
986442699946504192	nubank	2018-04-18 03:14:01	teriyaki boyz - tokyo drift (fast & furious).mp3	@allonsvi amiga eu mandei esse email ha mo tempão. eu nem queria cartão de crédito, só queria o nubank pq acho aquele roxo lindo e queria um c meh nome mesmo..	0	0		1380	478
986441894958895104	nubank	2018-04-18 03:10:49	vivian	@liegerodriguess amiga tenta o digio, o Inter etc eles geralmente aceitam de boa, o nubank é difícil mesmo	0	0		272	265
986441783226888192	nubank	2018-04-18 03:10:22	Rubens M. Padoveze	Gostei de um vídeo @YouTube https://t.co/voaPUAluY2 nasceu o Nubank	0	0		219	394
986441496177111041	nubank	2018-04-18 03:09:14	Gui Panda	@nubank o meu roxinho tá em petição de miséria... Em junho chega o novo? #SouNu https://t.co/LLne2ekSoV	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='6beb206e508f701f', url='https://api.twitter.com/1.1/geo/id/6beb206e508f701f.json', place_type='city', name='Itatiba', full_name='Itatiba, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.9278884, -23.1071512], [-46.6704564, -23.1071512], [-46.6704564, -22.9216911], [-46.9278884, -22.9216911]]]), attributes={})	697	236
986440708629417984	nubank	2018-04-18 03:06:06	Claudio Lopes	@nubank Hahaha conheço gente e mais amigos que já estão esperando a mais de 2 anos	0	1		47	105
986439625177812992	nubank	2018-04-18 03:01:48	´???????	@nubank nunca q me aceita, tá que nem o @	0	0		372	212
986439127997599744	nubank	2018-04-18 02:59:49	gabizao	@nubank obrigada ?	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='91ef4094d14cb6c1', url='https://api.twitter.com/1.1/geo/id/91ef4094d14cb6c1.json', place_type='city', name='Alvorada', full_name='Alvorada, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-51.0944226, -30.0514167], [-50.9483783, -30.0514167], [-50.9483783, -29.9565048], [-51.0944226, -29.9565048]]]), attributes={})	31361	6375
986438999794507777	nubank	2018-04-18 02:59:19	Nubank	@chaneldovale Não conseguimos interferir na análise mas estamos na torcida por vc ?	1	5		104760	7063
986437945791057920	nubank	2018-04-18 02:55:08	gabi	Ontem chegou meu cartão nubank, tô louca pra usar ? @nubank #sounu	0	0		927	887
986437863456768001	nubank	2018-04-18 02:54:48	Deivid Vieira	Cada vez que vejo um twitti elogiando a @nubank fico com a certeza que escolhi o melhor banco do mundo...	0	0		76	63
986437391014662144	nubank	2018-04-18 02:52:55	Willams Andrade	@nubank Muito show	0	0		6	116
986437299679498240	nubank	2018-04-18 02:52:34	gabizao	Será que o @nubank vai aceitar minha solicitação? Eu sou mt boa pagadora genteee	2	21	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='91ef4094d14cb6c1', url='https://api.twitter.com/1.1/geo/id/91ef4094d14cb6c1.json', place_type='city', name='Alvorada', full_name='Alvorada, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-51.0944226, -30.0514167], [-50.9483783, -30.0514167], [-50.9483783, -29.9565048], [-51.0944226, -29.9565048]]]), attributes={})	31361	6375
986436505165066240	nubank	2018-04-18 02:49:24	Nubank	@KakiCabelIo Mimos são ações pontuais e envolvem o elemento surpresa. Quem sabe um dia não rola uma surpresa com você também? ?	0	0		104760	7063
986435925835173889	nubank	2018-04-18 02:47:06	o??? ?	Alô @nubank me dá uns mimos	0	0		1574	138
986434708438478848	nubank	2018-04-18 02:42:16	Nubank	@FClaudiolopes Se você teve um pedido negado, o ideal é aguardar 6 meses e então solicitar novamente. Assim aumentam suas chances de aprovação, Claudio! Iremos torcer pra dar tudo certo na próxima aplicação. :)	0	0		104760	7063
986434324621819905	nubank	2018-04-18 02:40:44	Nubank	"@Caio_Moose Que bacana seu interesse no nosso cartão, Caio! Já pediu no nosso site ou pelo nosso app? As solicitações devem ser feitas por lá e se quiser entender nossa análise, explicamos um pouco melhor aqui: https://t.co/6MKCC5uyUA 

Estamos na torcida pela sua aprovação! :)"	0	1		104760	7063
986434112977334272	nubank	2018-04-18 02:39:54	Palestrino ?	"RT @nubank: Agora que você conhece o Nubank, dê adeus às agências e filas de bancos.
Controle seus gastos, bloqueie seu cartão e peça mais…"	24	0		569	156
986433498364997632	nubank	2018-04-18 02:37:27	mandy	Nubank me dá raiva NUBANK EU NÃO PRECISO DE VOCÊ, PORQUE EU JÁ TENHO SANTANDER PRA ME ENDIVIDAR. https://t.co/BVnwYX3B9o	0	0		1448	722
986433475015213056	nubank	2018-04-18 02:37:22	Redbone	devendo até minha alma no nubank	0	0		149	130
986433411807137792	nubank	2018-04-18 02:37:07	Claudio Lopes	@nubank Quanta propaganda da Nubank! Infelizmente quando você tenta solicitar o cartão você passa por uma burocracia e o pior é que depois de tudo isso sua solicitação não é aceita.	0	1		47	105
986432980771065856	nubank	2018-04-18 02:35:24	amanda	pessoal do nubank é tão fofo que eu sei nem lidar ?	0	0		4075	3692
986432862265192448	nubank	2018-04-18 02:34:56	Caiologia Moose	@nubank me dá um cartão	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='5722ff20ba67083b', url='https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json', place_type='city', name='Brasília', full_name='Brasília, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-48.285982, -16.0524045], [-47.307264, -16.0524045], [-47.307264, -15.5001029], [-48.285982, -15.5001029]]]), attributes={})	335	218
986432743495135232	nubank	2018-04-18 02:34:27	Caiologia Moose	Alguém tem um convite da NuBank pra me enviar?	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='5722ff20ba67083b', url='https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json', place_type='city', name='Brasília', full_name='Brasília, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-48.285982, -16.0524045], [-47.307264, -16.0524045], [-47.307264, -15.5001029], [-48.285982, -15.5001029]]]), attributes={})	335	218
986432468902469632	nubank	2018-04-18 02:33:22	chanan	RT @nubank: @giovannahl Ebaaa, vamos torcer pra que chegue o mais breve possível aí, Gi! ? https://t.co/LJHr9RYR3a	1	0		1221	947
986432458689269760	nubank	2018-04-18 02:33:19	chanan	O MELHORRRRR https://t.co/UOVNDOoRSK	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='c58a123dffbb7c90', url='https://api.twitter.com/1.1/geo/id/c58a123dffbb7c90.json', place_type='city', name='Itu', full_name='Itu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-47.438077, -23.4412364], [-47.11586, -23.4412364], [-47.11586, -23.154909], [-47.438077, -23.154909]]]), attributes={})	1221	947
986432287838560256	nubank	2018-04-18 02:32:39	Nubank	@giovannahl Ebaaa, vamos torcer pra que chegue o mais breve possível aí, Gi! ? https://t.co/LJHr9RYR3a	1	1		104760	7063
986432119529406464	nubank	2018-04-18 02:31:58	karla	o nubank é tipo uma sociedade secreta nível maçons	0	0		224	202
986431891078352896	nubank	2018-04-18 02:31:04	amanda	@nubank Muitíssimo obrigada! ?	0	1		4075	3692
986431698173820928	nubank	2018-04-18 02:30:18	Nubank	@sagyuha Vamos responder o mais breve possível!	0	1		104760	7063
986431602011099136	nubank	2018-04-18 02:29:55	teriyaki boyz - tokyo drift (fast & furious).mp3	e o nubank q me mandou email sem mais nem menos só pra falar que eu fui rejeitada de novo.. nem falei nada ô filho de puta	0	12		1380	478
986431432569577472	nubank	2018-04-18 02:29:15	d?n?-?	NUBANK ME MANDOU E-MAIL DO NADA ACHEI Q TINHAM ME APROVADO aí https://t.co/4PIMVm8R8E	0	0		4320	458
986431221885530112	nubank	2018-04-18 02:28:24	Carol line	Eu amo a nubank	0	0		254	293
986431142185390081	nubank	2018-04-18 02:28:05	Anderson	@nubank Se refere a NuConta mas beleza, fico no aguardo	0	1		416	49
986431067606351877	nubank	2018-04-18 02:27:48	Rô Rô	Meu nubank foi aprovado!!! Marildaaaaa preparaaaaaa	0	1		1332	438
986430871606620160	nubank	2018-04-18 02:27:01	Nubank	"@xaguitas Por conta você se refere à NuConta ou ao nosso cartão, Anderson? Se for sobre a NuConta, se vc já solicitou no nosso site, é só aguardar que em breve chega por aí. 

Se for sobre o cartão, não intervimos na análise, mas ficaremos na torcida pela sua aprovação! :)"	0	0		104760	7063
986430847275425792	nubank	2018-04-18 02:26:55	g r a z i	"@Valbrand Bicho, eu achei que ñ ia conhecer alguém que trabalha no nubank. Que mundo doido HAHAHA.

Eu gosto do Nu. Assim como gosto do neon. Eu acho que são bancos que, pra quem vai começar a lidar com isso, são muito claros. Tudo é muito acessível. Na dúvida o sac é humano e atencioso."	0	0		162	207
986430757349527552	nubank	2018-04-18 02:26:34	chanan	Meu @nubank foi aceito, só esperar meu roxinho chegar ?	0	2	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='c58a123dffbb7c90', url='https://api.twitter.com/1.1/geo/id/c58a123dffbb7c90.json', place_type='city', name='Itu', full_name='Itu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-47.438077, -23.4412364], [-47.11586, -23.4412364], [-47.11586, -23.154909], [-47.438077, -23.154909]]]), attributes={})	1221	947
986430604580442112	nubank	2018-04-18 02:25:57	Flavz	"@KarlaS Sábado vi uma palestra de uma funcionária do nubank que falou sobre algumas profissões ""novas"" que não estão relacionadas com graduação e sim com as habilidades que a pessoa possui."	0	0		230	411
986430589480914944	nubank	2018-04-18 02:25:54	Mara Christina	Indicação para experimentar o cartão Nubank https://t.co/wJIkG05Qi1	0	0		36	376
986430374707265536	nubank	2018-04-18 02:25:02	Nubank	@irobson Nós não usamos milhas justamente pra facilitar ainda mais a sua relação com nosso programa de pontuação, mas pode ficar tranquilo que nós estamos sempre em busca de melhorias e iremos avisar todas as novidades que tivermos sobre o Rewards! :)	0	0		104760	7063
986430086068035584	nubank	2018-04-18 02:23:54	Carol line	Vou pedir a nubank pra aumentar meu limite	0	0		254	293
986430077629026309	nubank	2018-04-18 02:23:52	Anderson	@nubank É só falta aprovar minha conta não acha?	0	0		416	49
986430043349045248	nubank	2018-04-18 02:23:43	becca a monga	@luvstrck eu tenho aqueles convitinhos de indicação do nubank se quiser te mando pelo zap	0	0		3311	645
986429748762042369	nubank	2018-04-18 02:22:33	Jesusinho Anagonye	@grazisette Kkkkkk pois é. Acabou que foi por causa de minha péssima relação com o cartão de crédito que eu comecei a gostar do Nubank. Acabou que me apaixonei e hoje trabalho lá kkk	0	1		263	427
986429693619572741	nubank	2018-04-18 02:22:20	Nubank	@leehinmore_ Ahh, sua linda! ? https://t.co/oLgQd3Mib7	0	0		104760	7063
986429669065936896	nubank	2018-04-18 02:22:14	Duda	@oliveleticiaa @nubank Sim ?? vou ter q achar outro aí...	0	0		405	166
986429504787795968	nubank	2018-04-18 02:21:35	Nubank	@Cr1st1anoSilv4 Se vc teve um pedido negado, recomendamos que você aguarde 6 meses e então se aplique novamente. Assim aumentam suas chances de aprovação! :)	0	0		104760	7063
986429492506890240	nubank	2018-04-18 02:21:32	frutomel	nubank para de promove tweet se vcs nao me aceitam nesta merda	0	7		1107	396
986429426803109888	nubank	2018-04-18 02:21:16	Fernanda Vieira ?	Quero demais o cartão da Nubank	0	3		2802	2802
986429303444463616	nubank	2018-04-18 02:20:47	Nubank	@luquinhastunes Seria essa uma previsão do futuro? https://t.co/5QVqqdWLQs	0	5		104760	7063
986429197542404096	nubank	2018-04-18 02:20:22	p2	@dudaamenezzes @nubank No fique triste, eles não te merecem. Você é demais pra eles	0	0		350	160
986429085957181440	nubank	2018-04-18 02:19:55	Duda	@oliveleticiaa @nubank Cada minuto que passa tenho mais certeza disso	0	0		405	166
986429072074002432	nubank	2018-04-18 02:19:52	Alberto Neto	Aprovação Nubank para todos. Pode ser a verdadeira revolução do Nubank https://t.co/nu1bTMCPhw	0	0		15	114
986429001131610112	nubank	2018-04-18 02:19:35	Nubank	@speakingforkaty Eita, calma que o GIF foi errado! ? E já fez seu pedido lá no nosso site ou pelo nosso app, Mari? Nós não intervimos na análise, mas vamos torcer aqui pela sua aprovação! https://t.co/4SNoRH9Q4Q	0	0		104760	7063
986428980030001152	nubank	2018-04-18 02:19:30	p2	@dudaamenezzes @nubank Eles não foram com a sua cara	0	0		350	160
986428973101002752	nubank	2018-04-18 02:19:28	Duda	@oliveleticiaa @nubank N tenho nem de onde ter dívida p dizer q é isso kkkkk	0	0		405	166
986428876564979713	nubank	2018-04-18 02:19:05	Duda	@oliveleticiaa @nubank Menina, já peguei convite de umas 3 pessoas já!!! Não sei pq n me aceitam e tão aceitando uma galera aí q é a primeira vez q tenta	0	0		405	166
986428276519460865	nubank	2018-04-18 02:16:42	Robson	@nubank Beleza, agora partiu um programa de pontos/milhagem competitivo de verdade?	0	0		170	427
986428256361549824	nubank	2018-04-18 02:16:37	Tókyo ?	@MFaci13 Se quiser mando o convite. Sempre aprova pra quem já é Nubank	0	0		730	138
986428108113883138	nubank	2018-04-18 02:16:02	lucaxx com s	"@nubank sonhei q vcs tinham uma loja 
e eu entrava nela"	0	1		37	98
986428064921018368	nubank	2018-04-18 02:15:52	Criz silva	@nubank Já tentei mas vcs não me aceitam.	0	1		52	299
986427979168468992	nubank	2018-04-18 02:15:31	Tókyo ?	@nubank Amo esse cartão ?	0	0		730	138
986427947031650305	nubank	2018-04-18 02:15:24	pedjunio	"A o nubank me deu limite sem eu pedir 

Adorei d+"	0	0		489	198
986427932460666880	nubank	2018-04-18 02:15:20	p2	@dudaamenezzes @nubank Amiga eles não aceitam assim ksksks eu fiz umas 2x não aceitaram sendo q tinha sido com convite e tal, aí semana passada me mandaram o convite e eu nem queria mais tanto assim só fui testar e plau aceitaram. Vou ver se ainda tenho convite pra te mandar	0	0		350	160
986427606189969408	nubank	2018-04-18 02:14:02	Duda	@oliveleticiaa Queria ser amiga do @nubank	0	0		405	166
986427585235226624	nubank	2018-04-18 02:13:57	prin	@dudaamenezzes @nubank Vai fazer um ano q me humilho KKKKKKKK	0	0		119	181
986427304489480193	nubank	2018-04-18 02:12:50	Duda	@amandaeevelin @nubank Não sei se devo continuar me humilhando	0	0		405	166
986427139712012288	nubank	2018-04-18 02:12:11	joy_ TIIM BETA	Adicionei um vídeo a uma playlist @YouTube https://t.co/mzfgkVJS8N fala sobre escândalo, S9+ com problemas, Nubank contra	0	0		804	723
986427100075888640	nubank	2018-04-18 02:12:02	prin	@dudaamenezzes @nubank Caralho Duda eles n querem a gente mesmo	0	0		119	181
986427055704244224	nubank	2018-04-18 02:11:51	Fernando Richard	@nubank Desisto!!!!!! kkkkkk	0	0		37	392
986427052428537857	nubank	2018-04-18 02:11:50	p2	@dudaamenezzes @nubank Longe de mim	0	0		350	160
986426965535154176	nubank	2018-04-18 02:11:30	Duda	To ficando pistola me aceita vai @nubank	0	0		405	166
986426654762459137	nubank	2018-04-18 02:10:16	Nubank	@fernando_lperez Sobre o nosso suporte, nós atendemos por mais de um canal, e vc pode verificar todos eles aqui: https://t.co/ufogw9WCzL. Contudo, existem algumas diretrizes que precisamos seguir. Para entender melhor o que aconteceu, pode nos explicar seu caso pela DM?	0	1		104760	7063
986426584725942272	nubank	2018-04-18 02:09:59	Pedro ??	@nubank @LuhFat18 Ai Luciana kkk	0	0		5261	373
986425957274869760	nubank	2018-04-18 02:07:29	amanda	@nubank chamei vocês! :) ?	0	0		4075	3692
986425951058882560	nubank	2018-04-18 02:07:28	Fernando Richard	@nubank Não gosto de fazer isso, mas vou dar um conselho: peça meu telefone inbox e diga que vocês vão me ligar amanhã para entender a situação. Em relacionamento sério (que não é o nosso caso) sempre dá certo!	0	0		37	392
986425308143390720	nubank	2018-04-18 02:04:55	Isabela L ?	"@MaiconMariano @nubank Eu mesma kkkk
Acabei sendo conquistada pelo Digio e Pag!"	0	1		725	1809
986425291294887936	nubank	2018-04-18 02:04:50	Nadya	@nubank Eu quero é ser aprovada	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='23299615a880d29d', url='https://api.twitter.com/1.1/geo/id/23299615a880d29d.json', place_type='city', name='São Luís', full_name='São Luís, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-44.441517, -2.800361], [-44.163584, -2.800361], [-44.163584, -2.45821], [-44.441517, -2.45821]]]), attributes={})	279	409
986425174630256640	nubank	2018-04-18 02:04:23	Nubank	@araujo_nadya Se quiser entender um pouco mais sobre como funciona nossa análise, você pode entrar no nosso site https://t.co/q1x2KyoDjW ou assistir ao nosso vídeo no YouTube https://t.co/6MKCC5uyUA. Estamos na torcida por vc!	0	0		104760	7063
986424722568241154	nubank	2018-04-18 02:02:35	Pablo Grilo	Chegou meu cartão da nubank ?	0	0		1539	574
986424642440171521	nubank	2018-04-18 02:02:16	ComK	Eu já tentei revender Avon, mas assim como o Nubank fui rejeitada, então fico com a Eudora.	0	0		507	375
986424546759708672	nubank	2018-04-18 02:01:53	Nubank	@sagyuha Miga, vem de DM que vamos te ajudar com isso ;)	0	1		104760	7063
986424407693381632	nubank	2018-04-18 02:01:20	Nubank	@amandaeevelin Não conseguimos interferir na análise mas estamos na torcida por vc?	0	0		104760	7063
986424392006725632	nubank	2018-04-18 02:01:16	Marina Blanguer	AUTORIZEM Q EU FAÇO O CARTÃO FOFOS ? https://t.co/6RqF4F6HiE	0	0		957	613
986424228609187841	nubank	2018-04-18 02:00:37	lukinha ?	@nubank ai gente eu to tentando desde 2016 sabeeeee só queria 1 cartão	0	0		739	436
986424042654748672	nubank	2018-04-18 01:59:53	Nubank	@LeVitoria97 Não fica assim Le, se vc teve um pedido negado recentemente, indicamos esperar em torno de 6 meses e pedir novamente;) Estamos torcendo por vc viu? ?	0	1		104760	7063
986423811884150786	nubank	2018-04-18 01:58:58	Nubank	@nwsbagagi Ney, o pagamento de boletos pela NuConta já está liberado :)	0	0		104760	7063
986423521944457217	nubank	2018-04-18 01:57:49	p2	@dudaamenezzes @nubank Um linguajar desse e quer ser aceita num banco de respeito	0	0		350	160
986423506484285440	nubank	2018-04-18 01:57:45	Godinez	@GABRlELPlNHElRO Faltou Nubank	0	0		7	84
