	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986722325650341888	itau	2018-04-18 21:45:09	Connekt	"Trabalhe no maior banco privado do Brasil: estão abertas 3 novas vagas para Gerente de Relacionamento Empresas no Itaú Unibanco, em Porto Alegre/RS!

Acesse: https://t.co/2LZatMPnFo https://t.co/7KqUuILzhD"	0	0		3	31
986722297552801793	itau	2018-04-18 21:45:02	Rioszealberto	"RT @HumbertoReisJr: ?Lula, o ""pai dos pobres"", tinha mais dinheiro em conta corrente que o dono do Itaú. - Noticias Brasil Online https://t…"	77	0		83	327
986722290137288704	itau	2018-04-18 21:45:01	Sonia Feijó	@Itau pelo amor de Deus tira o caracter acentuado do nome do documento na hora de imprimir... isso trava o spool de impressão do Ruindows 10	0	0		65	86
986722101204840455	itau	2018-04-18 21:44:15	Kenzi Lopez	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		42	344
986721953582059522	itau	2018-04-18 21:43:40	RG ??	"#Itaú / @itau Liguei pro SAC, contestei a compra e a atendente maravilhosamente irônica bloqueou o cartão... sendo que eu deixei claro que o número utilizado na compra não foi do meu cartão, mas sim do ""Cartão virtual"". Um poço de ironia e falta de educação era essa pessoa +"	0	0		742	42
986721726376620032	itau	2018-04-18 21:42:46	Calili Santos	@roxmo Infomoney é do Itaú, Antagonista da Empiricus. Sem contar que independente deveria ser próximo de imparcial. Esse negócio de Fact check é uma palhaçada.	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='1b036552473a76c1', url='https://api.twitter.com/1.1/geo/id/1b036552473a76c1.json', place_type='city', name='Jequié', full_name='Jequié, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-40.53828, -14.267745], [-39.700813, -14.267745], [-39.700813, -13.635272], [-40.53828, -13.635272]]]), attributes={})	182	178
986721692767711232	itau	2018-04-18 21:42:38	Jorge Alberto	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		12	170
986721190592090113	itau	2018-04-18 21:40:38	RG ??	"Deixa eu contar uma historinha bem bonitinha aqui sobre o atendimento precário do #Itaú. Outro dia utilizei pela primeira vez o tal do ""Cartão virtual"", que gera um número e você só pode utilizar uma única vez... pois bem, na primeira já foi clonado. +"	0	0		742	42
986721025076482053	itau	2018-04-18 21:39:59	tatuagem de vaca, tatuagem de pizza	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		29	165
986720313936437248	itau	2018-04-18 21:37:09	Itaú	@lareconstants  Chame a gente por DM para que possamos solicitar a análise interna.	0	0		618063	14487
986720224123801602	itau	2018-04-18 21:36:48	Itaú	@b_castanheira Encaminhamos para conhecimento interno.	0	0		618063	14487
986720203986952193	itau	2018-04-18 21:36:43	mundinho sza br	eu quando trabalhava no itaú https://t.co/7mLhH08T0I	0	0		2727	394
986720189185130496	itau	2018-04-18 21:36:40	Eduardo Henrique	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		1183	1191
986720108587384842	itau	2018-04-18 21:36:20	noBre ?	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		297	366
986720048252407808	itau	2018-04-18 21:36:06	desisto do amor	Que visao do inferno esse homem de quatro com o rego peludo no itau agr	0	0		16	44
986719878332715009	itau	2018-04-18 21:35:26	Valtencyr Camati	@itau Para o aplicativo do IPhone ? deveria ter a opção de cartão de débito tbm !!!!	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='d229913f419fdd73', url='https://api.twitter.com/1.1/geo/id/d229913f419fdd73.json', place_type='city', name='Araucária', full_name='Araucária, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-49.5867133, -25.783832], [-49.3379323, -25.783832], [-49.3379323, -25.478172], [-49.5867133, -25.478172]]]), attributes={})	774	2343
986719562254159878	itau	2018-04-18 21:34:10	Fabio	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		455	492
986719098808750081	itau	2018-04-18 21:32:20	podro silva	de nuncia veja a falta de vergonha da ouvidoria do banco itau cliente liga para ouvidoria fala que gerente itau  ajudou a rouba ele dentro da agencia  e ouvidoria pediu desculpa mais falou que iria apoia o roubo caso esta na justiça cliente e deficiente e tem provas do roubo	0	0		1606	4402
986718580581511173	itau	2018-04-18 21:30:16	Connekt	"Trabalhe na empresa que se tornou referência em compra e venda de automóveis: estão abertas 2 novas vagas para Promotor de Vendas no Icarros, do Itaú Unibanco, em Curitiba/PR e Campinas/SP!

Acesse: https://t.co/XlxVTKZwGS https://t.co/QGkXswwp3r"	0	0		3	31
986718169841782785	itau	2018-04-18 21:28:38	Filipe9	@itau Mec, vocês são massa.	0	0		74	133
986718158923984899	itau	2018-04-18 21:28:36	mah; tear?	"RT @DopeKstore: ?CEG: Love Yourself TEAR?

?R$115,00 - Unidade 
?R$410,00 - Combo
?Pgto - Depósito ou Transferência bancária no Itau ou Cai…"	62	0		173	282
986718083275481089	itau	2018-04-18 21:28:18	CaldoDeCanaPapi	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		306	188
986718043186388992	itau	2018-04-18 21:28:08	Itaú	@pqatsi  Entendemos, Leonardo. Caso mude de ideia, estaremos por aqui.	0	0		618063	14487
986717473419546624	itau	2018-04-18 21:25:52	vacilona	"genteee eu em Benfica 

estacionei o carro em uma rua ok
parei no itau - saquei dinheiro
fui na loterica - paguei umas contas
parei em uma lanchonete - comi

e depois disso eu esqueci aonde o carro tava 
fiquei andando umas meia hora ate achar o local 

Eh isto"	0	0		100	79
986717410232360960	itau	2018-04-18 21:25:37	AN	@GeorgMarques Fada da floresta amiguinha do Banco Itaú não herda votos do PT.	0	0		267	527
986717251603763200	itau	2018-04-18 21:24:59	javier baderna	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		671	467
986717173258293250	itau	2018-04-18 21:24:41	sabrina	vou ir ali no itau resolver umas parada	0	1		1819	1328
986716908622925826	itau	2018-04-18 21:23:37	Wesley Silva	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		226	262
986716811310915584	itau	2018-04-18 21:23:14	Itaú	@FilipeM90   Tudo bem! Qualquer dúvida, estamos por aqui.	0	1		618063	14487
986716543575908353	itau	2018-04-18 21:22:10	inconsequente	Amanhã eu vou fuzilar aquela agência do Itaú se tiver me cobrando algo ?	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='4029837e46e8e369', url='https://api.twitter.com/1.1/geo/id/4029837e46e8e369.json', place_type='city', name='Nova Iguaçu', full_name='Nova Iguaçu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.681932, -22.865838], [-43.366801, -22.865838], [-43.366801, -22.527218], [-43.681932, -22.527218]]]), attributes={})	1633	1340
986716104654508032	itau	2018-04-18 21:20:26	Itaú	@imcamisss Fala pra gente melhor oque aconteceu por dm que vamos te ajudar!	0	0		618063	14487
986715908482764802	itau	2018-04-18 21:19:39	Flávio de Souza	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		115	473
986715854963400705	itau	2018-04-18 21:19:26	Samuel	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		439	616
986715743185199105	itau	2018-04-18 21:19:00	jabi	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		414	262
986715523076542464	itau	2018-04-18 21:18:07	larelare	@itau *app Itaú 30 horas	0	0		397	531
986715302359699456	itau	2018-04-18 21:17:15	larelare	@itau Foi pelo app mesmo! Não aparece a opção de pagar a fatura!	0	0		397	531
986715085468037120	itau	2018-04-18 21:16:23	Bebelo	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		707	654
986714340098236420	itau	2018-04-18 21:13:25	Alexander	Quando será que o @itau passará a funcionar com Google pay? É uma pergunta que me faço todo santo dia.	0	0		376	953
986713570925834240	itau	2018-04-18 21:10:22	Killer Queen ?	Alguém fala isso pro Itaú 30 horas por favor? https://t.co/4n3wGiJBjl	0	1		628	199
986713551371894785	itau	2018-04-18 21:10:17	Ivo Santiago	@obetomuniz @itau Você acabou me lembrando que tenho que passar lá pra cancelar minha conta. =)	0	0		462	446
986713537350381569	itau	2018-04-18 21:10:14	? SUNSHINE ?	"RT @DopeKstore: ?CEG: Love Yourself TEAR?

?R$115,00 - Unidade 
?R$410,00 - Combo
?Pgto - Depósito ou Transferência bancária no Itau ou Cai…"	62	0		97	369
986713487010385920	itau	2018-04-18 21:10:02	Lautaro Montaña	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		236	207
986713244059521024	itau	2018-04-18 21:09:04	Tai	Só pq fiquei negativa em 4 reais o itau me manda essa SMS dizendo que vai me cobrar tarifa de 59,90 se não for quitado hoje. Namoral... vou ter que ir embora pra america. Não da mais. https://t.co/KrC6Gtq7nQ	0	2		309	364
986713068146184197	itau	2018-04-18 21:08:22	trem balinha	Mas vc estava no Itaú? Ou to viajando pensando que era vc kkkk — tá viajando kkkkkkkk https://t.co/X7rMVDmmM0	0	0		2702	513
986713028119924736	itau	2018-04-18 21:08:12	isinha	@jhessaraujo_ @itau lkkkkkkkkkk quando eu precisar entrarei em contato	0	0		123	198
986712964576239616	itau	2018-04-18 21:07:57	isinha	RT @jhessaraujo_: @itau @isacr_s KKKKKKKKKKKKKKKKK amiga aceita a ajuda deles	1	0		123	198
986712596924502016	itau	2018-04-18 21:06:29	Marko Ourisso	Notícia importante: o Banco do Brasil, Bradesco, Itaú e Santander - bancos rivais da Caixa - reduziram suas taxas de juros para CRÉDITO IMOBILIÁRIO, facilitando o financiamento de imóveis. Fique atento corretor, pois o... https://t.co/OORSbTaAhj	0	0		115	1126
986712297946189824	itau	2018-04-18 21:05:18	Luca$ Da OFF	Tomar um xua e ir ali no shopping itau na leroy olhar coisas pro meu quarto kk	0	0		1853	338
986711962972250113	itau	2018-04-18 21:03:58	Anik Drosdosk? ???	"RT @DopeKstore: ?CEG: Love Yourself TEAR?

?R$115,00 - Unidade 
?R$410,00 - Combo
?Pgto - Depósito ou Transferência bancária no Itau ou Cai…"	62	0		354	255
986711958761230339	itau	2018-04-18 21:03:57	Totomate ?	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		276	628
986711708004683777	itau	2018-04-18 21:02:58	gonzalo martinez	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		161	268
986711619005693952	itau	2018-04-18 21:02:36	Tami	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		300	339
986711439007154177	itau	2018-04-18 21:01:53	Itaú	@Hamstercruell Olá! Já está animado para entrar em campo com a Seleção? Fique atento às próximas semanas :)	0	1		618063	14487
986711433244303361	itau	2018-04-18 21:01:52	thisa	@jaoglhrms Imprimi o boleto e paga la no banco uai, ou faz pelo site, alguém da sua família tem itau?	0	0		1485	448
986711400423809028	itau	2018-04-18 21:01:44	Rafael Vargas	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		157	236
986711316596486145	itau	2018-04-18 21:01:24	Rei do Gado	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		858	1155
986710822184419328	itau	2018-04-18 20:59:26	Acácio	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		31	59
986710701933768705	itau	2018-04-18 20:58:58	ElPipa	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		112	302
986710609436782597	itau	2018-04-18 20:58:36	Leonardo Amaral	@itau @x86girl Dispenso, obrigado. Prefiro não ser correntista de vocês do que ouvir que preciso viajar 200km porque vocês não são capazes de ajudar um cliente	0	0		387	593
986710575316160513	itau	2018-04-18 20:58:28	Ah, aquele cara	@itau mandei a DM e tô esperando	0	0		810	515
986710492369555456	itau	2018-04-18 20:58:08	Milsinho San	Eae bb n sou itau mas fui feito pra vc ? ??	0	0		23	123
986710475957243906	itau	2018-04-18 20:58:04	Juan com J	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		76	167
986710467124047874	itau	2018-04-18 20:58:02	Bárbara Castanheira	@itau Ontem nao tinha..tanto que so consegui sacar 50 reais	0	0		394	2140
986710376472629250	itau	2018-04-18 20:57:40	Itaú	@danielberni Daniel, estamos trabalhando para alcançar o maior número de estabelecimentos possível. Para usar, o estabelecimento precisa ter a maquininha atualizada com a tecnologia NFC.	0	0		618063	14487
986710310462676992	itau	2018-04-18 20:57:24	Itaú	@b_castanheira Olá Bárbara, recebemos o retorno da agência que há caixas eletrônicos abastecidos com cédulas de 20 e 50. Encaminhamos a sua manifestação para os responsáveis e reforçamos que estamos a disposição.	0	0		618063	14487
986710248797954048	itau	2018-04-18 20:57:10	- Kimberly -	@mateusofofo_ eh o banco itau mas eu n tenho conta em banco	0	0		1680	611
986710162760175619	itau	2018-04-18 20:56:49	? I ? O ?	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		1469	702
986710099271053312	itau	2018-04-18 20:56:34	Itaú	@pqatsi  Se a @x86girl, já nos chamou por aqui, ela será auxiliada. Quanto ao ocorrido com seu cartão, caso queira conversar com a gente e contar o que aconteceu, vamos verificar.	0	0		618063	14487
986709862494212098	itau	2018-04-18 20:55:38	Farney Santiago	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		431	430
986709807699767296	itau	2018-04-18 20:55:24	Anderson Gomes	#art em Itaú Cultural https://t.co/IWqzAgOwT2	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	124	102
986709719057338369	itau	2018-04-18 20:55:03	Eduardogor	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		1015	805
986709484256026624	itau	2018-04-18 20:54:07	Itaú	@ViniDiPinho chama no DM, vamos resolver por lá ok? ;-)	0	0		618063	14487
986709475129208832	itau	2018-04-18 20:54:05	Arthur&Miguel ?	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		672	754
986709432750018562	itau	2018-04-18 20:53:55	Anderson Pallas ?????	@Rogrio75005953 @itau @anderson2black Que isso @itau cadê a segurança dos clientes na hora da transação? @Rogrio75005953 como fica agora? Não vai tomar nenhuma atitude cabível? Procure os seus direitos @defensorias vc não pode ficar nesse prejuízo.	0	0		154	298
986709011608297472	itau	2018-04-18 20:52:15	Itaú	@Iara__Guedes   Oi, boa tarde! Para utilizar sua conta no Itaú, você pode baixar o App no computador, no site: https://t.co/SWCAL4T9wO	0	0		618063	14487
986708830502473729	itau	2018-04-18 20:51:32	alo	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		442	21
986708705344442368	itau	2018-04-18 20:51:02	Camila D'arc	"Meu recebidos do mês, pelo amor. 

Não aguento mais receber só Ceb, Caesb, Itaú 

Dá esse trem pra mim. Nunca pedi nada. 

#PremiosMTVMiaw 
#MTVBRICONEWHINDERSSON 
#MTVBRSQUADWTC 
#MTVBRPARODIANASUACARA 
#MTVBRYTWHINDERSSON
#MTVBRSELFIECOCIELO"	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='5722ff20ba67083b', url='https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json', place_type='city', name='Brasília', full_name='Brasília, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-48.285982, -16.0524045], [-47.307264, -16.0524045], [-47.307264, -15.5001029], [-48.285982, -15.5001029]]]), attributes={})	39	75
986708424477040640	itau	2018-04-18 20:49:55	david f. mendes	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		1908	1604
986708148642811904	itau	2018-04-18 20:48:49	Itaú	@Rogrio75005953  Rogério, poderia nos enviar por DM sua agência e conta?	0	1		618063	14487
986707834871209985	itau	2018-04-18 20:47:34	fabio devai	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		36	96
986707431920201730	itau	2018-04-18 20:45:58	Leonardo Amaral	@itau Ajuda a @x86girl que vocês ganham mais. Eu não quero ver vocês nem pintado de ouro depois da sacanagem que vocês fizeram comigo quando meu cartão foi roubado	0	0		387	593
986707230119645186	itau	2018-04-18 20:45:10	g  VAI NA HFK TOUR	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		1004	376
986707166777225216	itau	2018-04-18 20:44:55	Filipe9	@itau Já resolvi . Amo vocês.	0	1		74	133
986707152814436353	itau	2018-04-18 20:44:52	Itaú	@adailtonro Rogerio, somos apaixonados pela Seleção como todos os brasileiros, e queremos ver muita garra e respeito nos campos. Também queremos ver sua torcida, é claro!	0	0		618063	14487
986707003161632768	itau	2018-04-18 20:44:16	Mayara Paola	Só a vontade de ver o @CJoficialCJ pra me fazer ir parar lá em Contagem em plena 4a feira... Simbôra pro Itaú Shopping ????	0	0		2471	2482
986707000712187904	itau	2018-04-18 20:44:15	Ei moleque Emo	RT @MarlonMarins_: Eu odeio a Vivo, a Oi, o Mercado Pago, o PayPal, o Ebanx, o Itaú, o Facebook e o YouTube. Tem que acabar essas empresa F…	2	0		65	185
986706981640638470	itau	2018-04-18 20:44:11	Lidiana?	Eu sou igual o banco Itaú totalmente feito para você — Olha q eu me iludo fácil https://t.co/kMr1bvhnfD	0	0		46	49
986706888174833667	itau	2018-04-18 20:43:48	Julio Cesar Baldi	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		712	1433
986706686944694273	itau	2018-04-18 20:43:00	Itaú	@theSander_ Sander, fala pra gente o seu cpf por dm que vamos ver isso pra vc!	0	0		618063	14487
986706617541496832	itau	2018-04-18 20:42:44	Itaú	@FilipeM90   Oi, boa tarde! Podemos te ajudar por aqui? Se preferir, detalhe por DM.	0	1		618063	14487
986706159611600896	itau	2018-04-18 20:40:55	Abemd	"Magnum Club e Itaú Personnalité fecham parceria
https://t.co/zynKehatB5 https://t.co/aFi9y1lMp3"	0	0		1361	0
986705917713567745	itau	2018-04-18 20:39:57	KAKAROTO SEU VERME	@gananciadarapo Itaú, feito pra você	0	1		235	165
986705864240320513	itau	2018-04-18 20:39:44	trem balinha	Foi vista no banco Itaú, linda ??????. — ata kk https://t.co/L1mZlHZfLS	0	0		2702	513
986705766546657281	itau	2018-04-18 20:39:21	João	@itau Tantos lugares que nem sei ??, mas eu costumo ficar pela orla de Copacabana ou pela lagoa mesmo ??	0	0		252	288
986705756346093569	itau	2018-04-18 20:39:19	Alejo X	RT @RAgapto: De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa…	962	0		466	456
986705332851404805	itau	2018-04-18 20:37:38	Itaú	@ojoaoveras Aproveitando as laranjinhas, João? Por onde você mais gosta de pedalar na sua rotina?	0	0		618063	14487
