	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986717042299547649	banco do brasil	2018-04-18 21:24:09	ruby	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		63	73
986716964046467072	banco do brasil	2018-04-18 21:23:51	Karina	Me sinto andando no campo minado essas horas perto do banco do Brasil, tu consegue ouvir os cocos dos pássaros caindo no chão	0	0		296	262
986716573816762371	banco do brasil	2018-04-18 21:22:18	ß?anqu?nha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		44	178
986715936999792641	banco do brasil	2018-04-18 21:19:46	paola	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		672	154
986715735471853569	banco do brasil	2018-04-18 21:18:58	edijane raimundo	Brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/DvWaHDpvJz	0	0		658	836
986714665001607170	banco do brasil	2018-04-18 21:14:43	The Runyt Movies	Concurso Banco do Brasil | Conhecimentos Bancários | Mercado de Câmbio | prof. Cid Roberto https://t.co/dyu0OO1phu https://t.co/Y0z091rnbQ	0	0		1231	5
986713341417742338	banco do brasil	2018-04-18 21:09:27	Vinícius César	"RT @ramosbrunow: terceira temporada de La Casa de Papel vai ser em São Paulo e eles vão assaltar o Banco Do Brasil

Os bandido vão mudar tu…"	13	0		117	284
986712596924502016	banco do brasil	2018-04-18 21:06:29	Marko Ourisso	Notícia importante: o Banco do Brasil, Bradesco, Itaú e Santander - bancos rivais da Caixa - reduziram suas taxas de juros para CRÉDITO IMOBILIÁRIO, facilitando o financiamento de imóveis. Fique atento corretor, pois o... https://t.co/OORSbTaAhj	0	0		115	1126
986711883536388097	banco do brasil	2018-04-18 21:03:39	Damásio Porto Alegre	"Você viu? O edital para Escriturário do Banco do Brasil foi publicado!
Elaboramos um curso específico e online com aulas bônus.
Comece já seus estudos e esteja mais próximo de conquistar a aprovação.
A prova será realizada dia 13 MAIO. ? https://t.co/SiTYjFec8n https://t.co/ha9rXVHbxu"	0	0		1805	620
986711880390586369	banco do brasil	2018-04-18 21:03:39	damasioriogrande	"Você viu? O edital para Escriturário do Banco do Brasil foi publicado!
Elaboramos um curso específico e online com aulas bônus.
Comece já seus estudos e esteja mais próximo de conquistar a aprovação.
A prova será realizada dia 13 MAIO. ? https://t.co/4QDmJgqu8T https://t.co/mXmyFiFKTi"	0	0		575	32
986711798593224704	banco do brasil	2018-04-18 21:03:19	ilovebruxarias (+18)	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		194	352
986711085502943232	banco do brasil	2018-04-18 21:00:29	Jonas Oliveira	"RT @ramosbrunow: terceira temporada de La Casa de Papel vai ser em São Paulo e eles vão assaltar o Banco Do Brasil

Os bandido vão mudar tu…"	13	0		99	1294
986710150072414208	banco do brasil	2018-04-18 20:56:46	Projeto de Investidor	Jovem brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/qmEEdVY3CI	0	0		28	171
986709894677090306	banco do brasil	2018-04-18 20:55:45	INSEA	"OBSERVATÓRIO DA RECICLAGEM QUE AMPLIAR DIÁLOGO COM A CIDADE

Na tarde de hoje (18), integrantes do Observatório da Reciclagem Inclusiva (ORIS) estiveram reunidos com a direção do Centro Cultural Banco do Brasil (CCBB) -... https://t.co/C8kZAvuiXN"	0	0		28	21
986709892848345088	banco do brasil	2018-04-18 20:55:45	Jéssica	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		892	346
986709554711982080	banco do brasil	2018-04-18 20:54:24	Biazinha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		694	433
986709235529670656	banco do brasil	2018-04-18 20:53:08	Axcel Bruzello	"Sou muito juvena powwww! 
Tinha esquecido que o Banco do Brasil fica aberto só até às 16h, fui todo sereninho achando que era igual lotérica, fui de bote legal ?? bizonho"	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='6403b7e96cc202f9', url='https://api.twitter.com/1.1/geo/id/6403b7e96cc202f9.json', place_type='city', name='São José', full_name='São José, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-48.7459849, -27.6418308], [-48.5994473, -27.6418308], [-48.5994473, -27.5232634], [-48.7459849, -27.5232634]]]), attributes={})	82	76
986708971112271872	banco do brasil	2018-04-18 20:52:05	Gabriel Olinda	@ACMilan_Brasil Gattuso tem que botar Suso,Bonaventura(apesar do golaço) no banco. Eles dois em campo é um festival de cruzamentos inútil e jogadas manjadas.	0	1		98	219
986708104279724034	banco do brasil	2018-04-18 20:48:38	C.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		439	299
986707797051166724	banco do brasil	2018-04-18 20:47:25	?	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		90	455
986707004763750400	banco do brasil	2018-04-18 20:44:16	Ótica Occhio Bello	"ÓTICA OCCHIO BELLO a primeira Ótica do BURITIS.
?????
Venha conhecer nossos modelos. 
Av. Professor Mário Werneck 1776 (Em frente ao Banco do Brasil). Tel: 3377-1870"	0	0		104	3
986706830347956227	banco do brasil	2018-04-18 20:43:35	milena	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		475	225
986706457390444544	banco do brasil	2018-04-18 20:42:06	EuclidesFla ???	RT @jovemcientista: No último ano, o Ceará foi o estado que mais inscreveu projetos no #PJC! E o Colégio Militar do Ceará também foi venced…	2	0		39730	4675
986706199889498113	banco do brasil	2018-04-18 20:41:04	AC Milan Brasil	47' Walter Mazzarri expulso do banco do Torino.	0	11		17360	557
986706180578906114	banco do brasil	2018-04-18 20:41:00	Marcella de Miranda	RT @jovemcientista: No último ano, o Ceará foi o estado que mais inscreveu projetos no #PJC! E o Colégio Militar do Ceará também foi venced…	2	0		8991	1233
986705889074778112	banco do brasil	2018-04-18 20:39:50	Acreana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		501	452
986705643477364737	banco do brasil	2018-04-18 20:38:52	João Guimarães	Gostei de um vídeo @YouTube https://t.co/u1IGfvzzHD MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		18	146
986704296346570753	banco do brasil	2018-04-18 20:33:30	Miller	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		268	348
986703650058797058	banco do brasil	2018-04-18 20:30:56	Zeca na direita ?	RT @LucasCollar: Lucca já está em Porto Alegre. Anuncio do jogador deve acontecer após a volta do Inter de Salvador para o jogo da Copa do…	25	0		541	634
986703480021749761	banco do brasil	2018-04-18 20:30:16	me aperta que sai bosta	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		188	244
986701518614261767	banco do brasil	2018-04-18 20:22:28	Jaime Bastos	RT @PMorenoB: EX Presidente do Banco Central confirma que Dilma levou o Brasil a pior recessão da história https://t.co/Go336nxH8A via @Jor…	7	0		96	384
986701424414416896	banco do brasil	2018-04-18 20:22:06	lari	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		1419	969
986700865108107267	banco do brasil	2018-04-18 20:19:52	miss... vanjie	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		257	178
986700800339726336	banco do brasil	2018-04-18 20:19:37	ana clara	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		46	193
986700012955537410	banco do brasil	2018-04-18 20:16:29	Angela Rosane	RT @g1economia: Banco do Brics e BNDES fazem 1º desembolso conjunto para projetos no Brasil https://t.co/J059BeLivZ	1	0		104	530
986699729961660418	banco do brasil	2018-04-18 20:15:22	PrêmioJovemCientista	"No último ano, o Ceará foi o estado que mais inscreveu projetos no #PJC! E o Colégio Militar do Ceará também foi vencedor na categoria Mérito Institucional em 2015! 
?O 29º PJC é do CNPq, em parceria com a Fundação Roberto Marinho, Fundação Grupo Boticário e Banco do Brasil https://t.co/p8UZh9JXwl"	2	4		16438	405
986699383847706624	banco do brasil	2018-04-18 20:13:59	izzie ta infinitaaaaaaa	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		1257	3473
986699156378054656	banco do brasil	2018-04-18 20:13:05	maria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		999	818
986699133540012032	banco do brasil	2018-04-18 20:13:00	Mauro Cezar	Tem gol de quem veio do banco, @RomeluLukaku9: @afcbournemouth 0-2 @ManUtd. Ao vivo na ESPN Brasil, comigo e @_paulo_andrade_ #premierleaguesonaespn	0	26		747275	2248
986698926693679105	banco do brasil	2018-04-18 20:12:10	Rodolfo Menezes	@umadands Chego no Banco do Brasil às 9h50 ? pego café fresquinho e vou embora logo	0	0		65	49
986698380100456448	banco do brasil	2018-04-18 20:10:00	JRgamer?	Gostei de um vídeo @YouTube https://t.co/wSDcCDmYcN MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		620	2708
986698327302565889	banco do brasil	2018-04-18 20:09:47	Emily Moura	RT @IQ360brasil: Apple Pay finalmente desembarcou no Brasil! Se você tem um iPhone e um cartão de crédito do banco Itaú Unibanco já pode te…	2	0		9	91
986698308293885953	banco do brasil	2018-04-18 20:09:43	Tribuna do Sertão	Tribuna do Sertão - BNDES e 'banco dos BRICS' fazem 1º desembolso no Brasil para parques eólicos https://t.co/VvI3jkK70s	0	0		733	314
986698297787277320	banco do brasil	2018-04-18 20:09:40	Tribuna do Agreste	Tribuna do Sertão - BNDES e 'banco dos BRICS' fazem 1º desembolso no Brasil para parques eólicos https://t.co/h8vvgmpVTX	0	0		1422	1577
986697858417033216	banco do brasil	2018-04-18 20:07:56	Tribuna do Sertão	Tribuna do Sertão - BNDES e 'banco dos BRICS' fazem 1º desembolso no Brasil https://t.co/oQGhqUwypr	0	0		733	314
986697847100846082	banco do brasil	2018-04-18 20:07:53	Tribuna do Agreste	Tribuna do Sertão - BNDES e 'banco dos BRICS' fazem 1º desembolso no Brasil https://t.co/If2bHyvFzx	0	0		1422	1577
986697523090862080	banco do brasil	2018-04-18 20:06:36	Gio?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		605	155
986697444451848195	banco do brasil	2018-04-18 20:06:17	yoyozilda	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		272	343
986697023289221120	banco do brasil	2018-04-18 20:04:36	a tal da bugarin ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		376	371
986696724696662017	banco do brasil	2018-04-18 20:03:25	Letícia	Saco o banco do Brasil me incomodando	0	0		1042	594
986696141931556864	banco do brasil	2018-04-18 20:01:06	Beatriz	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		294	220
986694703813922817	banco do brasil	2018-04-18 19:55:23	fagui	@GalaMexicano se tivesse uma conta no banco do brasil seria mais facil. mas tá na mão.	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='894146230dd1d42d', url='https://api.twitter.com/1.1/geo/id/894146230dd1d42d.json', place_type='city', name='Porto Alegre', full_name='Porto Alegre, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-51.3061478, -30.2688069], [-51.012471, -30.2688069], [-51.012471, -29.9308654], [-51.3061478, -29.9308654]]]), attributes={})	1303	224
986694190192087040	banco do brasil	2018-04-18 19:53:21	carmem_piani	RT @PMorenoB: EX Presidente do Banco Central confirma que Dilma levou o Brasil a pior recessão da história https://t.co/Go336nxH8A via @Jor…	7	0		318	238
986694054292414466	banco do brasil	2018-04-18 19:52:49	altino  correia	"Estudante universitário morto a facadas nos Estados Unidos ! Leia no Diário de Pernambuco:
Brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil. https://t.co/xo8srLPC1h via @DiarioPE"	0	0		1097	242
986693558618001408	banco do brasil	2018-04-18 19:50:50	Carlossss	"RT @ApaquePE: É tempo de solidariedade. Vamos ajudar nossos irmãos de Bodocó, que sofreu com as fortes chuvas. 

Doações para os desabrigad…"	12	0		392	452
986693325599145986	banco do brasil	2018-04-18 19:49:55	Rebeca Maxsuana	Nos meus sonhos eróticos os funcionários do banco do Brasil pegam fogo juntos com o banco	0	0		49	36
986692839433232384	banco do brasil	2018-04-18 19:47:59	giovanna freitas	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		528	262
986692592518795266	banco do brasil	2018-04-18 19:47:00	Icaro Gadelha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		287	757
986692492006494211	banco do brasil	2018-04-18 19:46:36	Laiza Castro	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		1494	1263
986692483626258434	banco do brasil	2018-04-18 19:46:34	Nephilim? ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		15561	14085
986692339413463040	banco do brasil	2018-04-18 19:46:00	maah	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		1838	1405
986691728009768961	banco do brasil	2018-04-18 19:43:34	pam perdida em cachos	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		4710	3877
986691390653583362	banco do brasil	2018-04-18 19:42:14	G1 - Economia	Banco do Brics e BNDES fazem 1º desembolso conjunto para projetos no Brasil https://t.co/J059BeLivZ	1	1		181771	1
986691385444241409	banco do brasil	2018-04-18 19:42:12	strip-tease emocional	dinheiro; conta corrente:775334  banco do brasil ag:8463 https://t.co/PnaOKPLgfZ	0	4		179	463
986691336156958720	banco do brasil	2018-04-18 19:42:01	wgate arouca	Banco do Brics e BNDES fazem 1º desembolso conjunto para projetos no Brasil https://t.co/0qkeOP5TTe	0	0		4	0
986691023995854849	banco do brasil	2018-04-18 19:40:46	liamar ?	"RT @ChogiwaStore: (?) BTS - LOVE YOURSELF TEAR
• Aleatório/escolha
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pa…"	4	0		38	258
986690655606001664	banco do brasil	2018-04-18 19:39:18	Gustavo Bittencourt	@Bancointer boa tarde. Não estou conseguindo pagar os boletos do Banco Inter no Banco do Brasil para depositar na minha conta. Vocês tem alguma ideia do que pode ser? https://t.co/yD38Veaj8v	0	0		35	284
986690305247383552	banco do brasil	2018-04-18 19:37:55	gabbie; vem JB6	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		192	700
986687375454687232	banco do brasil	2018-04-18 19:26:16	IVANI B HOFLING	RT @BHOFLING: Dilma Rousseff continua solta https://t.co/saeUFcm8ki Aécio vai virar reu, mas a PGR livrou o Operador de Dida Bendine do Ban…	1	0		375	54
986687328201723905	banco do brasil	2018-04-18 19:26:05	LV?	to no banco do brasil, vou perder o jogo do real madrid	0	0		1931	988
986687190402064385	banco do brasil	2018-04-18 19:25:32	Apostilas Opção	"?? “CONCURSO BANCO DO BRASIL” de @apostilasopcao

https://t.co/9q2IihlcIX"	0	0		1672	443
986686585646256129	banco do brasil	2018-04-18 19:23:08	Rose	Xauuu (@ Banco do Brasil in Boa Vista, RR) https://t.co/58sHbYczgZ	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='ef4296e721b70dfe', url='https://api.twitter.com/1.1/geo/id/ef4296e721b70dfe.json', place_type='city', name='Boa Vista', full_name='Boa Vista, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-61.000632, 2.427858], [-60.2877575, 2.427858], [-60.2877575, 3.606091], [-61.000632, 3.606091]]]), attributes={})	236	373
986686503379259392	banco do brasil	2018-04-18 19:22:48	Fabio Zamorim	RT @AdvocaciaGeral: A AGU, o Banco Central do Brasil, a Federação Brasileira de Bancos, a Frente Brasileira pelos Poupadores e o Instituto…	1	0		215	1882
986686128399896576	banco do brasil	2018-04-18 19:21:19	Contenção de Danos	RT @JornalOGlobo: Jovem brasileiro assassinado em Nova York era filho de diretor do Banco do Brasil https://t.co/hAuTgDsD2U #MarinaCaruso h…	26	0		462	339
986686075513995264	banco do brasil	2018-04-18 19:21:06	AGU	A AGU, o Banco Central do Brasil, a Federação Brasileira de Bancos, a Frente Brasileira pelos Poupadores e o Instituto Brasileiro de Defesa do Consumidor informam que a plataforma digital para adesão ao acordo dos Planos Econômicos será lançada na segunda quinzena de maio.	1	2		163192	148
986685664430362624	banco do brasil	2018-04-18 19:19:28	Fernanda Reali	Luz filtrada pelo #teto de vidro no Centro Cultural Banco do Brasil no #riodejaneiro #rotunda do… https://t.co/aaZaLohlXj	0	0		2643	1020
986685026304708608	banco do brasil	2018-04-18 19:16:56	paula	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	12191	0		732	498
986684924647354368	banco do brasil	2018-04-18 19:16:32	Bruno.Unter	RT @robe_sampaio: Conta poupança, Banco do Brasil, 14.225-5, agência 1834-1, Luciana Almeida Sampaio	89	0		1635	2088
