	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986722785119604736	nubank	2018-04-18 21:46:59	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/5xiLjybA62 NUBANK: como pagar ou parcelar	0	0		15	114
986722785052495872	nubank	2018-04-18 21:46:59	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/DdYliBvGOSÃO NUBANK, COMO FUNCIONA E COMO FUI APROVADO [2018]	0	0		15	114
986722785048317952	nubank	2018-04-18 21:46:59	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/dsNkiwxjDNÚ COMPRA NUBANK, é possível?	0	0		15	114
986722784914104321	nubank	2018-04-18 21:46:59	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/c7zk33i3N7 VITÓRIA NUBANK sobre Itaú, BB, Bradesco, Caixa e Santander	0	0		15	114
986722784905781248	nubank	2018-04-18 21:46:59	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/zMVKxxxZjoízo 117 milhões, NUBANK VAI QUEBRAR, ou não?	0	0		15	114
986722784821809152	nubank	2018-04-18 21:46:58	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/tHNkGGLfRQão QUEBRAR o NUBANK, se permitirem	0	0		15	114
986722784809246721	nubank	2018-04-18 21:46:58	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/BeEEbnYVmT SEU NUBANK [em 2018]	0	0		15	114
986722784805097472	nubank	2018-04-18 21:46:58	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/XiDF7zFvP5 CLIENTE NUBANK, BB ou ITAÚ, fuja da CILADA!	0	0		15	114
986722784763105280	nubank	2018-04-18 21:46:58	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/cS5NoXAsqE NUBANK 15 DICAS para aumentar [2018]	0	0		15	114
986722784762982400	nubank	2018-04-18 21:46:58	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/nQFeE8dXPiÇÃO NUBANK para todos. A verdadeira REVOLUÇÃO NUBANK	0	0		15	114
986722784696066049	nubank	2018-04-18 21:46:58	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/wSopnkSqhW NO NUBANK, veja como é	0	0		15	114
986722777913847815	nubank	2018-04-18 21:46:57	Charles Lopes	@nubank Não da!  Ate tentei mas c limite de 600R$ eh impossível	0	0		147	748
986722094103846912	nubank	2018-04-18 21:44:14	Nubank	@vincsns Nesse caso continue usando bem seu limite disponível e quitando seu roxinho em dia. Assim nosso sistema entende seu perfil de consumo e pode começar a adequar o limite. (:	0	0		104686	7062
986721083784093702	nubank	2018-04-18 21:40:13	Nubank	@utenask Miga, aqui pelo atendimento a gente não consegue fazer essa solicitação, precisa pedir pelo app, ok? Por lá a gente responde rápidinho!	0	0		104686	7062
986721080382541825	nubank	2018-04-18 21:40:12	Arthur Andrade ?	O @nubank me ajuda a comprar meu oboé, aumenta o meu limite ? (ou me da um Oboé, também aceito ??)	0	0		402	480
986720898580443141	nubank	2018-04-18 21:39:29	pedroh borges	nubank me aprovou ?	0	0		1023	505
986720479150071808	nubank	2018-04-18 21:37:49	Caio Paixão	Gostei de um vídeo @YouTube https://t.co/ug2MpR2YxH nasceu o Nubank	0	0		196	466
986720392244023296	nubank	2018-04-18 21:37:28	AlexSilvinha75	@nubank É  que eu to ansioso demais nubank, eu to doido pra ter um roxinho kkkk	0	0		19	120
986720271326466054	nubank	2018-04-18 21:36:59	Paulinho	@Rodolf0liveira @nubank Passei 8 meses usando um Visa do Banco do Brasil e um American Express, até que me aceitaram e cancelei os dois kkkk, tem que ter paciência velho.	0	1		106	403
986720181757075456	nubank	2018-04-18 21:36:38	Nubank	@alexsilvinha75 Calma, o prazo final são 90 dias, aguarda mais um pouquinho que vamos nos responder no seu email, ok?	0	0		104686	7062
986719362546655233	nubank	2018-04-18 21:33:23	felizmente ysa	@nubank Gente, mas eu já tô aguardando desde o ano passado ????? não aguento mais o @BancodoBrasil e sua anuidade	0	0		371	249
986719295295098881	nubank	2018-04-18 21:33:07	Nubank	@LeivasRafael Por enquanto não temos previsão, mas qualquer novidade a gente avisa, ok?	0	0		104686	7062
986719151828987908	nubank	2018-04-18 21:32:32	Pedro Zambarda	"RT @pedrosolidus: Na semana passada eu fiz uma entrevista muito legal sobre a história do @Nubank pro @digiclubbr do @brasil247.

Como os e…"	4	0		4059	3407
986719138864300032	nubank	2018-04-18 21:32:29	Nubank	@ooliveirandree Que maravilha! É bom saber que fazemos parte dessa felicidade, conta com a gente sempre. ? https://t.co/fZatPB9mqn	0	1		104686	7062
986718696621182977	nubank	2018-04-18 21:30:44	WonderWoman	@entojo @luide Amanhã eu tento então! Aí te aviso se eu precisar do seu nubank! Pq eu tive que encerrar todas as contas no BR por conta de IR e visto :/	0	1		6228	579
986718489292541952	nubank	2018-04-18 21:29:54	Nubank	@ysabxllla Realmente não conseguimos aprovar todos os pedidos, mas aguarde 6 meses e tente novamente. Vamos ficar na torcida! ?	0	1		104686	7062
986718439715766283	nubank	2018-04-18 21:29:43	Nubank	@LuanSan44839218 Eita, Luan! Que coisa, mas fica tranquilo vamos te ajudar, chama na DM por favor?	0	1		104686	7062
986718229233127424	nubank	2018-04-18 21:28:52	brisona	@_noobz @luide se não aceitar eu pago pelo meu nubank. é nóis	0	0		8418	573
986718191996014594	nubank	2018-04-18 21:28:43	AlexSilvinha75	Ô @nubank, pelo amor de Deus, já passaram 80 dias do prazo de análise e ainda não recebi resposta nenhuma, me da uma resposta logo  AAAAAAAA	0	0		19	120
986718169426464768	nubank	2018-04-18 21:28:38	hello isa	@gabriellefsanto @GuhhLima7 meus netos farão ótimas compras no meu nubank	0	2		83	69
986718004330270725	nubank	2018-04-18 21:27:59	Rafael Leivas	@nubank terá disponibilidade do Apple Pay???	0	0		51	192
986717482957398016	nubank	2018-04-18 21:25:54	André  Oliveira	@nubank Eu fiz isso e estou feliz. ( Soou como um texto decorado de um merchan, mas não é ) ?	0	0		318	312
986717297963397121	nubank	2018-04-18 21:25:10	?	@IsabelaaFreitas @nubank Mete aquele processinho	0	0		780	776
986717190333304833	nubank	2018-04-18 21:24:45	paulote	@IsabelaaFreitas falei com uma colega sobre teu problema com o nubank e ela até te acusou de marketing, mas gente kkk nunca vi mais puxa saco.	0	0		4933	3606
986716486600445952	nubank	2018-04-18 21:21:57	felizmente ysa	@nubank pq vcs nunca me aceitam??????? Meu nome é limpinho	0	0		371	249
986716225026785281	nubank	2018-04-18 21:20:55	droguista	"Hj eu fui aceita pelo nubank é tô mt mt feliz 
Tava a meses namorado esse cartão"	0	0		1952	1501
986714822246064130	nubank	2018-04-18 21:15:20	stephany	@IsabelaaFreitas já levou essa situação até o PROCON? Entra com um processo contra a Nubank	0	0		790	886
986714528951005184	nubank	2018-04-18 21:14:10	Gabizinha	"Tem gente q demora meses p conseguir o nubank 
Não seja o @GuhhLima7 que conseguiu no mesmo dia?"	0	1		353	701
986714528065966081	nubank	2018-04-18 21:14:10	Luan Santos	@nubank parece que meu segundo cartão tbm foi extraviado nos correios , de novo pode isso Arnaldo kkkk mudem a rota do próximo cartão , não deixa passar em SP não por que toda vez que passa lá , não vejo a cor do meu Roxinho kkkk .	0	0		5	79
986714128462110721	nubank	2018-04-18 21:12:35	Nubank	@carolinaitalia Não fica assim, Carol, vc é nossa BFF! ? https://t.co/8VHKeMOAUg	0	0		104686	7062
986713531285409792	nubank	2018-04-18 21:10:12	tiago, the creator	"mes do meu aniversario
fui gastando o nubank pq achei q meu pai ia me dar dinheiro de presente pra eu pagar
ele nao deu https://t.co/vDpX6hL4jP"	0	1		583	323
986713522171203585	nubank	2018-04-18 21:10:10	Parmalat ?	@nubank Tá bom ?	0	0		64	128
986713461987168257	nubank	2018-04-18 21:09:56	neve	status: cansada de ser recusada do nubank	0	0		9784	3384
986713337881944064	nubank	2018-04-18 21:09:26	Nubank	@Peedrinsantos Ter o pedido negado, não significa necessariamente que você tem o nome sujo ou alguma restrição. Pra entender melhor nossa análise dá uma olhada no site https://t.co/YkM7XLyHVF	0	0		104686	7062
986713247964426241	nubank	2018-04-18 21:09:05	Nubank	@bartpeculiar Por enquanto não temos previsão, mas qualquer novidade a gente avisa, ok?	0	1		104686	7062
986712674296791040	nubank	2018-04-18 21:06:48	Parmalat ?	@nubank quando vcs vão colocar o Apple Pay no roxinho ?? ?????	0	0		64	128
986712653396611072	nubank	2018-04-18 21:06:43	Pedro $	@nubank Meu nome não tá sujo,porque não consigo fazer o cartão mesmo?	0	0		756	745
986712393400180736	nubank	2018-04-18 21:05:41	Nubank	@zjmaslany Uhuuul!! Seja bem vinda! ? https://t.co/YzJ11l0J6T	0	0		104686	7062
986711518392664064	nubank	2018-04-18 21:02:12	Nubank	@igormentiroso Não se preocupe, caso vc acredite que não faça sentido vc aderir ao cadastro positivo, não tem problema pois ele é opcional. ?	0	0		104686	7062
986710647340756998	nubank	2018-04-18 20:58:45	vitória	@nubank aprovação no mesmo dia do pedido, agora ele está em trânsito, nem chegou e já amo o roxinho ?	0	0		9958	7798
986709953074352128	nubank	2018-04-18 20:55:59	Aline Abreu	@IsabelaaFreitas @nubank Não fez B.O Isa?	0	0		229	607
986709758123048961	nubank	2018-04-18 20:55:13	p-kulia	Falei pra alguém que ia enviar um convite pro Nubank mas eu nem consigo lembrar pra quem era	0	0		289	274
986709514912239616	nubank	2018-04-18 20:54:15	gasparzinho	alguém precisando de indicação no nubank?	0	0		142	89
986709489381511168	nubank	2018-04-18 20:54:09	Nailinha da Van ?????	"@nubank aaaa ? kkkkkk
falando nisso to bem querendo discutir um aumento de limite com vcs rs
pq to de olho num iphone X! BOOM ?
mas talvez não seja pra esse ano..."	0	0		492	193
986709132140056577	nubank	2018-04-18 20:52:43	vinícius	@nubank já sim, há uns 3 meses tento mudar o limite mas não rola	0	0		534	520
986709065354170368	nubank	2018-04-18 20:52:28	Almofadinhas	Meu convite do Nubank é mesmo abençoado, indiquei um amigo meu que não tem cartão nem nada do tipo, e ele  foi aprovado de primeira	0	0		332	312
986709026116374528	nubank	2018-04-18 20:52:18	Carolina	@naandaap @nubank Poxa @nubank  vcs sempre esquecem de mim  , foi no meu aniversário agora no dia do amigo . Sou ciumenta kkkkkkkkk	0	0		130	311
986708851524296704	nubank	2018-04-18 20:51:37	Nubank	@vincsns Ñ fique triste! Gostaríamos de ajudar, mas realmente n conseguimos interferir na análise do seu limite. Já fez o pedido pelo seu app? É super fácil, na tela de Limite disponível, selecione 'Ajustar limite disponível', depois clique no botão 'Pedir novo limite máximo'! ?	0	0		104686	7062
986708569943957504	nubank	2018-04-18 20:50:29	???????	@nubank kkkk em teoria é ótimo mas a única vantagem pro consumidor é uma PROMESSA de q o crédito vai ficar mais vantajoso (nunca ficou pq n é interesse das empresas) enquanto que as desvantagens dá pra listar umas 3 ou 4 facilmente	0	0		477	255
986708263373869061	nubank	2018-04-18 20:49:16	vinícius	@nubank eu só queria um limite maior :( https://t.co/KRXehiceoy	0	0		534	520
986708158893776896	nubank	2018-04-18 20:48:51	Antonio J Campos	Como ver sua fatura detalhada do Nubank https://t.co/ZAtl8aeSGs #tec	0	0		1317995	1308417
986708010755125249	nubank	2018-04-18 20:48:16	Nubank	@utenask Vai ter que esperar, não vamos estragar a surpresa! ?	0	0		104686	7062
986707417990881281	nubank	2018-04-18 20:45:55	Nailinha da Van ?????	"Ansiosa pra ver como vai ser o novo plástico do meu roxinho que o @nubank vai me mandar *-* kkkkkkkk
Se vai ser a mesma coisa ou vai ter o estilo novo da bandeira ?"	0	0		492	193
986707117691359232	nubank	2018-04-18 20:44:43	Miss Poc	"@nubank @FelipeO017 Olha que site lindinho aaa

Porque toda a estética da Nubank pisa tanto? Pisa menos, Nu https://t.co/8I5TIvCcXI"	0	1		271	85
986706682670657537	nubank	2018-04-18 20:42:59	Nubank	@vulgodynd Por aqui não conseguimos interferir na sua análise, nem liberar o convite para vc. Sugerimos q espere pelo menos o prazo que foi passado por email para fazer uma nova solicitação. Vamos torcer para que vc consiga da próxima vez! ?	0	0		104686	7062
986706636176805889	nubank	2018-04-18 20:42:48	rmrsn	@maniacalsheep na verdade, eu tava falando do processo de seleção pra trabalhar na Nubank que não deu certo, mas tô aqui agradecendo a intenção ???	0	1		163	337
986706412209344513	nubank	2018-04-18 20:41:55	FGM boy	@boy_circus @michel_logan @nubank Eu tive muita sorte. O meu saiu em menos de 1 mês hahahaha	0	2		1816	1525
986706059267133440	nubank	2018-04-18 20:40:31	Nubank	@michel_logan Não fique triste! Sugerimos q espere pelo menos o prazo que foi passado por email para fazer uma nova solicitação. Neste período as suas informações podem ser atualizadas e nossa análise pode ter sofrido alterações. Vamos torcer para q vc consiga da próxima vez! ?	0	1		104686	7062
986705833995177989	nubank	2018-04-18 20:39:37	Nubank	@Dragonfly5h Agora é só aproveitar muito a sua NuConta! ?	0	0		104686	7062
986705796292579329	nubank	2018-04-18 20:39:28	Michelicius!	@boy_circus @nubank Então vou desistir logo...	0	1		818	1105
986705764877328388	nubank	2018-04-18 20:39:21	Maria do Carmo Souza	@rafael_f1 @nubank Parece positivo né, só ouço bons comentários!	0	0		2	15
986705638817517569	nubank	2018-04-18 20:38:51	Nubank	@avnerposner O Roxinho funciona na Uber sim! :)	0	1		104686	7062
986705612888334337	nubank	2018-04-18 20:38:44	Coroa Massa	@michel_logan @nubank Eu demorei quase 2 anos pra ter o meu	0	1		1304	734
986705477638770690	nubank	2018-04-18 20:38:12	Nubank	@fentythatass Se vc teve um pedido negado recentemente, indicamos esperar em torno de 6 meses e pedir novamente;) Estamos torcendo por vc viu?	0	0		104686	7062
986705476325924865	nubank	2018-04-18 20:38:12	Nubank	@ketemr Quando elas tiverem disponíveis, vamos colocar no site, então fique de olho! ?	0	1		104686	7062
986704484540743681	nubank	2018-04-18 20:34:15	call me poc	@avnerposner @nubank @Uber_Brasil Não aceita? Vc está louca, querida	0	1		372	141
986704227056615425	nubank	2018-04-18 20:33:14	dynd	@nubank Eu tento todo mês kkkkkk. Eu só queria ter um nu :(	0	0		642	495
986704137680228353	nubank	2018-04-18 20:32:53	gabis	Nuconta criada com um clique até me assustei de tão rápido ?, agr é só esperar o money cair. @nubank quero ficar rica em	0	2		625	380
986703981383766019	nubank	2018-04-18 20:32:15	Michelicius!	@nubank Eu aqui tentando a 3 meses ter o meu e nada https://t.co/VgbTgkgBlv	0	0		818	1105
986703967697633282	nubank	2018-04-18 20:32:12	Nubank	@vulgodynd Não fique triste! Já tem mais de 90 dias que vc se inscreveu? Esse é o nosso prazo para te dar uma resposta sobre a sua análise. Se quiser entender melhor como funciona, fizemos uma explicação bem legal no nosso site: https://t.co/AgGVCMxlAs	0	0		104686	7062
986703806028279809	nubank	2018-04-18 20:31:34	Nubank	@jrfilippelli Seja muito bem-vindo! Agora é só aproveitar muito o seu Roxinho! ? https://t.co/CkM3idA7Bt	0	0		104686	7062
986703715854897152	nubank	2018-04-18 20:31:12	??????	@nubank me aprova pelo amor de Deus, vcs me recusam toda vez aff	0	0		394	151
986703593972600832	nubank	2018-04-18 20:30:43	Nubank	@igormentiroso No Nubank, queremos usar o Cadastro Positivo para oferecer condições de crédito mais vantajosas p/ nossos clientes e também p/ convidar ainda mais pessoas que atualmente estão em nossa lista de espera. É bom para todos, p/ você e p/ quem vai te fornecer o crédito	0	0		104686	7062
986703593112817669	nubank	2018-04-18 20:30:43	Avner POSNER	Muito amor pelo @nubank pena que o @Uber_Brasil não aceita!	0	0		601	403
986702553973952515	nubank	2018-04-18 20:26:35	deubira	RT @vulgodynd: Não aguento mais ser recusada pelo @nubank	1	0		311	217
986702293742620672	nubank	2018-04-18 20:25:33	Monycky	@nubank @ketemr @nubank falta abrir vaga paga os júniors/padawans/pequenos gafanhotos pois eles também querem ser Nubankers! ?	0	0		25	59
986702289904787458	nubank	2018-04-18 20:25:32	dynd	Não aguento mais ser recusada pelo @nubank	1	1		642	495
986701692212260864	nubank	2018-04-18 20:23:10	Junior Filippelli	Chegou! @nubank #sounu https://t.co/6L81h6XZ2c	0	5		1269	377
986701408404758528	nubank	2018-04-18 20:22:02	Barbara	39 #nubank #nubankers #biggestwave em Nubank https://t.co/CBbDf4HY3e	0	0		1646	1988
986701195606675456	nubank	2018-04-18 20:21:11	???????	caralho @nubank eu não acredito que cêis tão pedindo no app pro pessoal aderir ao cadastro positivo........... eu esperava mais de vocês, sinceramente	0	0		477	255
986700752797102080	nubank	2018-04-18 20:19:26	Tatão de Souza	Acesso Digital implementa biometria facial no Nubank https://t.co/mf6UujqPcT	0	0		50	6
986700734849781761	nubank	2018-04-18 20:19:21	Isabella	o que salvaria minha vida (olha o drama) seria se o Paypal finalmente adicionasse a Nubank na lista de bancos dele e tornasse a transferência paypal&gt;&gt;nuconta possível.  juuust	0	0		883	117
986700544130605056	nubank	2018-04-18 20:18:36	anderson	@GabrielaCampsm Nubank é a solução kkk	0	1		533	224
986700490833580032	nubank	2018-04-18 20:18:23	Nubank	@acostacaio_ Não seja por isso! Podemos te mandar alguns adesivos sim, nos chamar por DM! ?	0	0		104686	7062
986699843727974400	nubank	2018-04-18 20:15:49	Léo	@nubank @mpf_marcos Ainda não sou, mesmo depois de um ano mandando pedidos ?	0	0		43	129
986699091076935680	nubank	2018-04-18 20:12:49	Jacieli	Se eu conseguisse resolver todos os problemas da minha vida com a facilidade que resolvo os problemas com o nubank eu n precisava de mais nd	0	0		541	164
986699072563306498	nubank	2018-04-18 20:12:45	Andre Maringolo	@itau não é nada pessoal mas eu tenho um sonho: cancelar meu cartão de crédito. Isso pq o @nubank é melhor. Só não o faço obviamente pq sou pobre.	0	0		73	134
986698656526012416	nubank	2018-04-18 20:11:06	who is John Galt?	Pô @nubank, tenho cartão há um tempão e zero adesivos ? https://t.co/XnKjYe2khr	0	0		94	109
986698192556314624	nubank	2018-04-18 20:09:15	Nubank	@ngmgostadoenio Não desiste da gente não! Já tem mais de 90 dias que vc se inscreveu? Esse é o nosso prazo para te dar uma resposta sobre a sua análise. Se quiser entender melhor como funciona, fizemos uma explicação bem legal no nosso site: https://t.co/AgGVCMxlAs	0	1		104686	7062
986698005351936000	nubank	2018-04-18 20:08:31	Nubank	"@Julinhafbrito Awnn ?

Ficamos felizes que vc tenha gostado ? https://t.co/BMal1RRbmS"	0	1		104686	7062
986697631010353152	nubank	2018-04-18 20:07:01	thalles	"- que foi?
- to triste
- quer um cartao nubank? https://t.co/Buiv81665b"	0	3		4837	782
986697186510598149	nubank	2018-04-18 20:05:15	AgênciadeInformática	Como ver sua fatura detalhada do Nubank https://t.co/eAnSNLlfkv	0	0		12558	176
986697128264306688	nubank	2018-04-18 20:05:01	ENIOOOOOOOOOO	@nubank Desisti já, tempão esperando e eu quero gastaaaaar	0	0		366	323
986696958604730375	nubank	2018-04-18 20:04:21	Tecnoblog	Como ver sua fatura detalhada do Nubank » https://t.co/xCwmr1hvyy https://t.co/ZXFfZZQrSt	0	0		68	0
986696760545472512	nubank	2018-04-18 20:03:34	DiEGO CASTILHO	Como ver sua fatura detalhada do Nubank https://t.co/CDE9JWITsb	0	0		580	341
986696511278014464	nubank	2018-04-18 20:02:34	Nubank	@naabiaalana Gostaríamos de ajudar, mas não conseguimos interferir n sua análise, nem liberar um convite, mas estamos torcendo para que vc consiga logo o seu Roxinho! ?	0	0		104686	7062
986696453631422464	nubank	2018-04-18 20:02:21	LG Agora	Como ver sua fatura detalhada do Nubank https://t.co/F4Q5caVjxE https://t.co/VDrXXjFcgQ	0	0		11	64
986696193710358528	nubank	2018-04-18 20:01:19	RMSite	Como ver sua fatura detalhada do Nubank - Tecnoblog https://t.co/rLqN4gMWC7	0	0		81	271
986696077826056193	nubank	2018-04-18 20:00:51	Cabeça D'água	Como ver sua fatura detalhada do Nubank https://t.co/Qd7I9iMYcw via tecnoblog	0	0		496	125
986696037258678273	nubank	2018-04-18 20:00:41	Alex Coimbra	VÍDEO DO DIA: Se você curte o @Nubank, precisa conhecer essa função indispensável! https://t.co/y0ulP5MeKT	0	0		5503	195
986696036734455809	nubank	2018-04-18 20:00:41	Paulo #betaquerlab	RT @naandaap: Só o @nubank pra me fazer lembrar de uma data importante dessa. https://t.co/U1nChve6nm	1	0		8534	5053
986695695754256384	nubank	2018-04-18 19:59:20	Érik Manzato	Como ver sua fatura detalhada do Nubank https://t.co/oCMozCzufE https://t.co/eWCy400KAP	0	0		81	32
986695542712479745	nubank	2018-04-18 19:58:43	Nubank	@FeFEspindola @joaogxavier Já estamos torcendo para que seu Roxinho chegue logo! ?	0	0		104686	7062
986695396671021061	nubank	2018-04-18 19:58:09	forçada	@_iuzzy @nubank Te odeio	0	1		280	240
986695355801665536	nubank	2018-04-18 19:57:59	forçada	@nubank Desde setembro que eu espero e nada. Muito chateada pq era meu sonho	0	0		280	240
986695201015123968	nubank	2018-04-18 19:57:22	Carlos Trentini	Como ver sua fatura detalhada do Nubank https://t.co/qOBkRU5Byo https://t.co/m5VC9PBnex	0	0		347	397
986695192928538624	nubank	2018-04-18 19:57:20	Nubank	@Gioarf Não fique triste! Gostaríamos de ajudar, mas não conseguimos interferir na sua análise por aqui, nem liberar um convite. Sugerimos q espere pelo menos o prazo que foi passado por e-mail para fazer uma nova solicitação. Vamos torcer para que vc consiga da próxima vez! ?	0	0		104686	7062
986694648637870081	nubank	2018-04-18 19:55:10	fefis	Ontem eu recebi a indicação do @nubank, me mandaram o convite, fiz o cadastro e hj já tô rastreando a confecção e entrega do meu roxinho. Ai seus lindo, muito rápido ? Vlw pela indicação @joaogxavier !	0	2		114	316
986694500918743040	nubank	2018-04-18 19:54:35	Nubank	@FelipeO017 Já tem mais de 90 dias que vc se inscreveu? Esse é o nosso prazo para te dar uma resposta sobre a sua análise. Se quiser entender melhor como funciona, fizemos uma explicação bem legal no nosso site: https://t.co/AgGVCMxlAs	0	0		104686	7062
986694472988876801	nubank	2018-04-18 19:54:28	Andrey	@Eglisson_ @nubank Aeeeee, é nos	0	1		42	106
986694462947635200	nubank	2018-04-18 19:54:26	Julia Ferreira	@nubank Obrigada! Arrasou no GIF hein	0	0		197	97
986694317782728705	nubank	2018-04-18 19:53:51	Débora Boveto	RT @IsabelaaFreitas: nunca façam um @nubank na vida de vocês. estou pagando fatura de alguém que clonou meu cartão desde OUTUBRO pedindo pr…	21	0		767	96
986694296211525633	nubank	2018-04-18 19:53:46	Nubank	@ItsHermesson Vamos te responder pela DM. ?	0	1		104686	7062
986694096847859713	nubank	2018-04-18 19:52:59	Dess	Pra minha semana ficar melhor ainda só faltava a Nubank aumentar meu limite do cartão	0	0		264	280
986694007081271296	nubank	2018-04-18 19:52:37	rmrsn	toda vez que alguém fala do Nubank eu fico triste que não deu certo ir pra lá :((((	0	2		163	337
986693905432416256	nubank	2018-04-18 19:52:13	Nubank	@buckilinski Vamos torcer para que vc consiga o seu Roxinho da próxima vez! ?	0	1		104686	7062
986693625789714432	nubank	2018-04-18 19:51:06	Nubank	@Julinhafbrito Seja muito bem-vinda! Agora é só arrasar com o seu Roxinho! ? https://t.co/FwHclPBXKv	0	1		104686	7062
986693533783461889	nubank	2018-04-18 19:50:44	Bb	Só o @nubank pra me fazer lembrar de uma data importante dessa. https://t.co/U1nChve6nm	1	10		25	88
986693021352824832	nubank	2018-04-18 19:48:42	alexandre	Gostei de um vídeo @YouTube https://t.co/5WpefkLbPo nasceu o Nubank	0	0		67	223
986692809506816006	nubank	2018-04-18 19:47:52	Anaceli Barbosa	Chegou meu novo cartão do NuBank, e veio com 2 adesivos. ?	0	0		331	349
986692443482533888	nubank	2018-04-18 19:46:25	renata	@nubank chorando com essa declaração ??? mas tô esperando firme e forte!	0	1		1636	935
986692067555467270	nubank	2018-04-18 19:44:55	Nubank	@buckilinski A gente te ama, bb! ? Se vc está sendo negada, a melhor opção é aguardar ao menos seis meses a partir do seu último pedido, assim vc tem mais chances. ?	0	0		104686	7062
