	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986719398349230082	bradesco	2018-04-18 21:33:31	a outra	@ihcriola Se tu tiver cartão Bradesco paga meia... Faz a id jovem que tu paga meia tbm	0	0		445	277
986719389570527237	bradesco	2018-04-18 21:33:29	PauloRenatoDornelles	"Alimento da Palavra https://t.co/Yyovm6LEuJ Estamos na maior Crise da Palavra jamais havida pois até a Igreja já não confia em Jesus
Join us at: https://t.co/jRlGo8m0DH; conta bancária: Paulo Renato Dornelles, Bradesco nº 237 AG: 0993-8 C/C: 6644-3 CPF:  135.649.780-20"	0	0		1	3
986719328136585218	bradesco	2018-04-18 21:33:14	jessica	"RT @EXOchanging: (#VENDA) Pôsters oficiais

• Lotto: R$30,00
• Monster: R$30,00
• Baekhyun - The War: R$45,00
• Chanyeol - The War: R$45,00…"	4	0		510	966
986719187761541121	bradesco	2018-04-18 21:32:41	EXOchanging	"(#VENDA) Pôsters oficiais

• Lotto: R$30,00
• Monster: R$30,00
• Baekhyun - The War: R$45,00
• Chanyeol - The War: R$45,00

? Com rastreio
? Depósito no Bradesco
? Envio dobrado
? Mais fotos por DM, caso queira
? Manda brindes

? Compre via DM com @caahogatamoraes https://t.co/rAtM1GtY0r"	4	1		175	6
986718885843034113	bradesco	2018-04-18 21:31:29	Bradesco	@Debora_1910 Débora ainda está dentro do prazo de 3 dias úteis. peço por gentileza que aguarde.	0	0		157329	4635
986718826590081024	bradesco	2018-04-18 21:31:15	EXOchanging	"(#VENDA) Pôsters oficiais

• SFY: R$30,00
• TPOM: R$30,00
• Hey Mama! (ver. Black): R$35,00
• Hey Mama! (ver. White): R$30,00

? Com rastreio
? Depósito no Bradesco
? Envio dobrado
? Mais fotos por DM, caso queira
? Manda brindes

? Compre via DM com @caahogatamoraes https://t.co/rsSlQmVrcI"	3	1		175	6
986718158538014720	bradesco	2018-04-18 21:28:35	Aurelio2201	"RT @PortalTrendsTop: CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPANÇA: 1001166-3
BANCO: BRADESCO
CPF: 128877196-70…"	161	0		37	130
986718083665616904	bradesco	2018-04-18 21:28:18	Aurelio2201	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		37	130
986718046629847041	bradesco	2018-04-18 21:28:09	OliveiraCrf ???.?	Todo mundo me deseja juízo, ninguém me deseja dinheiro será que tá escrito Bradesco na minha testa ?? ??	0	0		78	209
986717166031507457	bradesco	2018-04-18 21:24:39	Muri	Tá mais que na hora do @Bradesco lançar um cartão sem anuidade. 12x de R$18,44 é um absurdo sim.	0	0		202	198
986717060624470016	bradesco	2018-04-18 21:24:14	Nova Cruz Oficial	"#CONFIRA

Banco Bradesco é condenado no RN por descontos indevidos em aposentadoria de idosa
https://t.co/1mh50i0JQp https://t.co/1mh50i0JQp"	0	0		1360	622
986716759670624256	bradesco	2018-04-18 21:23:02	Muri	O atendimento dos cartões de crédito @Bradesco é ruim demais. Entre em contato pra negociar a anuidade (que é caríssima) e eles ficam te empurrando título de capitalização e plano odontológico. Desconto que é bom, quase nada.	0	0		202	198
986716308489342976	bradesco	2018-04-18 21:21:14	PS?Ferreira ???	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		58	324
986716290558644224	bradesco	2018-04-18 21:21:10	???VASCO GIGANTE???????	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		16	160
986715396102377473	bradesco	2018-04-18 21:17:37	Ana Rosa Abreu	O que será o amanhã?: BB desbanca Bradesco e vence leilão para Banco Pos... https://t.co/gDjy6zGKpG	0	0		200	1254
986714978462953472	bradesco	2018-04-18 21:15:57	benevides ?	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		364	699
986712653681823744	bradesco	2018-04-18 21:06:43	silvio	O BRADESCO ME IRRITA MUITO	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	447	254
986712596924502016	bradesco	2018-04-18 21:06:29	Marko Ourisso	Notícia importante: o Banco do Brasil, Bradesco, Itaú e Santander - bancos rivais da Caixa - reduziram suas taxas de juros para CRÉDITO IMOBILIÁRIO, facilitando o financiamento de imóveis. Fique atento corretor, pois o... https://t.co/OORSbTaAhj	0	0		115	1126
986712577349750784	bradesco	2018-04-18 21:06:25	Celisa Amaral Frias	RT @FriasNeto: A Frias Neto realizou na quinta-feira (12/04), a palestra Tendências da Economia Nacional e Seus Reflexos no Mercado Imobili…	1	0		223	395
986711700480188417	bradesco	2018-04-18 21:02:56	Frias Neto Imóveis	"A Frias Neto realizou na quinta-feira (12/04), a palestra Tendências da Economia Nacional e Seus Reflexos no Mercado Imobiliário com o economista do Depec (Departamento de Pesquisas e Estudos Econômicos) do @Bradesco, Robson Pereira. ??
Confira: https://t.co/86jeJdJlVL https://t.co/ECM4vbsXnf"	1	1		2674	723
986711233641541632	bradesco	2018-04-18 21:01:04	????’?	Ôh banco mequetrefe esse Bradesco	0	0		4311	426
986711125130665986	bradesco	2018-04-18 21:00:39	Thay Morais ?	Esse meu cartão do Bradesco tá uma palhaçada que só !!!	0	0		1153	397
986711020981899264	bradesco	2018-04-18 21:00:14	Caroline	To quase cancelando minha conta no Bradesco, que raiva!	0	1		278	180
986710919467159556	bradesco	2018-04-18 20:59:50	Victor	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		457	455
986709910758088704	bradesco	2018-04-18 20:55:49	anabê	sabe oq que eu queria mesmo? Ir amanhã no teatro Bradesco às 21h	0	0		256	218
986709584701280256	bradesco	2018-04-18 20:54:31	Bradesco	@karxnferreira Que bom que deu certo :)	0	0		157329	4635
986709211219419136	bradesco	2018-04-18 20:53:02	Frases Vasco da Gama	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		35742	50
986709078259924992	bradesco	2018-04-18 20:52:31	Gzzy™	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		1143	665
986707761663741954	bradesco	2018-04-18 20:47:17	ynara	e eu que descobri q minha professora de inglês do curso, é minha colega de trabalho no bradesco,	0	0		365	266
986707734727868416	bradesco	2018-04-18 20:47:10	Menezes RH	"BRADESCO - VAGAS DE EMPREGO - 40 ENTREVISTAS AMANHÃ - ATENTO
Para acessar esta vaga, informações e detalhes, clique abaixo.
Compartilhe esta oportunidade, marque seus amigos... https://t.co/1qbx136V5o"	0	0		1074	2
986707372071669760	bradesco	2018-04-18 20:45:44	betinho ?	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		1071	537
986707220925767680	bradesco	2018-04-18 20:45:08	Bradesco	@leeomatos Oi, como posso ajudar?	0	1		157329	4635
986706960488820742	bradesco	2018-04-18 20:44:06	Total Nightmare	e dps na Bradesco https://t.co/iczNh38Yow	0	1		177	414
986706960480456709	bradesco	2018-04-18 20:44:06	Pé ??	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		3559	3062
986706958173564928	bradesco	2018-04-18 20:44:05	Maurílio dos Anjos	RT @baconlegal: @wthyasmim Ai miga toma vergonha nessa cara e vamos assaltar logo o bradesco	1	0		846	692
986706858810454016	bradesco	2018-04-18 20:43:41	tokio	@wthyasmim Ai miga toma vergonha nessa cara e vamos assaltar logo o bradesco	1	1	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	2688	1831
986706747908935681	bradesco	2018-04-18 20:43:15	Lucas	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		622	357
986706291035987968	bradesco	2018-04-18 20:41:26	EU SOU VASCÃO	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		27179	2218
986706012731265025	bradesco	2018-04-18 20:40:20	Gustavo	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		1091	554
986705600204689408	bradesco	2018-04-18 20:38:41	Lionel Matheus	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		529	389
986705291407515648	bradesco	2018-04-18 20:37:28	nomar	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		510	437
986705135249362944	bradesco	2018-04-18 20:36:50	Pedro	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		1962	789
986705057365348352	bradesco	2018-04-18 20:36:32	Raphael	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		482	695
986705004059820032	bradesco	2018-04-18 20:36:19	Philipp Plein ??	Tô tentando abrir uma conta Bradesco ?	0	0		967	820
986704643236532225	bradesco	2018-04-18 20:34:53	2Mau ??	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		979	351
986704324117098497	bradesco	2018-04-18 20:33:37	Barsanzin ???	Sempre que eu pego carona com o Pará do Bradesco, fico rindo muito das histórias desse cara ?????	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='4029837e46e8e369', url='https://api.twitter.com/1.1/geo/id/4029837e46e8e369.json', place_type='city', name='Nova Iguaçu', full_name='Nova Iguaçu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.681932, -22.865838], [-43.366801, -22.865838], [-43.366801, -22.527218], [-43.681932, -22.527218]]]), attributes={})	1466	303
986704180525129728	bradesco	2018-04-18 20:33:03	henrique 5d ?	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		3455	2795
986704147281055745	bradesco	2018-04-18 20:32:55	nin a	a bradesco nao atende eu to aqui achando que vou morrer	0	0		505	97
986704087499591681	bradesco	2018-04-18 20:32:41	Waldemy Segundo	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		42	150
986704070172991490	bradesco	2018-04-18 20:32:37	brinne	"RT @IsabelVicsf: Até dando rt já vão me ajudar muito ??
Dados bancários: 
Conta - 23717-5 
Agência - 1700-0
Patrícia Fernanda dos Santos Fe…"	5	0		937	923
986703682493444097	bradesco	2018-04-18 20:31:04	Scalercio oficial	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		199	216
986703679620345856	bradesco	2018-04-18 20:31:03	Sindicato dos Bancários de SP, Osasco e Região	Bradesco Cartões Rio Negro já tem seus representantes na Cipa. https://t.co/LWCWgHm9nT https://t.co/aVhChjDbaD	0	0		20715	320
986703515161710592	bradesco	2018-04-18 20:30:24	Netinho de Paula	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		150	608
986703488754339840	bradesco	2018-04-18 20:30:18	Cavalinho do Vasco	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	1102	0		21256	114
986702634940817409	bradesco	2018-04-18 20:26:54	surgiu.com.br	Circuito Cultural Bradesco Seguros apresenta atrações de abril https://t.co/q8zDLPkLhW	0	0		2568	720
986701677867741185	bradesco	2018-04-18 20:23:06	michel c. aragao	I'm at Banco Bradesco - Méier in Rio de Janeiro, RJ https://t.co/M9VctVOyx9	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	503	994
986701581327458305	bradesco	2018-04-18 20:22:43	Loja Roupa Nova	"Prezados Clientes e amigos,
Chegou muitas  novidades você encontra aqui!
PRINCESINHA CONFCÇÔES na Getúlio Vargas entre a Piauí  e Ceará em frente ao Bradesco - Imperatriz-Ma"	0	0		36	43
986700650955370497	bradesco	2018-04-18 20:19:01	?	Mais um dia cansativo no Bradesco.	0	0		779	464
986699666917085185	bradesco	2018-04-18 20:15:07	Bruno Cidadão	@Bradesco Obrigado.	0	0		115	117
986697956253405191	bradesco	2018-04-18 20:08:19	A_Mo	@Bradesco pra abrir conta salário, precisa ir na agência duas vezes?	0	0		249	396
986697719849930752	bradesco	2018-04-18 20:07:23	jordy	Bradesco testando minha paciência.	0	0		125	195
986697102339264517	bradesco	2018-04-18 20:04:55	CARLINHOS DO INGÁ	@Bradesco Bra vc não consegue nem ser um banco direito, agora vai ficar querendo organizar show ????? Prioriza em ser um banco primeiro, depois vc se diverte em show	0	0		2367	501
986696543058169857	bradesco	2018-04-18 20:02:42	CARLINHOS DO INGÁ	Em pleno 2018 e o @Bradesco ainda consegue me surpreender com sua falta de capacidade para resolver os meus problemas, tão de parabéns.	0	0		2367	501
986696508874641408	bradesco	2018-04-18 20:02:34	Bradesco	"@_AlanaGabrielle [...] No menu por comando de voz vc precisa falar ""dúvida sobre a conta"" para falar com um atendente. Se vc tiver a biometria cadastrada, a ativação também pode ser feita nas máquinas de autoatendimento."	0	0		157329	4635
986696227365453825	bradesco	2018-04-18 20:01:27	Bradesco	@_AlanaGabrielle Oi,   ! Caso vc ainda tenha a chave cadastrada no aparelho anterior, vc pode entrar em contato com a central do Fone Fácil para solicitar o cadastro no novo aparelho: 4002-0022 (Capitais e regiões metropolitanas) ou 0800-570-0022 (Demais Regiões). [...]	0	0		157329	4635
986695982971748353	bradesco	2018-04-18 20:00:28	Allan :3	Oi @falanext , só o Bradesco tá aceitando Google pay ou Next também?	0	0		654	508
986695740419387394	bradesco	2018-04-18 19:59:31	Bradesco	@less4_ Oi! Posso ajudar? O que houve?	0	0		157329	4635
986695739622477824	bradesco	2018-04-18 19:59:30	Bradesco	@SsouzaFranciele Olá, Franciele preciso que me informe por onde identificou essa cobrança, e chegou a verificar em sua antiga agência?	0	0		157329	4635
986695527751389184	bradesco	2018-04-18 19:58:40	Bradesco	@achgabi Olá! Posso ajudar? O que houve?	0	0		157329	4635
986695030336380929	bradesco	2018-04-18 19:56:41	Carlos ?	"RT @IsabelVicsf: Até dando rt já vão me ajudar muito ??
Dados bancários: 
Conta - 23717-5 
Agência - 1700-0
Patrícia Fernanda dos Santos Fe…"	5	0		7095	7281
986694789511950337	bradesco	2018-04-18 19:55:44	Bradesco	@maitemaartins Fico à disposição!	0	0		157329	4635
986694600378155009	bradesco	2018-04-18 19:54:59	Marcella	ranço desse Bradesco......	0	0		556	301
986694056251133952	bradesco	2018-04-18 19:52:49	Cheryl Lindona	"RT @IsabelVicsf: Até dando rt já vão me ajudar muito ??
Dados bancários: 
Conta - 23717-5 
Agência - 1700-0
Patrícia Fernanda dos Santos Fe…"	5	0		1540	1096
986693959778029568	bradesco	2018-04-18 19:52:26	Bradesco	@tatem__ Olá! Posso ajudar? O que houve?	0	0		157329	4635
986693586824695808	bradesco	2018-04-18 19:50:57	skng	RT @LollapaloozaBr: O Bradesco agradece todo mundo que ficou de olho na sua cobertura digital e participou do maior #LollaBR da história. D…	2	0		650	770
986693272243507200	bradesco	2018-04-18 19:49:42	Bradesco	@kkkksijdidjs [...] para que vc não tenha que pagar cada operação que for realizar na conta de forma avulsa. Vc pode consultar os serviços inclusos da sua cesta aqui: https://t.co/DeSDCtC3mf . A alteração pode ser feita na sua agência ou na central do Fone Fácil.	0	0		157329	4635
986692960971575296	bradesco	2018-04-18 19:48:28	Bradesco	@kkkksijdidjs Oie! A tarifa de cesta de serviços se refere a pacotes de serviços na conta que incluem franquias mensais para diversos tipos de operações, como quantidade de saques, retiradas de extratos, transferências, entre outros, [...]	0	0		157329	4635
986692890733752320	bradesco	2018-04-18 19:48:11	Quase pole dancer	@camilafbarros @Bradesco É pq existe uma resolução que diz que as contas sem movimentação por um determinado período de tempo (não sei exatamente qto) devem ser bloqueadas. Provavelmente vc tinha cheque especial e foi cobrando juros da conta, mas, provavelmente, não deveria.	0	1		94	281
986692731052478464	bradesco	2018-04-18 19:47:33	evelyn	pra que terceira temporada vao invadir o bradesco agora é	0	1		369	174
986692570301558786	bradesco	2018-04-18 19:46:55	Bradesco	@noiada_a Oi! Vou pedir que verifiquem o que aconteceu. Me mande por DM seu telefone com DDD? https://t.co/AZr1IzXD1m	0	0		157329	4635
986692311211040768	bradesco	2018-04-18 19:45:53	Isadora Nolli	Se tem uma pessoa que odeia o bando bradesco, essa pessoa sou eu!!!!! Que estresse	0	0		158	197
986691988203409409	bradesco	2018-04-18 19:44:36	Bradesco	@crvgmillena Olá! Você já falou com seu gerente sobre isso?	0	0		157329	4635
986691607046115328	bradesco	2018-04-18 19:43:05	Marielle, presente!	@___rapha___ @Bradesco Sei lá, devia ter. Devo ter entrado no cheque especial sem querer, né? Que merda.	0	0		913	417
986691578688344064	bradesco	2018-04-18 19:42:58	MARIA	Meu presente de aniversário vai ser a bela caminhada que vou ter que fazer da rodoviária até o Detran e dps pro Bradesco	0	1		96	89
986691474602504193	bradesco	2018-04-18 19:42:34	Luzianne. Fã da LP ?	RT @luizapossi: Estou morrendo! Sério um show de piano e voz. Eu e Alcione! Não pensei que eu podia chegar tão longe! Torçam amores e compa…	3	0		409	761
986691386891210759	bradesco	2018-04-18 19:42:13	Quase pole dancer	@camilafbarros @Bradesco Tinha cheque especial?	0	0		94	281
986691201905647617	bradesco	2018-04-18 19:41:29	Bradesco	@lentematerna Olá! Posso ajudar?	0	0		157329	4635
986691023995854849	bradesco	2018-04-18 19:40:46	liamar ?	"RT @ChogiwaStore: (?) BTS - LOVE YOURSELF TEAR
• Aleatório/escolha
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pa…"	4	0		38	258
986690705945964545	bradesco	2018-04-18 19:39:30	Bradesco	@dinastty_ Oi! Posso ajudar? O que houve?	0	0		157329	4635
986690236532121602	bradesco	2018-04-18 19:37:38	Marielle, presente!	@___rapha___ @Bradesco Parei de movimentar há coisa de 1 ano eu acho	0	0		913	417
986690226310516738	bradesco	2018-04-18 19:37:36	Bradesco	@chriscsilva27 Oi! Caso o cartão não tenha sido entregue dentro do prazo de até 10 dias úteis no endereço cadastrado e não tenha voltado para sua agência, é necessário contatar o Fone Fácil para solicitar o cancelamento do cartão por extravio e a reemissão de uma nova via.	0	0		157329	4635
986690152616677376	bradesco	2018-04-18 19:37:18	Jesse James	@Diario__Fla @belaccioy @Corinthians Deveriam então disputar um campeonato contra o BB, Itau, Sandander, Bradesco, para ver se tem chance de ganhar alguma coisa no financeiro... porque no futebol ??	0	0		406	333
986690076661993472	bradesco	2018-04-18 19:37:00	Bradesco	@fewscabeyo Olá! Você se refere à fatura do cartão? Se for débito automático na conta, a baixa do pagamento e retorno do limite têm o prazo de 2 dias úteis. Se você recebe a fatura em casa, o prazo para dar baixa é de 5 dias úteis.	0	0		157329	4635
986689777067003907	bradesco	2018-04-18 19:35:49	Luiza	No Bradesco, por exemplo, faço questão de pedir água com gás ainda	0	0		773	486
986689703855427584	bradesco	2018-04-18 19:35:31	Laertte Ferreira	Ei @Bradesco Tu és um dos piores banco, só tenho vc até hoje pq dependo do seu serviço para receber os salários!	0	1		533	342
986688655304593408	bradesco	2018-04-18 19:31:21	boneca	Bradesco tá fudendo comigo	0	0	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	421	198
986688640884576259	bradesco	2018-04-18 19:31:18	Quase pole dancer	@camilafbarros @Bradesco Vc movimentava a conta? Pq era pra ter sido cancelada por falta de movimentação.	0	0		94	281
986687959436054534	bradesco	2018-04-18 19:28:35	Bradesco	@noiada_a Ao preencher as informações vc selecionou a conta poupança para débito?	0	0		157329	4635
