	Unnamed: 0	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos	tag	citados	n_citados
27654	986557593836490752	itau	2018-04-18 10:50:34	Pablo Luiz Leon	I'm at Itaú Unibanco Centro Tecnológico - @itau in São Paulo, SP https://t.co/jEAwo6pyDd	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	69.0	223.0	itau	itau	1
27655	986557513914048512	itau	2018-04-18 10:50:15	Marcelo Pinto	Itaú: redução de condenação de 160 milhões para 160 mil https://t.co/l4UB1Za14V	1.0	0.0		20954.0	4631.0	itau		0
27657	986557114092015616	itau	2018-04-18 10:48:40	#Beto Lula	RT @Politica_Santos: @ernani_neto Acredito que o Pedro citado junto ao Trabuco seja o Moreira Salles, Presidente do conselho do Itaú Uniban…	8.0	0.0		733.0	775.0	itau	politica_santos: ernani_neto	2
27669	986554971834540032	itau	2018-04-18 10:40:09	Nasci Alviverde	"RT @valmir_mv: Falta energia na Agência do @itau em Manaus...
Olha a causa
??? https://t.co/m5gTGmYDZa"	1.0	0.0		783.0	1098.0	itau	valmir_mv: itau	2
27671	986554685929668608	itau	2018-04-18 10:39:01	Lindomar Paula	@itau @ApplePayBR @nubank Ok, estou à disposição. Já usei algumas vezes, via app no iPhone, na máquina com iPhone e na máquina com Apple Watch.	0.0	0.0		50.0	112.0	itau	itau applepaybr nubank	3
27676	986553679368028161	itau	2018-04-18 10:35:01	Lucas Soares	@itau Ok estou aqui!	0.0	0.0		1.0	1.0	itau	itau	1
27687	986551951218413568	itau	2018-04-18 10:28:09	Lucas Soares	"@itau 

Itaú! Responde nas mensagens por favor!"	0.0	0.0		1.0	1.0	itau	itau	1
27688	986551892170936320	itau	2018-04-18 10:27:54	GERALDO LULA  FILHO??	RT @Rosaniba: @UOL Ninguém quer saber o que ela diz, pois quem pensa por ela é o Itaú #LulaLivre https://t.co/9h3PPbezXm	2.0	0.0		378.0	637.0	itau	rosaniba: uol	2
27693	986550936398163968	itau	2018-04-18 10:24:07	#LulaLivre	@UOL Ninguém quer saber o que ela diz, pois quem pensa por ela é o Itaú #LulaLivre https://t.co/9h3PPbezXm	2.0	1.0		6095.0	5062.0	itau	uol	1
27698	986550341981343744	itau	2018-04-18 10:21:45	VaL:)	"Falta energia na Agência do @itau em Manaus...
Olha a causa
??? https://t.co/m5gTGmYDZa"	1.0	2.0		2704.0	787.0	itau	itau	1
27703	986549128372064256	itau	2018-04-18 10:16:56	Pinto	@LesyDuarte @RAgapto @rdoriog Eu vi esse vídeo tamb. Pode ser q seja aqui mesmo, mas acho q não deve ser no Itaú não hsushsj	0.0	1.0		362.0	589.0	itau	lesyduarte ragapto rdoriog	3
27711	986546930938470400	itau	2018-04-18 10:08:12	Lucas Soares	"@itau 
Mandei mensagem pra voces por favor responsam estou em situação de emergencia!!"	0.0	0.0		1.0	1.0	itau	itau	1
27714	986546743910260736	itau	2018-04-18 10:07:27	Cristiano Santana	@itau Primeiramente parabéns ao responder com agilidade, vou aguardar as novidades.	0.0	0.0		30.0	148.0	itau	itau	1
